DateTime,MapCode,Price[Currency/MWh],UpdateTime(UTC)
2026-01-26 03:00:00,GB,91.48,2026-01-27T02:44:39Z
2026-01-26 03:30:00,GB,83.0519096,2026-01-27T03:14:27Z
2026-01-26 04:00:00,GB,81,2026-01-27T03:44:44Z
2026-01-26 04:30:00,GB,75.93559425,2026-01-27T04:16:13Z
2026-01-26 05:00:00,GB,76.25703144,2026-01-27T04:44:43Z
2026-01-26 05:30:00,GB,64.9,2026-01-27T05:15:02Z
2026-01-26 06:00:00,GB,112.3555346,2026-01-27T05:45:07Z
2026-01-26 06:30:00,GB,43,2026-01-27T06:14:50Z
2026-01-26 07:00:00,GB,81.05,2026-01-27T06:44:37Z
2026-01-26 07:30:00,GB,121.550026,2026-01-27T07:14:24Z
2026-01-26 08:00:00,GB,144.95,2026-01-27T07:44:32Z
2026-01-26 08:30:00,GB,137.5,2026-01-27T08:14:26Z
2026-01-26 09:00:00,GB,137.5,2026-01-27T08:44:27Z
2026-01-26 09:30:00,GB,137.5,2026-01-27T09:14:38Z
2026-01-26 10:00:00,GB,95.09,2026-01-27T09:44:34Z
2026-01-26 10:30:00,GB,95.62,2026-01-27T10:14:26Z
2026-01-26 11:00:00,GB,137.5,2026-01-27T10:44:23Z
2026-01-26 11:30:00,GB,135.7701053,2026-01-27T11:14:40Z
2026-01-26 12:00:00,GB,128.9852656,2026-01-27T11:44:37Z
2026-01-26 12:30:00,GB,129,2026-01-27T12:14:45Z
2026-01-26 13:00:00,GB,102.44,2026-01-27T12:44:35Z
2026-01-26 13:30:00,GB,103.26,2026-01-27T13:14:39Z
2026-01-26 14:00:00,GB,99.92,2026-01-27T13:45:04Z
2026-01-26 14:30:00,GB,105.0696552,2026-01-27T14:14:26Z
2026-01-26 15:00:00,GB,106.27,2026-01-27T14:44:28Z
2026-01-26 15:30:00,GB,107.6187807,2026-01-27T15:14:43Z
2026-01-26 16:00:00,GB,123.96,2026-01-27T15:44:41Z
2026-01-26 16:30:00,GB,128.45,2026-01-27T16:14:38Z
2026-01-26 17:00:00,GB,127.07,2026-01-27T16:44:36Z
2026-01-26 17:30:00,GB,149,2026-01-27T17:14:42Z
2026-01-26 18:00:00,GB,150.37,2026-01-27T17:44:40Z
2026-01-26 18:30:00,GB,151.24,2026-01-27T18:14:41Z
2026-01-26 19:00:00,GB,143.55,2026-01-27T18:44:34Z
2026-01-26 19:30:00,GB,142.14,2026-01-27T19:14:40Z
2026-01-26 20:00:00,GB,59.37,2026-01-27T19:44:45Z
2026-01-26 20:30:00,GB,68.69,2026-01-27T20:14:46Z
2026-01-26 21:00:00,GB,43,2026-01-27T20:44:38Z
2026-01-26 21:30:00,GB,83.4,2026-01-27T21:14:42Z
2026-01-26 22:00:00,GB,96.89,2026-01-27T21:44:40Z
2026-01-26 22:30:00,GB,113,2026-01-27T22:14:25Z
2026-01-26 23:00:00,GB,113,2026-01-27T22:44:29Z
2026-01-26 23:30:00,GB,108,2026-01-27T23:15:03Z
2026-01-27 00:00:00,GB,78.14,2026-01-27T23:44:50Z
2026-01-27 00:30:00,GB,60.68,2026-01-28T00:15:22Z
2026-01-30 20:30:00,GB,115.49,2026-01-31T20:14:26Z
2026-01-30 21:00:00,GB,95.25,2026-01-31T20:44:30Z
2026-01-30 21:30:00,GB,74.61383664,2026-01-31T21:14:39Z
2026-01-30 22:00:00,GB,117.25,2026-01-31T21:44:42Z
2026-01-30 22:30:00,GB,93.23,2026-01-31T22:14:34Z
2026-01-30 23:00:00,GB,76.06,2026-01-31T22:44:40Z
2026-01-30 23:30:00,GB,75.21920723,2026-01-31T23:14:42Z
2026-01-31 00:00:00,GB,65.88,2026-01-31T23:44:44Z
2026-01-31 00:30:00,GB,77.21,2026-02-01T00:14:39Z
2026-01-31 01:00:00,GB,103.71,2026-02-01T00:44:42Z
2026-01-31 01:30:00,GB,80.67,2026-02-01T01:14:39Z
2026-01-31 02:00:00,GB,84.66,2026-02-01T01:44:45Z
2026-01-31 02:30:00,GB,78.58,2026-02-01T02:14:57Z
2026-01-31 03:00:00,GB,82.77,2026-02-01T02:44:41Z
2026-01-31 03:30:00,GB,83.07,2026-02-01T03:14:46Z
2026-01-31 04:00:00,GB,103,2026-02-01T03:44:47Z
2026-01-31 04:30:00,GB,106.47,2026-02-01T04:14:37Z
2026-01-31 05:00:00,GB,91.42,2026-02-01T04:44:47Z
2026-01-31 05:30:00,GB,89.86614376,2026-02-01T05:14:34Z
2026-01-31 06:00:00,GB,86.91412495,2026-02-01T05:44:36Z
2026-01-31 06:30:00,GB,92.31,2026-02-01T06:14:36Z
2026-01-31 07:00:00,GB,95.27,2026-02-01T06:44:38Z
2026-01-31 07:30:00,GB,93.74,2026-02-01T07:14:36Z
2026-01-31 08:00:00,GB,94.38,2026-02-01T07:44:34Z
2026-01-31 08:30:00,GB,84.89,2026-02-01T08:14:31Z
2026-01-31 09:00:00,GB,97.8,2026-02-01T08:44:44Z
2026-01-31 09:30:00,GB,103.06,2026-02-01T09:14:44Z
2026-01-31 10:00:00,GB,84.74,2026-02-01T09:44:39Z
2026-01-31 10:30:00,GB,89.83,2026-02-01T10:14:40Z
2026-01-31 11:00:00,GB,94.18,2026-02-01T10:44:37Z
2026-01-31 11:30:00,GB,92.78,2026-02-01T11:14:46Z
2026-01-31 12:00:00,GB,113,2026-02-01T11:44:43Z
2026-01-31 12:30:00,GB,113,2026-02-01T12:14:44Z
2026-01-31 13:00:00,GB,92.40764967,2026-02-01T12:44:37Z
2026-01-31 13:30:00,GB,97.25,2026-02-01T13:14:37Z
2026-01-31 14:00:00,GB,94.54,2026-02-01T13:44:36Z
2026-01-31 14:30:00,GB,113,2026-02-01T14:14:24Z
2026-01-31 15:00:00,GB,92.71,2026-02-01T14:45:00Z
2026-01-31 15:30:00,GB,113,2026-02-01T15:15:06Z
2026-01-31 16:00:00,GB,85.98,2026-02-01T15:44:40Z
2026-01-31 16:30:00,GB,93.73,2026-02-01T16:14:32Z
2026-01-31 17:00:00,GB,94.93,2026-02-01T16:44:37Z
2026-01-31 17:30:00,GB,94.38,2026-02-01T17:14:49Z
2026-01-31 18:00:00,GB,120.28,2026-02-01T17:44:38Z
2026-01-31 18:30:00,GB,121.9,2026-02-01T18:14:36Z
2026-01-31 19:00:00,GB,128.24,2026-02-01T18:44:41Z
2026-01-31 19:30:00,GB,124.4998787,2026-02-01T19:14:39Z
2026-01-31 20:00:00,GB,122.98,2026-02-01T19:44:39Z
2026-01-31 20:30:00,GB,98.73,2026-02-01T20:14:38Z
2026-01-31 21:00:00,GB,95.92,2026-02-01T20:44:38Z
2026-01-31 21:30:00,GB,97.51,2026-02-01T21:14:36Z
2026-01-31 22:00:00,GB,93.49,2026-02-01T21:44:39Z
2026-01-31 22:30:00,GB,92.86,2026-02-01T22:14:38Z
2026-01-31 23:00:00,GB,78.45703334,2026-02-01T22:44:38Z
2026-01-31 23:30:00,GB,78.58999297,2026-02-01T23:14:37Z
