DateTime,MapCode,TotalLoadValue
2026-01-02 05:00:00,IE,3365.649
2026-01-02 05:30:00,IE,3381.857
2026-01-02 06:00:00,IE,3471.886
2026-01-02 06:30:00,IE,3596.593
2026-01-02 07:00:00,IE,3708.009
2026-01-02 07:30:00,IE,3920.868
2026-01-02 08:00:00,IE,3991.528
2026-01-02 08:30:00,IE,4149.241
2026-01-02 09:00:00,IE,4297.69
2026-01-02 09:30:00,IE,4477.673
2026-01-02 10:00:00,IE,4502.542
2026-01-02 10:30:00,IE,4561.324
2026-01-02 11:00:00,IE,4554.312
2026-01-02 11:30:00,IE,4501.015
2026-01-02 12:00:00,IE,4496.686
2026-01-02 12:30:00,IE,4487.774
2026-01-02 13:00:00,IE,4500.887
2026-01-02 13:30:00,IE,4497.224
2026-01-02 14:00:00,IE,4459.956
2026-01-02 14:30:00,IE,4494.186
2026-01-02 15:00:00,IE,4556.798
2026-01-02 15:30:00,IE,4643.861
2026-01-02 16:00:00,IE,4791.525
2026-01-02 16:30:00,IE,4901.646
2026-01-02 17:00:00,IE,5167.75
2026-01-02 17:30:00,IE,5287.036
2026-01-02 18:00:00,IE,5272.863
2026-01-02 18:30:00,IE,5199.387
2026-01-02 19:00:00,IE,5121.878
2026-01-02 19:30:00,IE,5023.584
2026-01-02 20:00:00,IE,4907.988
2026-01-02 20:30:00,IE,4836.663
2026-01-02 21:00:00,IE,4715.387
2026-01-02 21:30:00,IE,4587.118
2026-01-02 22:00:00,IE,4417.846
2026-01-02 22:30:00,IE,4298.172
2026-01-02 23:00:00,IE,4165.388
2026-01-02 23:30:00,IE,4224.101
2026-01-03 00:00:00,IE,4118.951
2026-01-03 00:30:00,IE,4018
2026-01-03 01:00:00,IE,3941.892
2026-01-03 01:30:00,IE,3843.862
2026-01-03 02:00:00,IE,3794.034
2026-01-03 02:30:00,IE,3824.935
2026-01-03 03:00:00,IE,3739.688
2026-01-03 03:30:00,IE,3660.214
2026-01-03 04:00:00,IE,3613.966
2026-01-03 04:30:00,IE,3568.696
2026-01-03 05:00:00,IE,3528.741
2026-01-03 05:30:00,IE,3541.887
2026-01-03 06:00:00,IE,3582.815
2026-01-03 06:30:00,IE,3660.545
2026-01-03 07:00:00,IE,3717.626
2026-01-03 07:30:00,IE,3842.801
2026-01-03 08:00:00,IE,3946.515
2026-01-03 08:30:00,IE,4071.293
2026-01-03 09:00:00,IE,4205.716
2026-01-03 09:30:00,IE,4339.012
2026-01-03 10:00:00,IE,4414.742
2026-01-03 10:30:00,IE,4444.19
2026-01-03 11:00:00,IE,4443.948
2026-01-03 11:30:00,IE,4463.645
2026-01-03 12:00:00,IE,4433.251
2026-01-03 12:30:00,IE,4467.425
2026-01-03 13:00:00,IE,4449.972
2026-01-03 13:30:00,IE,4431.894
2026-01-03 14:00:00,IE,4425.278
2026-01-03 14:30:00,IE,4466.342
2026-01-03 15:00:00,IE,4536.929
2026-01-03 15:30:00,IE,4631.454
2026-01-03 16:00:00,IE,4744.26
2026-01-03 16:30:00,IE,4895.901
2026-01-03 17:00:00,IE,5133.087
2026-01-03 17:30:00,IE,5257.048
2026-01-03 18:00:00,IE,5256.894
2026-01-03 18:30:00,IE,5202.529
2026-01-03 19:00:00,IE,5128.121
2026-01-03 19:30:00,IE,5038.342
2026-01-03 20:00:00,IE,4962.95
2026-01-03 20:30:00,IE,4844.941
2026-01-03 21:00:00,IE,4751.093
2026-01-03 21:30:00,IE,4634.675
2026-01-03 22:00:00,IE,4527.823
2026-01-03 22:30:00,IE,4390.535
2026-01-03 23:00:00,IE,4280.492
2026-01-03 23:30:00,IE,4346.637
2026-01-04 00:00:00,IE,4220.666
2026-01-04 00:30:00,IE,4123.243
2026-01-04 01:00:00,IE,3994.782
2026-01-04 01:30:00,IE,3934.323
2026-01-04 02:00:00,IE,3855.274
2026-01-04 02:30:00,IE,3909.167
2026-01-04 03:00:00,IE,3852.34
2026-01-04 03:30:00,IE,3816.985
2026-01-04 04:00:00,IE,3736.648
2026-01-04 04:30:00,IE,3719.355
2026-01-04 05:00:00,IE,3671.95
2026-01-04 05:30:00,IE,3643.392
2026-01-04 06:00:00,IE,3659.107
2026-01-04 06:30:00,IE,3719.512
2026-01-04 07:00:00,IE,3762.198
2026-01-04 07:30:00,IE,3853.007
2026-01-04 08:00:00,IE,3896.78
2026-01-04 08:30:00,IE,3979.109
2026-01-04 09:00:00,IE,4104.755
2026-01-04 09:30:00,IE,4292.875
2026-01-04 10:00:00,IE,4393.894
2026-01-04 10:30:00,IE,4483.207
2026-01-04 11:00:00,IE,4539.228
2026-01-04 11:30:00,IE,4602.896
2026-01-04 12:00:00,IE,4652.529
2026-01-04 12:30:00,IE,4717.687
2026-01-04 13:00:00,IE,4762.671
2026-01-04 13:30:00,IE,4768
2026-01-04 14:00:00,IE,4754.69
2026-01-04 14:30:00,IE,4771.703
2026-01-04 15:00:00,IE,4808.859
2026-01-04 15:30:00,IE,4863.485
2026-01-04 16:00:00,IE,4973.065
2026-01-04 16:30:00,IE,5124.558
2026-01-04 17:00:00,IE,5329.404
2026-01-04 17:30:00,IE,5468.758
2026-01-04 18:00:00,IE,5472.573
2026-01-04 18:30:00,IE,5385.808
2026-01-04 19:00:00,IE,5292.919
2026-01-04 19:30:00,IE,5215.753
2026-01-04 20:00:00,IE,5131.128
2026-01-04 20:30:00,IE,5040.643
2026-01-04 21:00:00,IE,4911.745
2026-01-04 21:30:00,IE,4751.871
2026-01-04 22:00:00,IE,4533.254
2026-01-04 22:30:00,IE,4352.514
2026-01-04 23:00:00,IE,4230.557
2026-01-04 23:30:00,IE,4263.834
2026-01-05 00:00:00,IE,4123.562
2026-01-05 00:30:00,IE,4029.892
2026-01-05 01:00:00,IE,3913.963
2026-01-05 01:30:00,IE,3836.358
2026-01-05 02:00:00,IE,3801.319
2026-01-05 02:30:00,IE,3800.012
2026-01-05 03:00:00,IE,3757.254
2026-01-05 03:30:00,IE,3732.412
2026-01-05 04:00:00,IE,3705.301
2026-01-05 04:30:00,IE,3687.245
2026-01-05 05:00:00,IE,3689.232
2026-01-05 05:30:00,IE,3734.743
2026-01-05 06:00:00,IE,3875.499
2026-01-05 06:30:00,IE,4132.739
2026-01-05 07:00:00,IE,4472.19
2026-01-05 07:30:00,IE,4813.981
2026-01-05 08:00:00,IE,5013.024
2026-01-05 08:30:00,IE,5110.554
2026-01-05 09:00:00,IE,5215.737
2026-01-05 09:30:00,IE,5369.339
2026-01-05 10:00:00,IE,5352.117
2026-01-05 10:30:00,IE,5323.599
2026-01-05 11:00:00,IE,5287.941
2026-01-05 11:30:00,IE,5218.176
2026-01-05 12:00:00,IE,5161.266
2026-01-05 12:30:00,IE,5162.905
2026-01-05 13:00:00,IE,5159.315
2026-01-05 13:30:00,IE,5091.922
2026-01-05 14:00:00,IE,5090.12
2026-01-05 14:30:00,IE,5125.372
2026-01-05 15:00:00,IE,5170.825
2026-01-05 15:30:00,IE,5260.778
2026-01-05 16:00:00,IE,5365.552
2026-01-05 16:30:00,IE,5554.413
2026-01-05 17:00:00,IE,5775.301
2026-01-05 17:30:00,IE,5876.311
2026-01-05 18:00:00,IE,5868.265
2026-01-05 18:30:00,IE,5826.18
2026-01-05 19:00:00,IE,5740.569
2026-01-05 19:30:00,IE,5630.863
2026-01-05 20:00:00,IE,5532.592
2026-01-05 20:30:00,IE,5380.254
2026-01-05 21:00:00,IE,5258.143
2026-01-05 21:30:00,IE,5070.303
2026-01-05 22:00:00,IE,4846.756
2026-01-05 22:30:00,IE,4613.848
2026-01-05 23:00:00,IE,4410.283
2026-01-05 23:30:00,IE,4431.02
2026-01-06 00:00:00,IE,4288.427
2026-01-06 00:30:00,IE,4223.558
2026-01-06 01:00:00,IE,4108.438
2026-01-06 01:30:00,IE,4026.91
2026-01-06 02:00:00,IE,4018.682
2026-01-06 02:30:00,IE,4079.946
2026-01-06 03:00:00,IE,4014.774
2026-01-06 03:30:00,IE,3959.464
2026-01-06 04:00:00,IE,3880.93
2026-01-06 04:30:00,IE,3855.581
2026-01-06 05:00:00,IE,3811.185
2026-01-06 05:30:00,IE,3889.585
2026-01-06 06:00:00,IE,3984.145
2026-01-06 06:30:00,IE,4215.53
2026-01-06 07:00:00,IE,4483.615
2026-01-06 07:30:00,IE,4810.078
2026-01-06 08:00:00,IE,4973.675
2026-01-06 08:30:00,IE,5104.254
2026-01-06 10:00:00,IE,5317.486
2026-01-06 10:30:00,IE,5351.907
2026-01-06 11:00:00,IE,5333.163
2026-01-06 11:30:00,IE,5263.657
2026-01-06 12:00:00,IE,5199.67
2026-01-06 12:30:00,IE,5211.782
2026-01-06 13:00:00,IE,5211.214
2026-01-06 13:30:00,IE,5137.267
2026-01-06 15:00:00,IE,5156.547
2026-01-06 15:30:00,IE,5234.755
2026-01-06 16:00:00,IE,5283.993
2026-01-06 16:30:00,IE,5438.445
2026-01-06 17:00:00,IE,5614.493
2026-01-06 17:30:00,IE,5686.824
2026-01-06 18:00:00,IE,5674.345
2026-01-06 18:30:00,IE,5539.352
2026-01-06 19:00:00,IE,5510.789
2026-01-06 19:30:00,IE,5474.648
2026-01-06 20:00:00,IE,5324.424
2026-01-06 20:30:00,IE,5226.746
2026-01-06 21:00:00,IE,5111.662
2026-01-06 21:30:00,IE,4965.255
2026-01-06 22:00:00,IE,4731.64
2026-01-06 22:30:00,IE,4495.777
2026-01-06 23:00:00,IE,4293.647
2026-01-06 23:30:00,IE,4289.044
2026-01-07 00:00:00,IE,4130.351
2026-01-07 00:30:00,IE,4064.48
2026-01-07 01:00:00,IE,3934.175
2026-01-07 01:30:00,IE,3853.067
2026-01-07 02:00:00,IE,3808.596
2026-01-07 02:30:00,IE,3891.358
2026-01-07 03:00:00,IE,3847.973
2026-01-07 03:30:00,IE,3801.743
2026-01-07 04:00:00,IE,3752.271
2026-01-07 04:30:00,IE,3725.864
2026-01-07 05:00:00,IE,3730.465
2026-01-07 05:30:00,IE,3761.25
2026-01-07 06:00:00,IE,3890.368
2026-01-07 06:30:00,IE,4124.184
2026-01-07 07:00:00,IE,4447.797
2026-01-07 07:30:00,IE,4833.755
2026-01-07 08:00:00,IE,4992.418
2026-01-07 08:30:00,IE,5072.935
2026-01-07 09:00:00,IE,5143.556
2026-01-07 09:30:00,IE,5247.111
2026-01-07 10:00:00,IE,5226.626
2026-01-07 10:30:00,IE,5221.726
2026-01-07 11:00:00,IE,5199.194
2026-01-07 11:30:00,IE,5179.622
2026-01-07 12:00:00,IE,5159.845
2026-01-07 12:30:00,IE,5178.396
2026-01-07 13:00:00,IE,5214.375
2026-01-07 13:30:00,IE,5203.314
2026-01-07 14:00:00,IE,5223.488
2026-01-07 14:30:00,IE,5244.794
2026-01-07 15:00:00,IE,5299.596
2026-01-07 15:30:00,IE,5352.812
2026-01-07 16:00:00,IE,5457.338
2026-01-07 16:30:00,IE,5581.771
2026-01-07 17:00:00,IE,5769.706
2026-01-07 17:30:00,IE,5866.209
2026-01-07 18:00:00,IE,5824.421
2026-01-07 18:30:00,IE,5697.811
2026-01-07 19:00:00,IE,5584.944
2026-01-07 19:30:00,IE,5500.884
2026-01-07 20:00:00,IE,5382.038
2026-01-07 20:30:00,IE,5225.242
2026-01-07 21:00:00,IE,5075.459
2026-01-07 21:30:00,IE,4865.192
2026-01-07 22:00:00,IE,4608.886
2026-01-07 22:30:00,IE,4378.884
2026-01-07 23:00:00,IE,4182.765
2026-01-07 23:30:00,IE,4222.964
2026-01-08 00:00:00,IE,4089.457
2026-01-08 00:30:00,IE,3977.436
2026-01-08 01:00:00,IE,3909.121
2026-01-08 01:30:00,IE,3834.032
2026-01-08 02:00:00,IE,3824.502
2026-01-08 02:30:00,IE,3885.67
2026-01-08 03:00:00,IE,3851.807
2026-01-08 03:30:00,IE,3832.812
2026-01-08 04:00:00,IE,3802.305
2026-01-08 04:30:00,IE,3789.97
2026-01-08 05:00:00,IE,3796.157
2026-01-08 05:30:00,IE,3853.49
2026-01-08 06:00:00,IE,3983.27
2026-01-08 06:30:00,IE,4215.092
2026-01-08 07:00:00,IE,4519.669
2026-01-08 07:30:00,IE,4893.147
2026-01-08 08:00:00,IE,5056.496
2026-01-08 08:30:00,IE,5144.348
2026-01-08 09:00:00,IE,5139.133
2026-01-08 09:30:00,IE,5233.915
2026-01-08 10:00:00,IE,5337.804
2026-01-08 10:30:00,IE,5366.728
2026-01-08 11:00:00,IE,5392.052
2026-01-08 11:30:00,IE,5399.334
2026-01-08 12:00:00,IE,5398.477
2026-01-08 12:30:00,IE,5405.334
2026-01-08 13:00:00,IE,5413.861
2026-01-08 13:30:00,IE,5354.264
2026-01-08 14:00:00,IE,5354.329
2026-01-08 14:30:00,IE,5319.239
2026-01-08 15:00:00,IE,5355.181
2026-01-08 15:30:00,IE,5386.911
2026-01-08 16:00:00,IE,5451.97
2026-01-08 16:30:00,IE,5605.012
2026-01-08 17:00:00,IE,5723.585
2026-01-08 17:30:00,IE,5813.74
2026-01-08 18:00:00,IE,5793.614
2026-01-08 18:30:00,IE,5705.986
2026-01-08 19:00:00,IE,5584.571
2026-01-08 19:30:00,IE,5501.206
2026-01-08 20:00:00,IE,5367.71
2026-01-08 20:30:00,IE,5252.768
2026-01-08 21:00:00,IE,5116.727
2026-01-08 21:30:00,IE,4952.869
2026-01-08 22:00:00,IE,4756.34
2026-01-08 22:30:00,IE,4547.292
2026-01-08 23:00:00,IE,4363.702
2026-01-08 23:30:00,IE,4376.737
2026-01-09 00:00:00,IE,4232.098
2026-01-09 00:30:00,IE,4179.328
2026-01-09 01:00:00,IE,4070.559
2026-01-09 01:30:00,IE,4020.369
2026-01-09 02:00:00,IE,3929.278
2026-01-09 02:30:00,IE,3974.571
2026-01-09 03:00:00,IE,3904.298
2026-01-09 03:30:00,IE,3888.961
2026-01-09 04:00:00,IE,3852.003
2026-01-09 04:30:00,IE,3828.165
2026-01-09 05:00:00,IE,3802.824
2026-01-09 05:30:00,IE,3845.102
2026-01-09 06:00:00,IE,3960.047
2026-01-09 06:30:00,IE,4195.433
2026-01-09 07:00:00,IE,4466.526
2026-01-09 07:30:00,IE,4865.756
2026-01-09 08:00:00,IE,5044.079
2026-01-09 08:30:00,IE,5148.833
2026-01-09 09:00:00,IE,5249.404
2026-01-09 09:30:00,IE,5341.589
2026-01-09 10:00:00,IE,5303.469
2026-01-09 10:30:00,IE,5204.847
2026-01-09 11:00:00,IE,5152.148
2026-01-09 11:30:00,IE,5102.439
2026-01-09 12:00:00,IE,5060.142
2026-01-09 12:30:00,IE,5016.317
2026-01-09 13:00:00,IE,4958.173
2026-01-09 13:30:00,IE,4892.295
2026-01-09 14:00:00,IE,4896.184
2026-01-09 14:30:00,IE,4942.126
2026-01-09 15:00:00,IE,4969.12
2026-01-09 15:30:00,IE,5104.523
2026-01-09 16:00:00,IE,5212.673
2026-01-09 16:30:00,IE,5387.299
2026-01-09 17:00:00,IE,5535.701
2026-01-09 17:30:00,IE,5639.799
2026-01-09 18:00:00,IE,5654.295
2026-01-09 18:30:00,IE,5623.819
2026-01-09 19:00:00,IE,5546.966
2026-01-09 19:30:00,IE,5469.634
2026-01-09 20:00:00,IE,5351.431
2026-01-09 20:30:00,IE,5274.328
2026-01-09 21:00:00,IE,5119.321
2026-01-09 21:30:00,IE,4957.933
2026-01-09 22:00:00,IE,4788.331
2026-01-09 22:30:00,IE,4646.237
2026-01-09 23:00:00,IE,4487.584
2026-01-09 23:30:00,IE,4535.194
2026-01-10 00:00:00,IE,4418.144
2026-01-10 00:30:00,IE,4304.644
2026-01-10 01:00:00,IE,4186.926
2026-01-10 01:30:00,IE,4070.901
2026-01-10 02:00:00,IE,4008.304
2026-01-10 02:30:00,IE,4060.508
2026-01-10 03:00:00,IE,3998.393
2026-01-10 03:30:00,IE,3929.503
2026-01-10 04:00:00,IE,3883.575
2026-01-10 04:30:00,IE,3833.119
2026-01-10 05:00:00,IE,3814.96
2026-01-10 05:30:00,IE,3804.454
2026-01-10 06:00:00,IE,3817.231
2026-01-10 06:30:00,IE,3885.486
2026-01-10 07:00:00,IE,3977.914
2026-01-10 07:30:00,IE,4143.805
2026-01-10 08:00:00,IE,4234.504
2026-01-10 08:30:00,IE,4371.936
2026-01-10 09:00:00,IE,4531.482
2026-01-10 09:30:00,IE,4698.578
2026-01-10 10:00:00,IE,4753.831
2026-01-10 10:30:00,IE,4785.564
2026-01-10 11:00:00,IE,4768.078
2026-01-10 11:30:00,IE,4746.223
2026-01-10 12:00:00,IE,4734.641
2026-01-10 12:30:00,IE,4790.376
2026-01-10 13:00:00,IE,4815.071
2026-01-10 13:30:00,IE,4799.975
2026-01-10 14:00:00,IE,4795.242
2026-01-10 14:30:00,IE,4797.252
2026-01-10 15:00:00,IE,4819.784
2026-01-10 15:30:00,IE,4861.097
2026-01-10 16:00:00,IE,4878.665
2026-01-10 16:30:00,IE,5009.226
2026-01-10 17:00:00,IE,5208.623
2026-01-10 17:30:00,IE,5261.223
2026-01-10 18:00:00,IE,5216.458
2026-01-10 18:30:00,IE,5140.106
2026-01-10 19:00:00,IE,5034.406
2026-01-10 19:30:00,IE,4940.364
2026-01-10 20:00:00,IE,4858.504
2026-01-10 20:30:00,IE,4725.59
2026-01-10 21:00:00,IE,4614.89
2026-01-10 21:30:00,IE,4500.778
2026-01-10 22:00:00,IE,4372.664
2026-01-10 22:30:00,IE,4273.172
2026-01-10 23:00:00,IE,4145.851
2026-01-10 23:30:00,IE,4204.854
2026-01-11 00:00:00,IE,4098.647
2026-01-11 00:30:00,IE,4025.348
2026-01-11 01:00:00,IE,3903.978
2026-01-11 01:30:00,IE,3814.34
2026-01-11 02:00:00,IE,3730.099
2026-01-11 02:30:00,IE,3762.994
2026-01-11 03:00:00,IE,3692.787
2026-01-11 03:30:00,IE,3629.379
2026-01-11 04:00:00,IE,3561.163
2026-01-11 04:30:00,IE,3528.704
2026-01-11 05:00:00,IE,3454.972
2026-01-11 05:30:00,IE,3462.145
2026-01-11 06:00:00,IE,3475.534
2026-01-11 06:30:00,IE,3502.542
2026-01-11 07:00:00,IE,3532.545
2026-01-11 07:30:00,IE,3649.511
2026-01-11 08:00:00,IE,3658.933
2026-01-11 08:30:00,IE,3777.814
2026-01-11 09:00:00,IE,3908.254
2026-01-11 09:30:00,IE,4052.233
2026-01-11 10:00:00,IE,4225.318
2026-01-11 10:30:00,IE,4321.852
2026-01-11 11:00:00,IE,4422.45
2026-01-11 11:30:00,IE,4504.08
2026-01-11 12:00:00,IE,4550.058
2026-01-11 12:30:00,IE,4641.396
2026-01-11 13:00:00,IE,4690.172
2026-01-11 13:30:00,IE,4726.577
2026-01-11 14:00:00,IE,4685.818
2026-01-11 14:30:00,IE,4659.517
2026-01-11 15:00:00,IE,4685.535
2026-01-11 15:30:00,IE,4720.814
2026-01-11 16:00:00,IE,4766.938
2026-01-11 16:30:00,IE,4914.766
2026-01-11 17:00:00,IE,5035.357
2026-01-11 17:30:00,IE,5130.311
2026-01-11 18:00:00,IE,5134.973
2026-01-11 18:30:00,IE,5039.511
2026-01-11 19:00:00,IE,4953.776
2026-01-11 19:30:00,IE,4838.71
2026-01-11 20:00:00,IE,4743.306
2026-01-11 20:30:00,IE,4640.754
2026-01-11 21:00:00,IE,4504.483
2026-01-11 21:30:00,IE,4402.8
2026-01-11 22:00:00,IE,4223.354
2026-01-11 22:30:00,IE,4044.548
2026-01-11 23:00:00,IE,3901.269
2026-01-11 23:30:00,IE,3935.303
2026-01-12 00:00:00,IE,3803.941
2026-01-12 00:30:00,IE,3769.843
2026-01-12 01:00:00,IE,3677.776
2026-01-12 01:30:00,IE,3604.586
2026-01-12 02:00:00,IE,3571.859
2026-01-12 02:30:00,IE,3631.716
2026-01-12 03:00:00,IE,3595.8
2026-01-12 03:30:00,IE,3530.47
2026-01-12 04:00:00,IE,3471.406
2026-01-12 04:30:00,IE,3476.785
2026-01-12 05:00:00,IE,3468.942
2026-01-12 05:30:00,IE,3555.735
2026-01-12 06:00:00,IE,3681.83
2026-01-12 06:30:00,IE,3933.802
2026-01-12 07:00:00,IE,4206.877
2026-01-12 07:30:00,IE,4545.705
2026-01-12 08:00:00,IE,4748.437
2026-01-12 08:30:00,IE,4799.711
2026-01-12 09:00:00,IE,4855.04
2026-01-12 09:30:00,IE,4932.357
2026-01-12 10:00:00,IE,4927.898
2026-01-12 10:30:00,IE,4926.725
2026-01-12 11:00:00,IE,4890.202
2026-01-12 11:30:00,IE,4877.718
2026-01-12 12:00:00,IE,4861.256
2026-01-12 12:30:00,IE,4865.858
2026-01-12 13:00:00,IE,4839.44
2026-01-12 13:30:00,IE,4839.628
2026-01-12 14:00:00,IE,4772.785
2026-01-12 14:30:00,IE,4793.199
2026-01-12 15:00:00,IE,4896.336
2026-01-12 15:30:00,IE,4960.123
2026-01-12 16:00:00,IE,5024.261
2026-01-12 16:30:00,IE,5183.15
2026-01-12 17:00:00,IE,5392.399
2026-01-12 17:30:00,IE,5496.374
2026-01-12 18:00:00,IE,5471.642
2026-01-12 18:30:00,IE,5403.856
2026-01-12 19:00:00,IE,5286.058
2026-01-12 19:30:00,IE,5231.314
2026-01-12 20:00:00,IE,5109.748
2026-01-12 20:30:00,IE,4978.813
2026-01-12 21:00:00,IE,4855.466
2026-01-12 21:30:00,IE,4707.218
2026-01-12 22:00:00,IE,4512.034
2026-01-12 22:30:00,IE,4300.028
2026-01-12 23:00:00,IE,4155.567
2026-01-12 23:30:00,IE,4193.532
2026-01-13 00:00:00,IE,4041.965
2026-01-13 00:30:00,IE,3966.982
2026-01-13 01:00:00,IE,3876.03
2026-01-13 01:30:00,IE,3819.873
2026-01-13 02:00:00,IE,3792.953
2026-01-13 02:30:00,IE,3855.544
2026-01-13 03:00:00,IE,3803.548
2026-01-13 03:30:00,IE,3767.379
2026-01-13 04:00:00,IE,3694.484
2026-01-13 04:30:00,IE,3645.819
2026-01-13 05:00:00,IE,3642.073
2026-01-13 05:30:00,IE,3695.924
2026-01-13 06:00:00,IE,3840.877
2026-01-13 06:30:00,IE,4052.121
2026-01-13 07:00:00,IE,4362.576
2026-01-13 07:30:00,IE,4758.363
2026-01-13 08:00:00,IE,4927.249
2026-01-13 08:30:00,IE,4943.884
2026-01-13 09:00:00,IE,4956.282
2026-01-13 09:30:00,IE,5002.276
2026-01-13 10:00:00,IE,4962.474
2026-01-13 10:30:00,IE,4866.296
2026-01-13 11:00:00,IE,4764.765
2026-01-13 11:30:00,IE,4733.769
2026-01-13 12:00:00,IE,4697.859
2026-01-13 12:30:00,IE,4670.695
2026-01-13 13:00:00,IE,4625.429
2026-01-13 13:30:00,IE,4608.593
2026-01-13 14:00:00,IE,4588.13
2026-01-13 14:30:00,IE,4626.685
2026-01-13 15:00:00,IE,4732.126
2026-01-13 15:30:00,IE,4864.442
2026-01-13 16:00:00,IE,4920.497
2026-01-13 16:30:00,IE,5129.351
2026-01-13 17:00:00,IE,5341.126
2026-01-13 17:30:00,IE,5513.431
2026-01-13 18:00:00,IE,5532.19
2026-01-13 18:30:00,IE,5455.367
2026-01-13 19:00:00,IE,5407.856
2026-01-13 19:30:00,IE,5350.23
2026-01-13 20:00:00,IE,5268.758
2026-01-13 20:30:00,IE,5184.115
2026-01-13 21:00:00,IE,5070.739
2026-01-13 21:30:00,IE,4901.578
2026-01-13 22:00:00,IE,4701.113
2026-01-13 22:30:00,IE,4490.772
2026-01-13 23:00:00,IE,4313.801
2026-01-13 23:30:00,IE,4325.681
2026-01-14 00:00:00,IE,4163.467
2026-01-14 00:30:00,IE,4083.876
2026-01-14 01:00:00,IE,3992.013
2026-01-14 01:30:00,IE,3886.382
2026-01-14 02:00:00,IE,3842.688
2026-01-14 02:30:00,IE,3905.807
2026-01-14 03:00:00,IE,3822.218
2026-01-14 03:30:00,IE,3814.884
2026-01-14 04:00:00,IE,3765.052
2026-01-14 04:30:00,IE,3726.734
2026-01-14 05:00:00,IE,3730.114
2026-01-14 05:30:00,IE,3797.351
2026-01-14 06:00:00,IE,3919.586
2026-01-14 06:30:00,IE,4146.002
2026-01-14 07:00:00,IE,4427.788
2026-01-14 07:30:00,IE,4812.817
2026-01-14 08:00:00,IE,4947.131
2026-01-14 08:30:00,IE,5026.402
2026-01-14 09:00:00,IE,5078.288
2026-01-14 09:30:00,IE,5166.797
2026-01-14 10:00:00,IE,5157.713
2026-01-14 10:30:00,IE,5142.482
2026-01-14 11:00:00,IE,5226.462
2026-01-14 11:30:00,IE,5183.677
2026-01-14 12:00:00,IE,5213.067
2026-01-14 12:30:00,IE,5266.898
2026-01-14 13:00:00,IE,5248.509
2026-01-14 13:30:00,IE,5158.628
2026-01-14 16:00:00,IE,5295.692
2026-01-14 16:30:00,IE,5399.196
2026-01-14 17:00:00,IE,5497.129
2026-01-14 17:30:00,IE,5605.384
2026-01-14 18:00:00,IE,5612.68
2026-01-14 18:30:00,IE,5509.67
2026-01-14 19:00:00,IE,5441.791
2026-01-14 19:30:00,IE,5363.218
2026-01-14 20:00:00,IE,5208.146
2026-01-14 20:30:00,IE,5111.343
2026-01-14 21:00:00,IE,4984.466
2026-01-14 21:30:00,IE,4777.135
2026-01-14 22:00:00,IE,4567.216
2026-01-14 22:30:00,IE,4322.668
2026-01-14 23:00:00,IE,4180.721
2026-01-14 23:30:00,IE,4215.23
2026-01-15 00:00:00,IE,4092.905
2026-01-15 00:30:00,IE,3991.73
2026-01-15 01:00:00,IE,3835.666
2026-01-15 01:30:00,IE,3777.16
2026-01-15 02:00:00,IE,3752.13
2026-01-15 02:30:00,IE,3847.803
2026-01-15 03:00:00,IE,3787.715
2026-01-15 03:30:00,IE,3747.093
2026-01-15 04:00:00,IE,3672.141
2026-01-15 04:30:00,IE,3660.762
2026-01-15 05:00:00,IE,3675.44
2026-01-15 05:30:00,IE,3753.994
2026-01-15 06:00:00,IE,3882.181
2026-01-15 06:30:00,IE,4122.806
2026-01-15 07:00:00,IE,4414.526
2026-01-15 07:30:00,IE,4778.033
2026-01-15 08:00:00,IE,4934.706
2026-01-15 08:30:00,IE,4991.495
2026-01-15 09:00:00,IE,5041.079
2026-01-15 09:30:00,IE,5087.145
2026-01-15 10:00:00,IE,5030.203
2026-01-15 10:30:00,IE,4967.325
2026-01-15 11:00:00,IE,4882.925
2026-01-15 11:30:00,IE,4836.564
2026-01-15 12:00:00,IE,4794.776
2026-01-15 12:30:00,IE,4778.499
2026-01-15 13:00:00,IE,4772.912
2026-01-15 13:30:00,IE,4713.706
2026-01-15 14:00:00,IE,4756.063
2026-01-15 14:30:00,IE,4729.217
2026-01-15 15:00:00,IE,4809.587
2026-01-15 15:30:00,IE,4920.118
2026-01-15 16:00:00,IE,5025.505
2026-01-15 16:30:00,IE,5191.661
2026-01-15 17:00:00,IE,5356.083
2026-01-15 17:30:00,IE,5535.666
2026-01-15 18:00:00,IE,5512.474
2026-01-15 18:30:00,IE,5470.851
2026-01-15 19:00:00,IE,5394.664
2026-01-15 19:30:00,IE,5311.452
2026-01-15 20:00:00,IE,5197.44
2026-01-15 20:30:00,IE,5109.066
2026-01-15 21:00:00,IE,4982.171
2026-01-15 21:30:00,IE,4781.013
2026-01-15 22:00:00,IE,4575.431
2026-01-15 22:30:00,IE,4364.575
2026-01-15 23:00:00,IE,4239.646
2026-01-15 23:30:00,IE,4272.985
2026-01-16 00:00:00,IE,4096.242
2026-01-16 00:30:00,IE,4001.781
2026-01-16 01:00:00,IE,3933.613
2026-01-16 01:30:00,IE,3916.14
2026-01-16 03:00:00,IE,3846.237
2026-01-16 03:30:00,IE,3806.33
2026-01-16 04:00:00,IE,3733.385
2026-01-16 04:30:00,IE,3672.426
2026-01-16 05:00:00,IE,3652.095
2026-01-16 05:30:00,IE,3695.53
2026-01-16 07:00:00,IE,4338.887
