# File: Vestas Climate Library time series data
# Disclaimer: Please be aware that the climate data provided here is derived from numerical models, which have inherent uncertainties and limitations. 
#             The data should be used with caution, considering the model's resolution, potential biases, and uncertainties. 
#             Expert consultation, thorough validation, and an understanding of the data's quality are essential for responsible use and decision-making. 
#             Vestas does not assume any responsibilities for the values contained in the VCL data and any calculations or assumptions that may be derived from them.
# License: Vestas Wind Systems A/S
#
# Created: 2024-02-01 09:53:03
# Location (WGS84):
# Start date: 2022-05-01 00:00:00
# End Date: 2022-05-05 23:00:00
# Number of points in file: 503
#
timestamp,xlat,xlong,dx,t2,wsp_50.0,wsp_150.0,wdir_50.0,wdir_150.0
2022-05-02 19:00:00,26.145924,-81.394012,3000,303.25,3.920719,4.289236,102.0574,101.7087
2022-05-02 20:00:00,26.145924,-81.394012,3000,303.42,4.144306,4.616371,85.7754,87.7872
2022-05-02 21:00:00,26.145924,-81.394012,3000,303.14,3.689302,4.156206,106.8405,106.7602
2022-05-02 22:00:00,26.145924,-81.394012,3000,302.41,3.990749,4.710975,100.4859,101.4072
2022-05-02 23:00:00,26.145924,-81.394012,3000,300.82,5.120398,6.598209,114.3920,114.0019
2022-05-03 00:00:00,26.145924,-81.394012,3000,298.69,4.488673,7.643246,115.1633,110.7026
2022-05-03 01:00:00,26.145924,-81.394012,3000,297.89,5.770211,8.313035,108.4632,109.7121
2022-05-03 02:00:00,26.145924,-81.394012,3000,296.84,4.116835,7.153902,111.3540,111.4070
2022-05-03 03:00:00,26.145924,-81.394012,3000,296.28,3.827489,6.574420,98.3921,104.7329
2022-05-03 04:00:00,26.145924,-81.394012,3000,295.89,2.937420,5.960525,94.7683,104.5360
2022-05-03 05:00:00,26.145924,-81.394012,3000,294.88,4.160253,7.264783,84.8943,99.9034
2022-05-03 06:00:00,26.145924,-81.394012,3000,294.33,4.351183,8.005303,97.5616,110.2188
2022-05-03 07:00:00,26.145924,-81.394012,3000,293.98,3.945258,7.038495,89.0291,106.1983
2022-05-03 08:00:00,26.145924,-81.394012,3000,293.48,4.258873,7.763799,86.8549,102.7507
2022-05-03 09:00:00,26.145924,-81.394012,3000,293.13,4.330750,8.136119,71.8338,90.7299
2022-05-03 10:00:00,26.145924,-81.394012,3000,293.08,5.340238,8.981620,76.3063,91.6018
2022-05-03 11:00:00,26.145924,-81.394012,3000,292.98,5.294258,9.189908,83.9876,99.4237
2022-05-03 12:00:00,26.145924,-81.394012,3000,295.45,3.876989,8.928178,90.6534,100.2125
2022-05-03 13:00:00,26.145924,-81.394012,3000,298.27,4.186136,5.560943,110.1880,111.1042
2022-05-03 14:00:00,26.145924,-81.394012,3000,299.62,5.810613,6.702188,114.7760,115.1159
2022-05-03 15:00:00,26.145924,-81.394012,3000,301.01,4.723545,5.320225,114.9168,115.5467
2022-05-03 16:00:00,26.145924,-81.394012,3000,301.55,4.388339,4.897857,113.7861,114.5712
2022-05-03 17:00:00,26.145924,-81.394012,3000,302.44,3.261485,3.698368,116.1182,116.9697
2022-05-03 18:00:00,26.145924,-81.394012,3000,303.64,2.825479,3.173261,98.5912,102.4806
2022-05-03 19:00:00,26.145924,-81.394012,3000,303.92,3.615800,3.781330,73.1488,77.5216
2022-05-03 20:00:00,26.145924,-81.394012,3000,303.04,5.604991,6.134676,193.1272,192.1481
2022-05-03 21:00:00,26.145924,-81.394012,3000,303.13,3.753013,3.929121,231.4484,230.1143
2022-05-03 22:00:00,26.145924,-81.394012,3000,301.72,4.688642,5.446047,263.0575,260.1883
2022-05-03 23:00:00,26.145924,-81.394012,3000,300.26,5.773363,6.779181,219.8430,221.1997
2022-05-04 00:00:00,26.145924,-81.394012,3000,292.94,7.184298,10.616430,53.9691,67.7494
2022-05-04 01:00:00,26.145924,-81.394012,3000,294.23,2.735255,3.481211,81.9335,118.9282
2022-05-04 02:00:00,26.145924,-81.394012,3000,295.84,2.993969,4.058322,110.2740,131.6714
2022-05-04 03:00:00,26.145924,-81.394012,3000,296.72,2.678079,5.668073,109.6321,115.5785
2022-05-04 04:00:00,26.145924,-81.394012,3000,295.22,4.367939,4.872088,58.4298,85.7996
2022-05-04 05:00:00,26.145924,-81.394012,3000,295.18,3.732570,5.480812,63.5155,97.4988
2022-05-04 06:00:00,26.145924,-81.394012,3000,295.12,3.979567,6.730667,106.4189,115.3156
2022-05-04 07:00:00,26.145924,-81.394012,3000,293.94,3.810237,4.736954,72.8673,88.2340
2022-05-04 08:00:00,26.145924,-81.394012,3000,293.68,3.472252,3.979299,79.6636,107.4138
2022-05-04 09:00:00,26.145924,-81.394012,3000,293.47,2.561683,3.200829,95.7868,135.7520
2022-05-04 10:00:00,26.145924,-81.394012,3000,293.30,2.045542,2.750328,106.7229,149.5327
2022-05-04 11:00:00,26.145924,-81.394012,3000,293.30,1.914152,2.722954,122.9644,162.0352
2022-05-04 12:00:00,26.145924,-81.394012,3000,295.36,2.336615,2.909856,106.2581,144.1572
2022-05-04 13:00:00,26.145924,-81.394012,3000,298.11,1.633187,2.016222,114.3388,122.8164
2022-05-04 14:00:00,26.145924,-81.394012,3000,299.92,1.884532,2.067735,103.4511,105.2582
2022-05-04 15:00:00,26.145924,-81.394012,3000,301.36,1.517577,1.664875,93.5075,96.7161
2022-05-04 16:00:00,26.145924,-81.394012,3000,302.57,0.707875,0.799766,91.7747,100.6216
2022-05-04 17:00:00,26.145924,-81.394012,3000,303.51,0.948601,0.877319,24.2020,29.6843
2022-05-04 18:00:00,26.145924,-81.394012,3000,303.70,1.266268,1.163037,359.8684,358.3184
2022-05-04 19:00:00,26.145924,-81.394012,3000,304.31,1.110355,1.028367,20.8949,20.7795
2022-05-04 20:00:00,26.145924,-81.394012,3000,304.81,1.801101,1.736483,332.1246,331.6052
2022-05-04 21:00:00,26.145924,-81.394012,3000,300.45,7.620665,8.593701,144.3342,147.9827
2022-05-04 22:00:00,26.145924,-81.394012,3000,296.17,7.106638,6.486644,181.0271,181.8349
2022-05-04 23:00:00,26.145924,-81.394012,3000,298.84,4.378384,6.456439,230.9318,230.7019
2022-05-05 00:00:00,26.145924,-81.394012,3000,298.31,4.662008,6.291610,254.2301,264.2554
2022-05-05 01:00:00,26.145924,-81.394012,3000,296.81,5.957500,7.349386,62.0639,60.3952
2022-05-05 02:00:00,26.145924,-81.394012,3000,296.63,2.064610,3.820723,308.3635,305.9167
2022-05-05 03:00:00,26.145924,-81.394012,3000,295.85,2.398410,2.421977,209.0025,244.5317
2022-05-05 04:00:00,26.145924,-81.394012,3000,294.97,1.240716,1.791585,347.8414,293.2343
2022-05-05 05:00:00,26.145924,-81.394012,3000,294.69,3.587803,2.192130,127.8476,146.5388
2022-05-05 06:00:00,26.145924,-81.394012,3000,295.63,3.023475,2.798801,152.9593,154.9451
2022-05-05 07:00:00,26.145924,-81.394012,3000,295.54,3.078258,3.670885,174.3110,178.0068
2022-05-05 08:00:00,26.145924,-81.394012,3000,295.21,2.102798,2.290248,173.1211,185.8293
2022-05-05 09:00:00,26.145924,-81.394012,3000,294.42,3.431574,5.422497,138.9477,153.3783
2022-05-05 10:00:00,26.145924,-81.394012,3000,294.16,4.269563,6.699083,144.3239,151.6246
2022-05-05 11:00:00,26.145924,-81.394012,3000,294.31,3.830013,6.096870,144.8456,148.7101
2022-05-05 12:00:00,26.145924,-81.394012,3000,296.32,2.635653,5.733451,139.5838,149.4361
2022-05-05 13:00:00,26.145924,-81.394012,3000,298.58,2.303861,2.933203,149.9541,152.3335
2022-05-05 14:00:00,26.145924,-81.394012,3000,300.32,2.025161,2.299800,164.3595,164.4319
2022-05-05 15:00:00,26.145924,-81.394012,3000,302.07,1.083966,1.237804,163.1214,163.5997
2022-05-05 16:00:00,26.145924,-81.394012,3000,303.31,0.577006,0.704904,164.3020,163.6331
2022-05-05 17:00:00,26.145924,-81.394012,3000,304.14,0.445530,0.474054,262.6882,253.3450
2022-05-05 18:00:00,26.145924,-81.394012,3000,304.67,1.478761,1.498910,12.2951,9.6857
2022-05-05 19:00:00,26.145924,-81.394012,3000,305.17,0.703256,0.769214,4.4957,354.8312
2022-05-05 20:00:00,26.145924,-81.394012,3000,304.76,3.810139,3.942651,290.7868,291.0275
2022-05-05 21:00:00,26.145924,-81.394012,3000,304.63,2.554678,2.573764,296.3208,298.0346
2022-05-05 22:00:00,26.145924,-81.394012,3000,303.19,4.922086,5.326354,265.8781,267.6161
2022-05-05 23:00:00,26.145924,-81.394012,3000,301.27,3.846742,5.091226,222.2630,227.2524
2022-05-01 00:00:00,26.145992,-80.422424,3000,297.76,2.914673,3.844287,93.5657,95.0449
2022-05-01 01:00:00,26.145992,-80.422424,3000,297.29,3.851728,5.234098,77.4548,78.7021
2022-05-01 02:00:00,26.145992,-80.422424,3000,296.88,4.744768,6.178716,97.2881,96.9464
2022-05-01 03:00:00,26.145992,-80.422424,3000,296.54,2.189203,4.093096,95.3038,103.4339
2022-05-01 04:00:00,26.145992,-80.422424,3000,296.29,2.845441,5.995079,94.7395,102.9316
2022-05-01 05:00:00,26.145992,-80.422424,3000,295.94,2.963374,5.351840,55.5977,87.0367
2022-05-01 06:00:00,26.145992,-80.422424,3000,295.82,2.973441,5.310872,79.9807,108.1137
2022-05-01 07:00:00,26.145992,-80.422424,3000,295.96,2.777874,5.908709,85.0586,106.9363
2022-05-01 08:00:00,26.145992,-80.422424,3000,296.28,4.159061,6.705562,96.4899,110.3292
2022-05-01 09:00:00,26.145992,-80.422424,3000,296.34,4.308229,5.952314,95.4457,104.8141
2022-05-01 10:00:00,26.145992,-80.422424,3000,296.01,4.389933,6.526324,95.1036,100.8858
2022-05-01 11:00:00,26.145992,-80.422424,3000,295.58,3.398219,5.508688,80.9036,98.7729
2022-05-01 12:00:00,26.145992,-80.422424,3000,296.23,1.947924,3.712265,52.3598,102.4211
2022-05-01 13:00:00,26.145992,-80.422424,3000,298.75,3.915339,4.552947,109.2892,109.8455
2022-05-01 14:00:00,26.145992,-80.422424,3000,300.05,5.119354,5.689280,105.4037,105.4834
2022-05-01 15:00:00,26.145992,-80.422424,3000,301.03,5.545671,6.063416,105.8226,105.8146
2022-05-01 16:00:00,26.145992,-80.422424,3000,301.89,5.869316,6.397882,110.0878,109.9292
2022-05-01 17:00:00,26.145992,-80.422424,3000,302.48,5.384727,5.854323,100.3603,100.6607
2022-05-01 18:00:00,26.145992,-80.422424,3000,302.85,6.064338,6.556497,99.6320,99.8138
2022-05-01 19:00:00,26.145992,-80.422424,3000,302.83,6.231948,6.721693,99.7848,99.9505
2022-05-01 20:00:00,26.145992,-80.422424,3000,302.61,6.241449,6.837707,96.8878,96.6700
2022-05-01 21:00:00,26.145992,-80.422424,3000,302.34,6.663971,7.294621,95.6241,95.9223
2022-05-01 22:00:00,26.145992,-80.422424,3000,301.45,6.463918,7.232997,94.6561,94.6054
2022-05-01 23:00:00,26.145992,-80.422424,3000,300.36,6.525441,7.533140,87.9435,88.1072
2022-05-02 00:00:00,26.145992,-80.422424,3000,299.14,6.307743,7.564966,89.0226,89.5091
2022-05-02 01:00:00,26.145992,-80.422424,3000,298.81,6.668041,8.353864,102.2401,102.4113
2022-05-02 02:00:00,26.145992,-80.422424,3000,298.40,6.247840,8.047106,110.3739,110.9860
2022-05-02 03:00:00,26.145992,-80.422424,3000,298.42,6.671192,8.302309,115.9421,116.4384
2022-05-02 04:00:00,26.145992,-80.422424,3000,298.10,5.816406,7.695498,115.9976,116.3689
2022-05-02 05:00:00,26.145992,-80.422424,3000,298.15,6.537012,8.097238,110.3088,112.1433
2022-05-02 06:00:00,26.145992,-80.422424,3000,298.16,5.628679,7.295312,120.9464,121.5827
2022-05-02 07:00:00,26.145992,-80.422424,3000,295.13,2.318540,5.211827,72.5916,118.2034
2022-05-02 08:00:00,26.145992,-80.422424,3000,295.30,2.629271,5.294685,76.7860,121.7493
2022-05-02 09:00:00,26.145992,-80.422424,3000,295.24,2.147522,4.787867,96.4136,123.9152
2022-05-02 10:00:00,26.145992,-80.422424,3000,295.21,3.161796,5.246772,107.7981,123.9482
2022-05-02 11:00:00,26.145992,-80.422424,3000,295.24,1.913238,3.321874,104.5231,128.1002
2022-05-02 12:00:00,26.145992,-80.422424,3000,297.04,2.951525,5.555316,106.2831,115.7090
2022-05-02 13:00:00,26.145992,-80.422424,3000,298.91,4.583218,5.142181,100.1699,100.4707
2022-05-02 14:00:00,26.145992,-80.422424,3000,299.79,5.030398,5.639023,110.6726,110.2668
2022-05-02 15:00:00,26.145992,-80.422424,3000,300.77,4.806365,5.286777,114.8447,114.3915
2022-05-02 16:00:00,26.145992,-80.422424,3000,301.64,5.284120,5.793370,118.3097,117.7110
2022-05-02 17:00:00,26.145992,-80.422424,3000,302.07,5.347089,5.885038,115.1970,114.6954
2022-05-02 18:00:00,26.145992,-80.422424,3000,302.49,5.625065,6.174712,118.3272,117.5845
2022-05-02 19:00:00,26.145992,-80.422424,3000,302.92,5.545726,6.069134,105.2676,105.4457
2022-05-02 20:00:00,26.145992,-80.422424,3000,302.77,6.290741,6.852459,103.2240,103.4315
2022-05-02 21:00:00,26.145992,-80.422424,3000,302.13,6.917909,7.643752,101.5024,101.5363
2022-05-02 22:00:00,26.145992,-80.422424,3000,301.33,6.899769,7.760016,98.8297,98.9480
2022-05-02 23:00:00,26.145992,-80.422424,3000,300.30,6.736484,7.763660,100.4400,100.7349
2022-05-03 00:00:00,26.145992,-80.422424,3000,299.14,6.316071,7.641110,101.2042,101.5589
2022-05-03 01:00:00,26.145992,-80.422424,3000,298.71,5.894280,7.394331,101.6039,102.1941
2022-05-03 02:00:00,26.145992,-80.422424,3000,298.33,6.022312,7.851704,99.0655,99.9992
2022-05-03 03:00:00,26.145992,-80.422424,3000,298.09,5.721785,7.898729,102.1719,103.1286
2022-05-03 04:00:00,26.145992,-80.422424,3000,298.37,6.642392,8.592844,106.9451,107.2023
2022-05-03 05:00:00,26.145992,-80.422424,3000,298.17,4.888413,6.572343,114.4802,113.3304
2022-05-03 06:00:00,26.145992,-80.422424,3000,297.84,5.125900,7.054163,107.2198,108.9315
2022-05-03 07:00:00,26.145992,-80.422424,3000,297.53,4.690288,6.680780,100.3552,103.1327
2022-05-03 08:00:00,26.145992,-80.422424,3000,297.34,4.545051,6.886114,103.5618,105.0044
2022-05-03 09:00:00,26.145992,-80.422424,3000,297.43,5.312483,7.066174,99.0831,101.6480
2022-05-03 10:00:00,26.145992,-80.422424,3000,297.37,4.920228,7.429254,95.8968,97.2684
2022-05-03 11:00:00,26.145992,-80.422424,3000,297.29,4.240849,6.320292,91.7015,98.6129
2022-05-03 12:00:00,26.145992,-80.422424,3000,298.41,5.160881,6.765485,102.1492,102.1012
2022-05-03 13:00:00,26.145992,-80.422424,3000,299.51,6.421580,7.464502,109.7091,109.9513
2022-05-03 14:00:00,26.145992,-80.422424,3000,300.11,5.730992,6.678126,106.1833,105.9188
2022-05-03 15:00:00,26.145992,-80.422424,3000,300.41,6.334225,7.246773,95.4924,97.4088
2022-05-03 16:00:00,26.145992,-80.422424,3000,302.11,5.768956,6.397372,116.8480,117.1749
2022-05-03 17:00:00,26.145992,-80.422424,3000,302.82,4.742885,5.210803,118.2801,118.4550
2022-05-03 18:00:00,26.145992,-80.422424,3000,303.81,4.681562,5.075845,116.2897,116.8882
2022-05-03 19:00:00,26.145992,-80.422424,3000,303.97,5.896242,6.431470,103.0443,103.5904
2022-05-03 20:00:00,26.145992,-80.422424,3000,303.17,6.650794,7.308997,117.4158,117.6500
2022-05-03 21:00:00,26.145992,-80.422424,3000,303.07,6.375878,6.999668,112.7742,113.3870
2022-05-03 22:00:00,26.145992,-80.422424,3000,302.19,7.202781,8.018983,102.9688,103.3651
2022-05-03 23:00:00,26.145992,-80.422424,3000,300.83,7.091384,8.156890,106.6229,107.0889
2022-05-04 00:00:00,26.145992,-80.422424,3000,299.75,6.374145,7.591187,107.5482,107.8356
2022-05-04 01:00:00,26.145992,-80.422424,3000,299.29,5.790797,6.999312,112.0546,112.4785
2022-05-04 02:00:00,26.145992,-80.422424,3000,299.32,5.302842,6.367395,109.5248,110.1712
2022-05-04 03:00:00,26.145992,-80.422424,3000,299.07,3.906843,5.210187,117.2874,118.6088
2022-05-04 04:00:00,26.145992,-80.422424,3000,298.87,4.310534,5.841379,112.0502,114.0428
2022-05-04 05:00:00,26.145992,-80.422424,3000,299.03,2.977004,4.449255,103.4284,107.3391
2022-05-04 06:00:00,26.145992,-80.422424,3000,298.80,5.984967,7.784026,127.1058,125.9066
2022-05-04 07:00:00,26.145992,-80.422424,3000,295.93,0.750993,2.671632,90.9846,136.2502
2022-05-04 08:00:00,26.145992,-80.422424,3000,295.67,0.213544,2.212398,162.8411,152.1345
2022-05-04 09:00:00,26.145992,-80.422424,3000,295.39,0.146869,2.066653,178.5100,156.7146
2022-05-04 10:00:00,26.145992,-80.422424,3000,295.15,0.369574,1.891786,42.3056,154.7075
2022-05-04 11:00:00,26.145992,-80.422424,3000,294.95,1.003294,1.120734,5.9603,157.6407
2022-05-04 12:00:00,26.145992,-80.422424,3000,296.62,1.748843,1.387982,31.3386,93.0147
2022-05-04 13:00:00,26.145992,-80.422424,3000,299.04,1.394595,1.516267,84.6766,92.2121
2022-05-04 14:00:00,26.145992,-80.422424,3000,300.67,1.751494,1.851292,116.5686,117.3480
2022-05-04 15:00:00,26.145992,-80.422424,3000,302.26,1.501539,1.590306,127.6338,129.1029
2022-05-04 16:00:00,26.145992,-80.422424,3000,303.71,1.697118,1.795530,149.3379,151.2409
2022-05-04 17:00:00,26.145992,-80.422424,3000,304.28,1.469584,1.569955,158.6036,159.5375
2022-05-04 18:00:00,26.145992,-80.422424,3000,305.08,0.140629,0.149021,243.4180,225.4944
2022-05-04 19:00:00,26.145992,-80.422424,3000,305.97,0.903486,0.981135,178.5585,181.6165
2022-05-04 20:00:00,26.145992,-80.422424,3000,305.00,6.262799,6.797362,201.8962,201.7117
2022-05-04 21:00:00,26.145992,-80.422424,3000,303.08,8.307259,9.590160,148.7663,150.4885
2022-05-04 22:00:00,26.145992,-80.422424,3000,302.06,5.355695,6.007578,82.1678,87.3563
2022-05-04 23:00:00,26.145992,-80.422424,3000,298.60,5.702358,8.507929,48.9886,50.5919
2022-05-05 00:00:00,26.145992,-80.422424,3000,299.78,3.953587,5.163789,63.0777,77.4197
2022-05-05 01:00:00,26.145992,-80.422424,3000,300.36,3.834151,5.579131,116.1204,120.2110
2022-05-05 02:00:00,26.145992,-80.422424,3000,300.00,3.884997,4.775920,126.3719,128.3839
2022-05-05 03:00:00,26.145992,-80.422424,3000,299.68,3.361100,4.219654,148.5130,150.1439
2022-05-05 04:00:00,26.145992,-80.422424,3000,299.29,3.323636,4.487389,133.2137,135.4285
2022-05-05 05:00:00,26.145992,-80.422424,3000,298.86,2.149014,3.744482,153.6087,147.2749
2022-05-05 06:00:00,26.145992,-80.422424,3000,297.53,0.968861,2.241406,285.8184,153.1128
2022-05-05 07:00:00,26.145992,-80.422424,3000,297.19,0.243894,2.753293,42.3002,142.1973
2022-05-05 08:00:00,26.145992,-80.422424,3000,297.02,0.573564,3.047455,78.3590,139.7834
2022-05-05 09:00:00,26.145992,-80.422424,3000,297.03,1.377694,4.312549,118.6384,140.6359
2022-05-05 10:00:00,26.145992,-80.422424,3000,296.96,1.680010,4.315668,129.0334,144.6373
2022-05-05 11:00:00,26.145992,-80.422424,3000,296.76,0.979840,3.959822,124.7460,149.2591
2022-05-05 12:00:00,26.145992,-80.422424,3000,298.22,0.405944,3.210970,115.6457,152.8039
2022-05-05 13:00:00,26.145992,-80.422424,3000,300.16,2.398955,2.714938,164.2268,165.3094
2022-05-05 14:00:00,26.145992,-80.422424,3000,301.87,2.001928,2.179454,165.5501,166.6376
2022-05-05 15:00:00,26.145992,-80.422424,3000,303.45,1.150626,1.230468,172.9448,175.3936
2022-05-05 16:00:00,26.145992,-80.422424,3000,304.80,0.952710,0.957209,134.6514,138.1885
2022-05-05 17:00:00,26.145992,-80.422424,3000,305.15,0.881170,0.874035,79.1277,79.6063
2022-05-05 18:00:00,26.145992,-80.422424,3000,304.98,1.778462,1.848527,344.5050,345.6080
2022-05-05 19:00:00,26.145992,-80.422424,3000,306.15,1.956288,1.905349,99.4071,96.8773
2022-05-05 20:00:00,26.145992,-80.422424,3000,305.20,5.988792,6.473869,108.4414,109.3280
2022-05-05 21:00:00,26.145992,-80.422424,3000,302.66,5.174896,5.966520,46.1586,52.3280
2022-05-05 22:00:00,26.145992,-80.422424,3000,303.07,6.633216,7.412138,126.8671,127.0037
2022-05-05 23:00:00,26.145992,-80.422424,3000,301.13,4.032962,4.541485,185.9835,180.2868
2022-05-01 00:00:00,26.146122,-80.695862,3000,294.68,2.900533,3.699186,69.1229,100.3648
2022-05-01 01:00:00,26.146122,-80.695862,3000,294.21,3.415982,4.108233,67.1074,90.2182
2022-05-01 02:00:00,26.146122,-80.695862,3000,293.14,1.526254,2.573927,322.6217,75.7390
2022-05-01 03:00:00,26.146122,-80.695862,3000,293.27,3.566262,6.341154,84.5583,105.0029
2022-05-01 04:00:00,26.146122,-80.695862,3000,293.35,2.154347,5.238375,75.5833,103.2762
2022-05-01 05:00:00,26.146122,-80.695862,3000,293.34,3.134971,5.214411,68.4112,89.2893
2022-05-01 06:00:00,26.146122,-80.695862,3000,293.66,3.425508,4.880324,57.0610,75.1563
2022-05-01 07:00:00,26.146122,-80.695862,3000,292.27,3.438479,4.409643,26.0056,92.8696
2022-05-01 08:00:00,26.146122,-80.695862,3000,293.01,3.950272,4.962898,58.3714,95.4062
2022-05-01 09:00:00,26.146122,-80.695862,3000,292.86,4.778431,4.898478,73.9635,87.6772
2022-05-01 10:00:00,26.146122,-80.695862,3000,292.59,4.756144,5.795615,83.0212,102.3218
2022-05-01 11:00:00,26.146122,-80.695862,3000,292.37,3.682228,5.499491,62.2482,86.9434
2022-05-01 12:00:00,26.146122,-80.695862,3000,295.18,2.599092,4.851336,73.7053,105.1407
2022-05-01 13:00:00,26.146122,-80.695862,3000,298.26,3.210047,3.763065,97.6614,101.8038
2022-05-01 14:00:00,26.146122,-80.695862,3000,299.65,4.992202,5.378835,111.5389,111.6425
2022-05-01 15:00:00,26.146122,-80.695862,3000,301.10,5.428883,5.806904,108.1684,107.8143
2022-05-01 16:00:00,26.146122,-80.695862,3000,302.34,4.875328,5.188098,110.6365,110.1481
2022-05-01 17:00:00,26.146122,-80.695862,3000,303.21,5.322081,5.580378,114.7399,113.6672
2022-05-01 18:00:00,26.146122,-80.695862,3000,303.61,5.040001,5.309459,103.0792,102.6924
2022-05-01 19:00:00,26.146122,-80.695862,3000,303.38,5.316706,5.599645,99.1874,99.5688
2022-05-01 20:00:00,26.146122,-80.695862,3000,303.01,5.604913,5.930566,96.8849,96.7185
2022-05-01 21:00:00,26.146122,-80.695862,3000,302.55,6.337883,6.688112,94.4198,94.5830
2022-05-01 22:00:00,26.146122,-80.695862,3000,301.58,6.207514,6.734139,101.2496,100.7835
2022-05-01 23:00:00,26.146122,-80.695862,3000,299.80,6.691202,7.825809,99.8041,99.5054
2022-05-02 00:00:00,26.146122,-80.695862,3000,297.43,5.340155,7.170401,87.1295,88.6422
2022-05-02 01:00:00,26.146122,-80.695862,3000,296.70,5.736171,8.392686,90.8245,92.5422
2022-05-02 02:00:00,26.146122,-80.695862,3000,296.16,5.310168,8.489320,107.6228,110.7069
2022-05-02 03:00:00,26.146122,-80.695862,3000,295.51,4.902672,8.052802,116.3223,118.4032
2022-05-02 04:00:00,26.146122,-80.695862,3000,295.20,4.052960,6.866501,116.6375,116.8430
2022-05-02 05:00:00,26.146122,-80.695862,3000,296.78,3.219190,6.515714,103.2206,111.7666
2022-05-02 06:00:00,26.146122,-80.695862,3000,296.84,6.624256,8.182392,129.5890,127.1360
2022-05-02 07:00:00,26.146122,-80.695862,3000,293.07,3.277160,5.007693,63.4546,107.3192
2022-05-02 08:00:00,26.146122,-80.695862,3000,292.74,3.428576,4.982539,58.7993,109.4263
2022-05-02 09:00:00,26.146122,-80.695862,3000,293.51,3.213756,5.688264,76.0786,120.9077
2022-05-02 10:00:00,26.146122,-80.695862,3000,293.33,2.416680,5.290601,72.6130,115.8016
2022-05-02 11:00:00,26.146122,-80.695862,3000,292.91,3.384357,4.980435,79.2244,115.5457
2022-05-02 12:00:00,26.146122,-80.695862,3000,296.15,2.823330,4.908955,84.0340,113.9389
2022-05-02 13:00:00,26.146122,-80.695862,3000,298.94,4.091927,4.546544,104.4000,105.6338
2022-05-02 14:00:00,26.146122,-80.695862,3000,299.97,4.712246,5.086545,114.9913,114.8796
2022-05-02 15:00:00,26.146122,-80.695862,3000,301.06,4.825657,5.135889,111.8710,112.0196
2022-05-02 16:00:00,26.146122,-80.695862,3000,301.94,4.071811,4.361497,108.7197,109.3617
2022-05-02 17:00:00,26.146122,-80.695862,3000,302.92,4.865980,5.105187,103.9059,104.7207
2022-05-02 18:00:00,26.146122,-80.695862,3000,303.19,5.188123,5.477050,105.7865,105.2650
2022-05-02 19:00:00,26.146122,-80.695862,3000,303.29,5.254956,5.500679,105.4147,105.2289
2022-05-02 20:00:00,26.146122,-80.695862,3000,302.99,5.739424,6.026135,102.8958,103.4294
2022-05-02 21:00:00,26.146122,-80.695862,3000,302.26,6.781054,7.239354,99.8339,100.1643
2022-05-02 22:00:00,26.146122,-80.695862,3000,300.98,6.584655,7.197620,104.7901,104.6481
2022-05-02 23:00:00,26.146122,-80.695862,3000,299.70,6.801372,7.890325,103.4205,103.2738
2022-05-03 00:00:00,26.146122,-80.695862,3000,297.40,6.309917,8.359767,101.7575,102.6643
2022-05-03 01:00:00,26.146122,-80.695862,3000,296.36,6.156020,8.651495,99.0437,100.9096
2022-05-03 02:00:00,26.146122,-80.695862,3000,295.74,5.701153,8.542876,100.2745,102.2868
2022-05-03 03:00:00,26.146122,-80.695862,3000,295.35,5.353125,8.580326,99.7055,102.8933
2022-05-03 04:00:00,26.146122,-80.695862,3000,295.57,5.313145,8.906956,102.0667,106.0446
2022-05-03 05:00:00,26.146122,-80.695862,3000,297.06,6.212318,9.247020,102.7841,107.7083
2022-05-03 06:00:00,26.146122,-80.695862,3000,295.72,6.009633,8.360651,103.6078,108.1339
2022-05-03 07:00:00,26.146122,-80.695862,3000,294.88,3.501719,6.523670,95.9130,102.0717
2022-05-03 08:00:00,26.146122,-80.695862,3000,294.31,4.224353,6.565911,78.2628,96.0404
2022-05-03 09:00:00,26.146122,-80.695862,3000,293.99,5.145175,8.058322,84.7674,96.0320
2022-05-03 10:00:00,26.146122,-80.695862,3000,294.84,4.224664,7.195949,83.1118,98.9587
2022-05-03 11:00:00,26.146122,-80.695862,3000,296.08,4.691273,7.942184,80.3417,91.7224
2022-05-03 12:00:00,26.146122,-80.695862,3000,297.61,4.071398,6.953593,92.4626,99.3414
2022-05-03 13:00:00,26.146122,-80.695862,3000,299.56,6.418710,7.206632,108.6545,108.9088
2022-05-03 14:00:00,26.146122,-80.695862,3000,300.28,5.232758,5.672380,118.9945,119.3135
2022-05-03 15:00:00,26.146122,-80.695862,3000,301.36,4.953298,5.334619,108.0808,108.0735
2022-05-03 16:00:00,26.146122,-80.695862,3000,302.70,6.254022,6.586453,108.5265,109.6301
2022-05-03 17:00:00,26.146122,-80.695862,3000,301.26,5.309663,5.750651,134.7149,135.7843
2022-05-03 18:00:00,26.146122,-80.695862,3000,304.05,5.438047,5.661646,125.0524,125.6577
2022-05-03 19:00:00,26.146122,-80.695862,3000,304.70,4.360874,4.496567,104.4141,107.0511
2022-05-03 20:00:00,26.146122,-80.695862,3000,303.89,4.952917,5.226857,113.4024,114.5396
2022-05-03 21:00:00,26.146122,-80.695862,3000,303.41,7.281388,7.659209,112.3614,113.5729
