DateTime,Forecasted Load [forecast-entsoe],Actual Load [actual-entsoe],Wind Onshore [forecast-entsoe],Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],ACTUAL WIND(MW),FORECAST WIND(MW),irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
2026-01-01 00:00:00+00:00,4280.5,3873.2960000000003,1041.6455,622.185,0.0,170.744,41.1315,0.0,63.702,0.0,1371.2055,0.0,3.3369999999999997,8.474499999999999,0.0475,0.004,36.8455,0.0,0.0,0.653,1378.75,964.0,0,0.02,0,4.135,0,3.08,1.395,6.81,82.05,1021.7,2,8.666666667,2.0,246.1111111,1,16.05066667
2026-01-01 01:00:00+00:00,4127.0,3764.4139999999998,1162.0885,682.862,0.0,165.204,41.2345,0.0,63.635999999999996,0.0,1364.3015,0.0,3.335,8.474499999999999,0.0475,0.004,225.5725,0.0,0.0,0.652,1369.25,971.75,0,0.02,0,4.45,0,3.375,1.72,6.975,82.25,1020.755,2,9.111111111,2.0,243.8888889,1,16.87377778
2026-01-01 02:00:00+00:00,4013.0,3641.687,1280.41,644.8945,0.0,0.006,41.304500000000004,0.0,63.917,0.0,1496.9755,0.0,3.3369999999999997,8.246500000000001,4.903499999999999,0.004,223.4475,0.0,0.0,0.657,1501.5,1014.0,0,0.03,0,4.61,0,3.61,2.1,7.155,83.45,1019.655,2,9.055555556,2.0,243.3333333,1,16.77088889
2026-01-01 03:00:00+00:00,3936.5,3500.901,1386.6455,483.8105,0.0,0.006,41.339,0.0,63.2685,0.0,1555.231,0.0,3.4859999999999998,8.588999999999999,4.749499999999999,0.004,220.88400000000001,0.0,0.0,0.655,1549.5,1085.25,0,0.035,0,4.825,0,3.89,2.51,7.365,84.7,1018.815,2,9.5,2.0,247.2222222,1,17.594
2026-01-01 04:00:00+00:00,3896.5,3380.8540000000003,1428.882,484.0145,0.0,0.006,41.409499999999994,0.0,63.1495,0.0,1423.1435000000001,0.0,3.8095,8.703,4.778499999999999,0.004,217.409,0.0,0.0,0.656,1410.0,1121.0,0,0.055,0,4.79,0,3.935,2.7,7.46,85.9,1017.935,2,9.444444444,2.0,240.0,1,17.49111111
2026-01-01 05:00:00+00:00,3958.0,3314.8239999999996,1421.553,501.80600000000004,0.0,0.006,41.2,0.0,63.3835,0.0,1259.387,0.0,3.4924999999999997,8.474499999999999,4.749499999999999,0.004,143.93650000000002,0.0,0.0,0.657,1228.5,1119.75,0,0.08,0,4.7,0,3.92,2.765,7.485,87.0,1017.325,2,9.222222222,2.0,257.7777778,1,17.07955556
2026-01-01 06:00:00+00:00,4089.0,3340.6915,1373.9795,498.207,0.0,0.006,41.409499999999994,0.0,63.7735,0.0,1128.348,0.0,4.0905000000000005,8.7035,2.783,0.004,0.0,0.0,0.0,0.656,1124.75,1144.5,0,0.03,0,4.66,0,3.895,2.77,7.485,87.3,1016.82,2,7.944444444,2.0,266.1111111,1,14.71311111
2026-01-01 07:00:00+00:00,4169.5,3431.2985,1267.0435,495.7305,0.0,0.006,41.304500000000004,0.0,63.4675,0.0,1105.268,0.0,3.646,8.817499999999999,2.754,0.004,0.0,0.0,0.0,0.659,1109.0,1096.0,0,0.04,0,4.66,0,3.975,3.01,7.615,88.95,1016.485,2,7.833333333,2.0,262.2222222,1,14.50733333
2026-01-01 08:00:00+00:00,4224.0,3471.634,1133.6975,507.8115,0.0,0.006,41.1315,0.0,63.334,0.0,1153.9989999999998,0.0,3.3705,9.16,2.739,0.004,0.0,0.0,0.0,0.66,1141.0,976.0,0,0.055,0,4.48,0,3.835,2.92,7.54,89.4,1016.36,2,7.444444444,2.0,268.8888889,1,13.78711111
2026-01-01 09:00:00+00:00,4348.0,3614.9235,984.198,614.5065,0.0,0.006,41.2,0.0,94.84100000000001,0.0,1091.5104999999999,0.0,3.381,8.932,4.8725000000000005,0.004,0.0,0.0,0.0,0.641,1067.75,824.0,0,0.03,0,4.355,0,3.735,2.83,7.505,89.65,1016.41,2,7.333333333,2.0,267.7777778,1,13.58133333
2026-01-01 10:00:00+00:00,4506.0,3817.48,840.1255,692.7265,0.0,144.574,41.3755,0.0,94.27799999999999,0.0,1009.2775,0.0,3.3765,8.7035,0.003,0.004,0.0,0.0,0.0,0.661,1009.0,727.0,0,0.03,0,4.775,0,4.045,2.95,7.58,88.0,1016.415,2,6.777777778,2.0,250.0,1,12.55244444
2026-01-01 11:00:00+00:00,4605.5,3986.9295,711.002,765.0764999999999,0.0,178.4625,55.8955,0.0,94.745,0.0,974.2625,0.0,3.3724999999999996,8.817499999999999,0.032,0.004,0.0,0.0,0.0,0.631,963.75,689.25,0,0.015,0,5.44,0,4.59,3.395,7.81,86.55,1016.33,2,7.277777778,2.0,264.4444444,1,13.47844444
2026-01-01 12:00:00+00:00,4655.0,4120.099,633.291,828.7429999999999,0.0,173.9275,80.3745,0.0,95.10300000000001,0.0,954.571,0.0,3.368,8.474499999999999,0.003,0.004,0.0,0.0,0.0,0.638,976.25,699.5,0,0.02,0,6.395,0,5.16,3.44,7.83,81.3,1015.745,2,7.5,2.0,294.4444444,1,13.89
2026-01-01 13:00:00+00:00,4656.0,4178.800499999999,627.1765,803.394,0.0,167.047,78.52449999999999,0.0,93.9865,0.0,1057.9789999999998,0.0,3.226,8.588999999999999,0.032,0.004,0.0,0.0,0.0,0.653,1075.0,763.25,0,0.03,0,6.825,0,5.34,3.275,7.75,77.8,1015.365,2,8.388888889,2.0,287.2222222,1,15.53622222
2026-01-01 14:00:00+00:00,4651.5,4205.013999999999,661.5215,736.5725,0.0,168.21949999999998,66.40350000000001,0.0,94.44149999999999,0.0,1215.6019999999999,0.0,3.226,8.817,0.003,0.004,0.0,0.0,0.0,0.636,1228.5,822.0,0,0.015,0,7.05,0,5.31,2.89,7.54,74.45,1014.965,2,9.555555556,2.0,308.8888889,1,17.69688889
2026-01-01 15:00:00+00:00,4767.5,4243.62,707.663,770.0954999999999,0.0,166.54450000000003,73.524,0.0,94.5525,0.0,1354.129,0.0,3.524,8.475,0.003,0.004,0.0,0.0,0.0,0.658,1351.0,823.5,0,0.03,0,6.62,0,5.015,2.75,7.47,76.05,1014.585,2,9.777777778,2.0,313.8888889,1,18.10844444
2026-01-01 16:00:00+00:00,5044.5,4425.7855,738.6445,1022.1289999999999,0.0,176.9545,80.445,59.211,78.958,0.0,1258.097,0.0,3.2215,8.3605,0.003,0.004,0.0,0.0,0.0,0.657,1254.0,814.75,0,0.01,0,6.015,0,4.49,2.28,7.225,76.65,1014.35,2,9.444444444,2.0,318.3333333,1,17.49111111
2026-01-01 17:00:00+00:00,5288.0,4713.9625,783.5015,1027.4375,0.0,166.5445,80.47550000000001,218.3355,63.445,0.0,1218.718,0.0,3.707,8.475,0.0475,0.004,0.0,0.0,0.0,0.655,1230.25,847.5,0,0.045,0,5.24,0,4.0,2.17,7.165,80.25,1014.245,2,8.833333333,2.0,312.2222222,1,16.35933333
2026-01-01 18:00:00+00:00,5220.5,4722.1645,844.351,1052.691,0.0,163.1935,80.4045,218.07999999999998,63.5755,0.0,1221.516,0.0,3.524,8.703,0.034,0.004,0.0,0.0,0.0,0.662,1230.0,942.75,0,0.025,0,4.7,0,3.62,1.955,7.05,82.15,1014.055,2,7.722222222,2.0,289.4444444,1,14.30155556
2026-01-01 19:00:00+00:00,5060.5,4595.5795,874.6165,1087.0365000000002,0.0,153.9675,78.559,216.722,63.534499999999994,0.0,1292.5684999999999,0.0,3.3815,9.16,0.003,0.004,0.0,0.0,0.0,0.654,1287.5,1029.25,0,0.005,0,4.455,0,3.45,1.96,7.06,83.45,1013.775,2,7.555555556,2.0,286.1111111,1,13.99288889
2026-01-01 20:00:00+00:00,4852.5,4424.1285,886.783,1011.5635,0.0,0.006,70.45150000000001,219.3655,63.3635,0.0,1327.257,0.0,3.23,8.817499999999999,5.04,0.004,0.0,0.0,0.0,0.662,1323.75,1131.25,0,0.065,0,4.115,0,3.23,1.91,7.03,85.35,1013.69,2,7.222222222,2.0,292.2222222,1,13.37555556
2026-01-01 21:00:00+00:00,4587.0,4237.7545,889.4845,851.984,0.0,0.006,63.7205,41.267,63.7945,0.0,1459.4270000000001,0.0,3.368,8.475,5.04,0.004,0.0,0.0,0.0,0.659,1488.75,1217.75,0,0.045,0,4.235,0,3.3,1.92,7.035,84.65,1013.53,2,8.166666667,2.0,283.8888889,1,15.12466667
2026-01-01 22:00:00+00:00,4368.5,4034.0775,889.983,611.187,0.0,0.006,41.202,0.0,63.8305,0.0,1605.164,0.0,3.362,8.588999999999999,5.0555,0.004,0.0,0.0,0.0,0.658,1614.25,1296.5,0,0.06,0,4.17,0,3.25,1.86,7.015,84.7,1013.23,2,8.555555556,2.0,285.0,1,15.84488889
2026-01-01 23:00:00+00:00,4321.0,3854.695,890.5115,497.058,0.0,0.006,41.236000000000004,0.0,63.564499999999995,0.0,1538.409,0.0,3.524,8.703,5.069,0.004,0.0,0.0,0.0,0.649,1528.75,1383.5,0,0.075,0,4.435,0,3.44,1.965,7.06,83.85,1012.92,2,9.111111111,2.0,273.3333333,1,16.87377778
2026-01-02 00:00:00+00:00,4268.5,3713.7425000000003,1290.668,514.3265,0.0,0.006,41.339,0.0,63.354,0.0,1515.568,0.0,3.524,8.589,2.753,0.004,151.8105,0.0,0.0,0.655,1553.75,1473.5,0,0.085,0,4.355,0,3.415,2.015,7.09,84.7,1012.64,2,9.555555556,2.0,290.5555556,1,17.69688889
2026-01-02 01:00:00+00:00,4124.5,3536.3435,1273.2325,507.72950000000003,0.0,0.006,41.27,0.0,63.75,0.0,1529.6455,0.0,3.68,8.475,2.725,0.004,225.46550000000002,0.0,0.0,0.659,1533.25,1456.25,0,0.04,0,4.46,0,3.485,2.045,7.09,84.2,1012.145,2,9.444444444,2.0,296.1111111,1,17.49111111
2026-01-02 02:00:00+00:00,4029.5,3468.4674999999997,1270.957,490.0215,0.0,0.006,41.339,0.0,63.3865,0.0,1499.2404999999999,0.0,3.8265000000000002,8.703,2.753,0.004,224.0005,0.0,0.0,0.663,1518.0,1436.5,0,0.035,0,4.52,0,3.455,1.905,7.025,83.2,1011.95,2,10.0,2.0,301.1111111,1,18.52
2026-01-02 03:00:00+00:00,3981.0,3442.1400000000003,1288.367,515.0575,0.0,0.006,41.339,0.0,63.6725,0.0,1444.3575,0.0,3.362,8.7035,2.753,0.004,220.739,0.0,0.0,0.659,1436.0,1439.75,0,0.045,0,4.4,0,3.475,2.07,7.11,84.7,1011.9,2,10.05555556,2.0,305.5555556,1,18.62288889
2026-01-02 04:00:00+00:00,4000.5,3380.1395,1291.0285,496.1105,0.0,0.006,41.304500000000004,0.0,63.265,0.0,1380.665,0.0,3.3724999999999996,8.3605,2.753,0.004,218.75900000000001,0.0,0.0,0.66,1370.75,1519.5,0,0.1,0,4.295,0,3.445,2.155,7.15,85.85,1012.09,2,9.0,2.0,273.3333333,1,16.668
2026-01-02 05:00:00+00:00,4198.5,3373.7529999999997,1232.8605,544.0935,0.0,0.006,41.339,0.0,63.0465,0.0,1473.036,0.0,3.68,8.474499999999999,2.768,0.004,216.12349999999998,0.0,0.0,0.652,1526.0,1636.0,0,0.045,0,4.04,0,3.195,1.92,7.035,85.95,1012.185,2,8.611111111,2.0,258.8888889,1,15.94777778
2026-01-02 06:00:00+00:00,4592.0,3534.2394999999997,1131.569,591.347,0.0,0.006,41.3755,0.0,63.479,0.0,1561.1315,0.0,3.68,9.046,2.753,0.004,142.8395,0.0,0.0,0.656,1518.75,1770.5,0,0.055,0,3.84,0,2.975,1.645,6.895,85.55,1012.37,2,8.333333333,2.0,283.3333333,1,15.43333333
2026-01-02 07:00:00+00:00,4945.5,3814.4385,1045.6085,1008.8655000000001,0.0,0.006,57.2605,0.0,64.066,0.0,1319.902,0.0,3.68,9.3885,2.753,0.004,0.0,0.0,0.0,0.659,1322.25,1732.25,0,0.035,0,3.525,0,2.63,1.215,6.685,84.85,1012.915,2,8.055555556,2.0,290.5555556,1,14.91888889
2026-01-02 08:00:00+00:00,5044.5,4070.3845,1022.515,1150.5245,0.0,0.006,80.8255,0.0,63.99250000000001,0.0,1327.443,0.0,3.68,8.932,4.9305,0.004,0.0,0.0,0.0,0.662,1322.75,1723.5,0,0.005,0,2.965,0,2.07,0.555,6.405,84.15,1013.57,2,7.0,2.0,232.7777778,1,12.964
2026-01-02 09:00:00+00:00,5059.5,4387.6815,1043.317,1205.7939999999999,0.0,139.0335,77.713,0.0,65.7445,0.0,1179.9365,0.0,3.524,8.588999999999999,0.061,0.004,0.0,0.0,0.0,0.654,1192.25,1644.25,0,0.01,0,2.67,0,1.73,0.16,6.21,83.5,1014.36,2,7.833333333,2.0,268.3333333,1,14.50733333
2026-01-02 10:00:00+00:00,5101.0,4531.933,1080.8915,1205.261,0.0,194.56900000000002,78.4845,0.0,85.039,0.0,1125.9540000000002,0.0,3.68,8.932,0.061,0.004,0.0,0.0,0.0,0.652,1094.75,1598.75,0,0.01,0,2.845,0,1.865,0.215,6.24,82.7,1015.08,2,7.5,2.0,230.0,1,13.89
2026-01-02 11:00:00+00:00,5126.0,4527.663500000001,1104.0525,1238.4879999999998,0.0,235.66199999999998,79.426,0.0,115.2195,0.0,1097.9920000000002,0.0,3.524,8.703,0.0475,0.004,0.0,0.0,0.0,0.66,1088.25,1621.5,0,0.015,0,3.675,0,2.355,0.185,6.215,77.8,1015.44,2,8.055555556,2.0,226.1111111,1,14.91888889
2026-01-02 12:00:00+00:00,5135.5,4492.23,1152.3345,1281.6235000000001,0.0,257.8115,79.91550000000001,0.0,115.5985,0.0,1046.5855,0.0,3.68,8.3605,0.034,0.004,0.0,0.0,0.0,0.662,1094.0,1438.5,0,0.005,0,4.355,0,2.755,0.14,6.205,73.95,1015.3,2,8.444444444,2.0,257.7777778,1,15.63911111
2026-01-02 13:00:00+00:00,5126.0,4499.0555,1220.82,1151.644,0.0,198.579,81.4855,0.0,115.08449999999999,0.0,1309.5075000000002,0.0,3.6775,8.588999999999999,0.034,0.004,0.0,0.0,0.0,0.655,1290.25,1493.25,0,0.0,0,4.885,0,3.005,-0.05,6.1,70.0,1015.185,2,9.277777778,2.0,293.8888889,1,17.18244444
2026-01-02 14:00:00+00:00,5146.0,4477.071,1262.672,1299.7305000000001,0.0,170.5765,80.72049999999999,0.0,115.07300000000001,0.0,1293.2150000000001,0.0,3.8265000000000002,8.589,0.034,0.004,0.0,0.0,0.0,0.658,1288.75,1509.5,0,0.09,0,4.835,0,2.98,-0.085,6.105,70.15,1015.155,2,10.33333333,2.0,293.8888889,1,19.13733333
2026-01-02 15:00:00+00:00,5264.0,4600.3295,1296.4345,1309.611,0.0,233.484,79.151,0.0,102.09049999999999,0.0,1218.3815,0.0,3.524,8.3605,0.034,0.004,0.0,0.0,0.0,0.661,1190.75,1473.0,0,0.005,0,4.505,0,2.715,-0.295,5.985,70.75,1015.285,2,9.611111111,2.0,291.1111111,1,17.79977778
2026-01-02 16:00:00+00:00,5511.5,4846.585499999999,1315.727,1367.481,0.0,405.0825,76.6345,78.62,64.0235,0.0,1171.2175,0.0,3.524,8.9315,0.034,0.004,0.0,0.0,0.0,0.658,1207.25,1484.75,0,0.02,0,3.67,0,2.165,-0.405,5.945,74.5,1015.51,2,8.666666667,2.0,265.5555556,1,16.05066667
2026-01-02 17:00:00+00:00,5692.5,5227.393,1336.0765,1413.3725,0.0,452.721,45.842,196.5115,63.4345,0.0,1235.3105,0.0,3.524,8.3605,0.0475,0.004,0.0,0.0,0.0,0.655,1258.25,1558.75,0,0.03,0,2.75,0,1.575,-0.45,5.93,79.15,1015.79,2,7.666666667,2.0,266.1111111,1,14.19866667
2026-01-02 18:00:00+00:00,5566.5,5236.125,1393.528,1267.1635,0.0,443.48350000000005,41.304500000000004,208.268,63.704,0.0,1416.287,0.0,3.335,9.16,0.034,0.004,0.0,0.0,0.0,0.659,1432.75,1636.5,0,0.02,0,2.41,0,1.32,-0.585,5.86,80.5,1016.08,2,8.0,2.0,277.2222222,1,14.816
2026-01-02 19:00:00+00:00,5345.5,5072.731,1454.887,1225.9205000000002,0.0,331.274,41.339,216.2145,63.311,0.0,1465.1145000000001,0.0,3.6479999999999997,8.703,0.003,0.004,0.0,0.0,0.0,0.658,1465.0,1652.75,0,0.01,0,2.4,0,1.285,-0.625,5.835,80.35,1016.19,2,8.444444444,2.0,280.0,1,15.63911111
2026-01-02 20:00:00+00:00,5089.0,4872.3255,1487.5335,1150.0495,0.0,168.901,41.2345,184.4985,63.983000000000004,0.0,1507.7605,0.0,3.335,8.703,0.003,0.004,0.0,0.0,0.0,0.66,1525.75,1687.0,0,0.025,0,2.185,0,1.225,-0.42,5.95,82.9,1016.205,2,8.166666667,2.0,296.6666667,1,15.12466667
2026-01-02 21:00:00+00:00,4788.0,4651.2525000000005,1482.2775,1228.5684999999999,0.0,178.284,41.4435,0.0,63.588,0.0,1510.8015,0.0,3.341,8.588999999999999,0.003,0.004,0.0,0.0,0.0,0.656,1518.5,1678.0,0,0.045,0,1.835,0,0.96,-0.57,5.87,83.75,1016.4,2,8.611111111,2.0,276.6666667,1,15.94777778
2026-01-02 22:00:00+00:00,4555.5,4358.009,1478.08,1273.3235,0.0,82.0185,68.22149999999999,0.0,64.04249999999999,0.0,1504.677,0.0,3.335,8.475,2.537,0.004,0.0,0.0,0.0,0.66,1539.0,1640.0,0,0.05,0,1.73,0,0.88,-0.595,5.865,84.4,1016.59,2,8.055555556,2.0,280.0,1,14.91888889
2026-01-02 23:00:00+00:00,4472.5,4194.7445,1511.5495,850.6185,0.0,0.006,68.46100000000001,117.0775,64.0665,0.0,1569.7655,0.0,3.6525,8.588999999999999,4.9015,0.004,0.0,0.0,0.0,0.658,1579.75,1628.25,0,0.01,0,1.815,0,0.905,-0.68,5.825,83.35,1016.675,2,8.222222222,2.0,279.4444444,1,15.22755556
2026-01-03 00:00:00+00:00,4290.0,4068.4755,1614.9355,684.9970000000001,0.0,0.006,75.8675,0.0,63.966,0.0,1607.1615000000002,0.0,3.3369999999999997,8.703,4.749499999999999,0.004,76.29450000000001,0.0,0.0,0.654,1625.0,1601.25,0,0.015,0,1.475,0,0.62,-0.875,5.755,84.4,1016.92,2,8.388888889,2.0,271.1111111,0,15.53622222
2026-01-03 01:00:00+00:00,4129.5,3892.877,1645.4295,870.598,0.0,0.006,72.902,0.0,63.689499999999995,0.0,1590.575,0.0,3.65,8.9315,3.5905,0.004,226.1215,0.0,0.0,0.655,1558.5,1639.75,0,0.045,0,1.4,0,0.56,-0.925,5.725,84.45,1017.04,2,8.0,2.0,281.1111111,0,14.816
2026-01-03 02:00:00+00:00,4015.5,3809.4845,1665.5945,810.346,0.0,0.006,68.185,0.0,63.454,0.0,1544.621,0.0,3.646,8.018,2.418,0.004,225.3125,0.0,0.0,0.653,1529.0,1695.5,0,0.025,0,1.36,0,0.54,-0.915,5.73,84.7,1017.095,2,8.444444444,2.0,242.7777778,0,15.63911111
2026-01-03 03:00:00+00:00,3941.5,3699.951,1670.2035,556.281,0.0,0.006,68.01,0.0,63.5045,0.0,1655.5445,0.0,3.646,8.474499999999999,2.5855,0.004,223.2645,0.0,0.0,0.655,1654.5,1739.75,0,0.035,0,1.35,0,0.53,-0.965,5.725,84.45,1017.325,2,8.722222222,2.0,270.5555556,0,16.15355556
2026-01-03 04:00:00+00:00,3915.5,3591.331,1643.47,561.867,0.0,0.006,71.5025,0.0,63.838,0.0,1566.6655,0.0,3.3369999999999997,8.475,2.418,0.004,219.679,0.0,0.0,0.66,1560.25,1763.0,0,0.055,0,1.41,0,0.555,-0.975,5.705,84.25,1017.345,2,8.333333333,2.0,288.3333333,0,15.43333333
2026-01-03 05:00:00+00:00,4004.0,3535.3140000000003,1622.714,829.2674999999999,0.0,0.006,72.686,0.0,63.0375,0.0,1491.182,0.0,3.4924999999999997,8.703,2.418,0.004,216.268,0.0,0.0,0.654,1508.5,1708.25,0,0.035,0,1.11,0,0.36,-0.985,5.725,85.6,1017.365,2,7.944444444,2.0,289.4444444,0,14.71311111
2026-01-03 06:00:00+00:00,4192.0,3621.6800000000003,1619.6865,924.992,0.0,0.006,69.2705,0.0,63.025999999999996,0.0,1580.774,0.0,3.339,8.817499999999999,3.758,0.004,180.051,0.0,0.0,0.659,1583.0,1630.0,0,0.045,0,0.78,0,0.11,-1.1,5.655,87.0,1017.555,2,7.5,2.0,266.6666667,0,13.89
2026-01-03 07:00:00+00:00,4375.0,3780.2135,1627.643,1001.0505,0.0,0.006,52.5095,0.0,63.093,0.0,1520.3345,0.0,3.3369999999999997,9.046,6.789,0.004,0.0,0.0,0.0,0.658,1521.0,1546.0,0,0.03,0,0.745,0,0.0,-1.405,5.535,85.65,1018.0,2,7.111111111,2.0,273.3333333,0,13.16977778
2026-01-03 08:00:00+00:00,4512.0,4008.904,1600.268,1192.6715,0.0,102.649,54.816500000000005,0.0,95.3955,0.0,1426.7134999999998,0.0,3.335,8.703,2.412,0.004,0.0,0.0,0.0,0.658,1411.0,1465.0,0,0.035,0,0.52,0,-0.215,-1.57,5.46,85.75,1018.425,2,7.0,2.0,253.3333333,0,12.964
2026-01-03 09:00:00+00:00,4653.0,4272.364,1540.363,1278.0535,0.0,210.3405,89.029,0.0,97.0745,0.0,1286.3755,0.0,3.497,8.7035,0.034,0.004,0.0,0.0,0.0,0.657,1286.75,1357.5,0,0.015,0,0.695,0,-0.085,-1.53,5.47,84.9,1018.92,2,7.444444444,2.0,290.5555556,0,13.78711111
2026-01-03 10:00:00+00:00,4775.5,4429.466,1445.3425,1405.9920000000002,0.0,303.09299999999996,100.8335,0.0,96.12950000000001,0.0,1054.187,0.0,3.7835,8.588999999999999,0.034,0.004,0.0,0.0,0.0,0.655,1039.0,1251.5,0,0.01,0,1.25,0,0.375,-1.255,5.595,83.25,1019.315,2,7.833333333,2.0,269.4444444,0,14.50733333
2026-01-03 11:00:00+00:00,4824.0,4453.7965,1319.363,1334.0120000000002,0.0,262.33500000000004,99.853,0.0,95.911,0.0,980.8050000000001,0.0,1.088,8.7035,0.034,0.004,0.0,0.0,0.0,0.663,935.75,1152.75,0,0.005,0,2.16,0,1.055,-0.9,5.73,80.2,1019.81,2,7.888888889,2.0,271.1111111,0,14.61022222
2026-01-03 12:00:00+00:00,4838.0,4450.338,1263.681,1300.2514999999999,0.0,252.43900000000002,98.941,0.0,95.685,0.0,837.4480000000001,0.0,0.936,8.246500000000001,0.034,0.004,0.0,0.0,0.0,0.636,842.0,1169.25,0,0.015,0,2.975,0,1.66,-0.675,5.825,76.85,1019.69,2,8.166666667,2.0,288.8888889,0,15.12466667
2026-01-03 13:00:00+00:00,4820.5,4440.933,1265.6005,1248.8220000000001,0.0,267.5285,98.56049999999999,0.0,95.6445,0.0,868.231,0.0,0.938,8.588999999999999,0.034,0.004,0.0,0.0,0.0,0.658,872.0,1119.25,0,0.015,0,3.5,0,1.99,-0.61,5.86,74.5,1019.63,2,8.5,2.0,279.4444444,0,15.742
2026-01-03 14:00:00+00:00,4809.0,4445.8099999999995,1245.6265,1254.3110000000001,0.0,269.55100000000004,98.80199999999999,0.0,95.67699999999999,0.0,865.058,0.0,0.6655,8.3605,0.0475,0.004,0.0,0.0,0.0,0.634,867.5,1041.0,0,0.01,0,3.665,0,2.065,-0.695,5.82,72.95,1019.495,2,8.388888889,2.0,278.3333333,0,15.53622222
2026-01-03 15:00:00+00:00,4912.5,4584.1915,1194.6585,1302.5215,0.0,338.47799999999995,101.594,0.0,96.62,0.0,791.0215000000001,0.0,0.3785,8.3605,0.061,0.004,0.0,0.0,0.0,0.657,751.25,919.5,0,0.025,0,3.39,0,1.925,-0.64,5.855,74.8,1019.495,2,8.111111111,2.0,299.4444444,0,15.02177778
2026-01-03 16:00:00+00:00,5176.0,4820.0805,1092.477,1420.002,0.0,435.4305,98.591,122.566,95.42,0.0,730.086,0.0,0.387,8.7035,0.061,0.004,0.0,0.0,0.0,0.66,745.5,830.75,0,0.09,0,2.57,0,1.31,-0.9,5.725,77.75,1019.725,2,7.611111111,2.0,276.1111111,0,14.09577778
2026-01-03 17:00:00+00:00,5397.5,5195.0675,1016.7355,1443.4569999999999,0.0,431.91200000000003,99.5375,217.752,96.1885,0.0,848.9775,0.0,0.6615,8.7035,0.092,0.004,0.0,0.0,0.0,0.659,871.25,768.75,0,0.005,0,1.52,0,0.51,-1.3,5.55,81.35,1019.975,2,6.444444444,2.0,271.6666667,0,11.93511111
2026-01-03 18:00:00+00:00,5287.5,5229.7115,1001.714,1447.9425,0.0,421.0105,99.64850000000001,217.973,94.712,0.0,850.5195,0.0,0.936,8.703,0.0765,0.004,0.0,0.0,0.0,0.72,828.75,741.75,0,0.05,0,1.15,0,0.265,-1.325,5.555,83.45,1020.19,2,5.888888889,2.0,270.5555556,0,10.90622222
2026-01-03 19:00:00+00:00,5074.5,5083.2315,995.2115,1457.656,0.0,431.7445,100.163,219.1445,95.1245,0.0,758.8245,9.5695,0.938,8.817499999999999,0.0475,0.004,0.0,0.0,0.0,0.5915,767.0,671.5,0,0.015,0,0.815,0,0.065,-1.315,5.565,85.45,1020.31,2,6.0,2.0,292.7777778,0,11.112
2026-01-03 20:00:00+00:00,4834.0,4903.9455,970.58,1453.4569999999999,0.0,440.9815,99.92150000000001,208.921,95.0775,0.0,693.874,0.0,0.932,8.817499999999999,0.003,0.004,0.0,0.0,0.0,0.665,681.25,639.0,0,0.0,0,0.525,0,-0.17,-1.435,5.515,86.5,1020.48,2,6.222222222,2.0,263.3333333,0,11.52355556
2026-01-03 21:00:00+00:00,4569.0,4692.884,930.196,1418.484,0.0,448.6885,101.387,87.0435,95.8895,0.0,588.951,0.0,0.9570000000000001,8.588999999999999,0.003,0.004,0.0,0.0,0.0,0.655,600.75,581.0,0,0.045,0,0.165,0,-0.42,-1.485,5.49,88.5,1020.605,2,5.388888889,2.0,262.7777778,0,9.980222222
2026-01-03 22:00:00+00:00,4384.0,4459.179,887.2945,1331.759,0.0,462.114,100.793,15.3015,96.335,0.0,538.26,0.0,0.9715,8.475,0.0475,0.004,0.0,0.0,0.0,0.651,543.0,525.5,0,0.0,0,-0.015,0,-0.585,-1.62,5.455,88.55,1020.645,2,5.333333333,2.0,251.1111111,0,9.877333333
2026-01-03 23:00:00+00:00,4341.0,4313.5645,841.0075,1275.601,0.0,404.904,100.477,0.0,95.80000000000001,0.0,571.5319999999999,0.0,1.276,8.703,0.063,0.004,0.0,0.0,0.0,0.654,575.75,486.5,0,0.005,0,-0.215,0,-0.735,-1.72,5.405,89.25,1020.59,2,4.833333333,2.0,245.5555556,0,8.951333333
