DateTime,Forecasted Load [forecast-entsoe],Actual Load [actual-entsoe],Wind Onshore [forecast-entsoe],Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],ACTUAL WIND(MW),FORECAST WIND(MW),irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
2025-01-01 22:00:00+00:00,4307.5,3862.3,736.89,1668.035,0.0,196.245,102.61,0.0,124.69999999999999,0.0,598.595,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66,609.25,744.0,0.0,0.015,0.0,2.715,0.0,2.075,1.065,6.62,88.8,1014.24,2,6.222222222,2.0,133.3333333,1,11.52355556
2025-01-01 23:00:00+00:00,4202.0,3718.93,791.34,1561.675,0.0,164.2,87.775,0.0,124.37,0.0,637.04,0.0,0.38,8.93,0.14500000000000002,0.0,0.0,0.0,0.0,0.66,662.5,796.75,0.0,0.04,0.0,2.425,0.0,1.85,0.93,6.57,89.9,1015.19,2,5.777777778,2.0,182.7777778,1,10.70044444
2025-01-02 00:00:00+00:00,4213.5,3574.8450000000003,737.03,1607.9650000000001,0.0,166.715,89.52000000000001,0.0,125.44,0.0,745.925,0.0,0.38,8.93,0.16,0.0,113.43,0.0,0.0,0.66,748.25,740.0,0.0,0.035,0.0,2.23,0.0,1.64,0.72,6.465,89.8,1016.155,2,5.888888889,2.0,203.8888889,1,10.90622222
2025-01-02 01:00:00+00:00,4049.5,3402.145,766.055,1606.26,0.0,166.715,89.415,0.0,125.36,0.0,828.03,0.0,0.38,8.93,0.19,0.0,301.235,0.0,0.0,0.665,832.0,771.75,0.0,0.075,0.0,1.915,0.0,1.355,0.425,6.35,90.0,1016.775,2,5.555555556,2.0,173.8888889,1,10.28888889
2025-01-02 02:00:00+00:00,3933.5,3353.66,817.025,1267.7150000000001,0.0,165.04000000000002,79.05,0.0,124.61,0.0,927.935,0.0,0.385,8.93,0.16,0.0,297.79,0.0,0.0,0.65,913.25,825.5,0.0,0.06,0.0,1.565,0.0,1.03,0.185,6.215,90.55,1017.45,2,6.0,2.0,160.0,1,11.112
2025-01-02 03:00:00+00:00,3887.0,3311.455,867.315,1195.695,0.0,163.865,76.77,0.0,124.455,0.0,898.3199999999999,0.0,0.38,9.275,0.16,0.0,295.07500000000005,0.0,0.0,0.665,898.25,866.75,0.0,0.01,0.0,1.355,0.0,0.83,-0.045,6.13,90.2,1018.325,2,5.722222222,2.0,163.8888889,1,10.59755556
2025-01-02 04:00:00+00:00,3858.5,3283.5,862.61,1185.155,0.0,166.38,79.32,0.0,124.9,0.0,878.69,0.0,0.38,8.93,0.175,0.0,289.295,0.0,0.0,0.64,886.0,862.25,0.0,0.04,0.0,1.04,0.0,0.515,-0.375,5.995,90.25,1019.17,2,6.222222222,2.0,195.5555556,1,11.52355556
2025-01-02 05:00:00+00:00,3918.5,3308.49,843.09,1097.545,0.0,168.89,80.41,0.0,125.22,0.0,934.3199999999999,0.0,0.38,9.045,0.16,0.0,284.61,0.0,0.0,0.64,939.5,834.25,0.0,0.01,0.0,0.825,0.0,0.225,-0.79,5.79,89.2,1019.955,2,6.277777778,2.0,205.0,1,11.62644444
2025-01-02 06:00:00+00:00,4137.5,3520.5699999999997,745.165,1344.49,0.0,168.555,81.005,0.0,125.69,0.0,874.41,0.0,0.41000000000000003,8.93,0.16,0.0,72.37,0.0,0.0,0.66,867.5,739.5,0.0,0.0,0.0,0.55,0.0,0.0,-0.945,5.725,89.8,1020.81,2,6.0,2.0,217.7777778,1,11.112
2025-01-02 07:00:00+00:00,4376.0,3901.215,706.715,1672.3600000000001,0.0,210.495,84.105,0.0,125.345,0.0,786.4200000000001,0.0,0.38,9.045,0.16,0.0,0.0,0.0,0.0,0.655,772.0,703.75,0.0,0.005,0.0,0.25,0.0,-0.25,-1.135,5.66,90.1,1021.565,2,6.0,2.0,238.8888889,1,11.112
2025-01-02 08:00:00+00:00,4507.0,4245.995,677.535,1744.5900000000001,0.0,268.365,92.94,0.0,124.675,0.0,731.2,0.0,0.38,9.16,0.19,0.0,0.0,0.0,0.0,0.64,726.5,671.5,0.0,0.005,0.0,-0.1,0.0,-0.58,-1.415,5.53,90.8,1022.415,2,5.388888889,2.0,256.1111111,1,9.980222222
2025-01-02 09:00:00+00:00,4649.5,4577.8150000000005,628.935,1782.6100000000001,0.0,401.89,102.995,0.0,124.595,0.0,705.01,0.0,0.38,9.39,0.14500000000000002,0.0,0.0,0.0,0.0,0.66,698.0,623.0,0.0,0.015,0.0,-0.085,0.0,-0.585,-1.5,5.505,90.1,1023.42,2,5.833333333,2.0,230.5555556,1,10.80333333
2025-01-02 10:00:00+00:00,4816.0,4708.0,579.355,1784.7350000000001,0.0,420.855,106.555,0.0,124.945,0.0,621.0699999999999,0.0,0.38,9.16,0.16,0.0,0.0,0.0,0.0,0.64,604.5,572.75,0.0,0.005,0.0,0.685,0.0,0.105,-0.88,5.755,89.0,1024.225,2,5.777777778,2.0,265.5555556,1,10.70044444
2025-01-02 11:00:00+00:00,4932.5,4717.925,526.71,1744.85,0.0,367.51,110.465,0.0,125.28999999999999,0.0,522.86,0.0,0.38,9.504999999999999,0.13,0.0,0.0,0.0,0.0,0.655,499.0,520.25,0.0,0.01,0.0,1.87,0.0,1.14,-0.11,6.065,86.7,1025.035,2,5.888888889,2.0,252.7777778,1,10.90622222
2025-01-02 12:00:00+00:00,4993.0,4703.205,439.89,1737.85,0.0,437.12,111.795,0.0,125.07,0.0,401.905,0.0,0.38,9.504999999999999,0.14500000000000002,0.0,0.0,0.0,0.0,0.66,382.25,435.75,0.0,0.01,0.0,2.895,0.0,1.915,0.32,6.265,83.2,1025.26,2,6.388888889,2.0,250.5555556,1,11.83222222
2025-01-02 13:00:00+00:00,5016.5,,409.74,,,,,,,,,,,,,,,,,,414.0,407.0,0.0,0.005,0.0,3.725,0.0,2.58,0.68,6.43,80.3,1025.285,2,6.444444444,2.0,258.3333333,1,11.93511111
2025-01-02 14:00:00+00:00,5022.5,4684.985000000001,395.595,1780.44,0.0,455.57,113.88999999999999,0.0,125.31,0.0,339.575,0.0,0.38,9.504999999999999,0.13,0.0,0.0,0.0,0.0,0.655,343.0,396.75,0.0,0.11,0.0,4.035,0.0,2.695,0.53,6.36,77.8,1025.34,2,6.611111111,2.0,257.2222222,1,12.24377778
2025-01-02 15:00:00+00:00,5078.5,4745.11,392.35,1808.925,0.0,463.61,112.005,0.0,124.85,0.0,399.52,0.0,0.38,9.504999999999999,0.13,0.0,0.0,0.0,0.0,0.66,400.0,387.25,0.0,0.015,0.0,4.0,0.0,2.625,0.38,6.295,77.05,1025.42,2,6.5,2.0,291.1111111,1,12.038
2025-01-02 16:00:00+00:00,5274.5,4939.15,347.915,1759.0149999999999,0.0,458.585,110.25999999999999,175.16,125.63499999999999,0.0,439.03999999999996,0.0,0.375,9.045,0.13,0.0,0.0,0.0,0.0,0.73,455.0,341.0,0.0,0.0,0.0,3.205,0.0,2.03,0.03,6.125,79.55,1025.915,2,6.277777778,2.0,281.6666667,1,11.62644444
2025-01-02 17:00:00+00:00,5514.5,5314.725,298.23,1814.81,0.0,469.82,112.91,293.41499999999996,133.51,0.0,489.605,52.095,0.385,9.504999999999999,0.13,0.0,0.0,0.0,0.0,0.535,493.5,294.0,0.0,0.005,0.0,1.94,0.0,1.085,-0.415,5.925,84.3,1026.425,2,5.333333333,2.0,287.7777778,1,9.877333333
2025-01-02 18:00:00+00:00,5485.5,5350.389999999999,379.285,1784.685,0.0,456.90999999999997,109.56,287.66499999999996,133.02,0.0,526.265,119.53,0.41000000000000003,9.275,0.13,0.0,0.0,0.0,0.0,0.4,532.75,379.75,0.0,0.01,0.0,1.19,0.0,0.54,-0.61,5.855,87.65,1026.9,2,4.833333333,2.0,266.1111111,1,8.951333333
2025-01-02 19:00:00+00:00,5304.5,5180.725,381.085,1758.7649999999999,0.0,452.89,103.965,283.31,124.59,0.0,555.675,61.92,0.38,9.73,0.13,0.0,0.0,0.0,0.0,0.53,541.5,381.0,0.0,0.0,0.0,0.995,0.0,0.375,-0.7,5.815,88.4,1027.17,2,4.722222222,2.0,281.6666667,1,8.745555556
2025-01-02 20:00:00+00:00,5088.5,4963.415,370.525,1755.75,0.0,460.61,104.315,186.88,125.435,0.0,491.07,0.0,0.38,9.735,0.13,0.0,0.0,0.0,0.0,0.655,487.5,365.5,0.0,0.0,0.0,0.6,0.0,0.05,-0.915,5.72,89.45,1027.54,2,4.611111111,2.0,263.8888889,1,8.539777778
2025-01-02 21:00:00+00:00,4797.0,4740.195,325.12,1809.8600000000001,0.0,460.775,104.88,7.39,125.22,0.0,412.63,0.0,0.38,9.62,0.115,0.0,0.0,0.0,0.0,0.66,420.5,318.0,0.0,0.0,0.0,0.205,0.0,-0.325,-1.255,5.575,89.9,1027.695,2,4.888888889,2.0,258.8888889,1,9.054222222
2025-01-02 22:00:00+00:00,4472.0,4461.5650000000005,277.865,1707.6999999999998,0.0,229.955,107.57,0.0,124.815,0.0,394.945,0.0,0.38,9.504999999999999,0.14500000000000002,0.0,0.0,0.0,0.0,0.66,389.25,275.5,0.0,0.0,0.0,-0.105,0.0,-0.595,-1.465,5.49,90.45,1027.885,2,4.277777778,2.0,217.7777778,1,7.922444444
2025-01-02 23:00:00+00:00,4355.0,4244.530000000001,267.065,1710.375,0.0,163.195,99.43,0.0,123.315,0.0,370.67,0.0,0.38,9.735,0.16,0.0,0.0,0.0,0.0,0.665,359.75,269.0,0.0,0.02,0.0,-0.2,0.0,-0.67,-1.495,5.5,90.95,1028.01,2,4.611111111,2.0,247.7777778,1,8.539777778
2025-01-03 00:00:00+00:00,4204.0,4046.165,316.41,1561.34,0.0,163.865,96.675,0.0,123.03,0.0,395.675,0.0,0.395,9.85,0.175,0.0,120.785,0.0,0.0,0.66,404.25,319.5,0.0,0.025,0.0,-0.515,0.0,-0.94,-1.7,5.41,91.6,1028.195,2,4.277777778,2.0,210.5555556,0,7.922444444
2025-01-03 01:00:00+00:00,4021.5,3859.64,334.355,1541.58,0.0,164.2,98.14,0.0,123.13499999999999,0.0,448.595,0.0,0.405,9.96,0.175,0.0,266.845,0.0,0.0,0.66,456.0,333.5,0.0,0.01,0.0,-0.48,0.0,-0.9,-1.665,5.445,91.55,1027.915,2,4.166666667,2.0,215.5555556,0,7.716666667
2025-01-03 02:00:00+00:00,3914.5,3758.51,333.025,1562.595,0.0,168.735,100.305,0.0,123.295,0.0,451.98,0.0,0.38,9.735,0.19,0.0,297.905,0.0,0.0,0.655,463.25,334.5,0.0,0.025,0.0,-0.57,0.0,-0.98,-1.715,5.445,91.7,1027.56,2,4.833333333,2.0,245.0,0,8.951333333
2025-01-03 03:00:00+00:00,3852.0,3682.215,343.525,1480.4850000000001,0.0,237.495,100.895,0.0,123.83500000000001,0.0,452.385,0.0,0.38,9.735,0.175,0.0,293.44,0.0,0.0,0.665,464.25,344.25,0.0,0.01,0.0,-0.265,0.0,-0.74,-1.545,5.485,91.1,1027.48,2,4.666666667,2.0,252.7777778,0,8.642666667
2025-01-03 04:00:00+00:00,3821.0,3618.145,348.56,1370.7150000000001,0.0,264.18,99.255,0.0,124.26499999999999,0.0,541.895,0.0,0.395,10.07,0.16,0.0,290.105,0.0,0.0,0.66,545.25,349.5,0.0,0.01,0.0,-0.17,0.0,-0.67,-1.535,5.49,90.4,1027.08,2,5.111111111,2.0,249.4444444,0,9.465777778
2025-01-03 05:00:00+00:00,3890.0,3618.635,348.235,1535.4450000000002,0.0,233.82,100.48,0.0,124.16499999999999,0.0,554.425,0.0,0.395,10.07,0.16,0.0,285.56500000000005,0.0,0.0,0.655,541.0,345.5,0.0,0.0,0.0,-0.285,0.0,-0.77,-1.575,5.475,90.9,1026.815,2,5.555555556,2.0,217.7777778,0,10.28888889
2025-01-03 06:00:00+00:00,4089.5,3806.0550000000003,384.03,1697.72,0.0,231.305,101.28,0.0,124.34,0.0,547.4549999999999,0.0,0.38,14.64,0.20500000000000002,0.0,122.365,0.0,0.0,0.655,550.5,384.5,0.0,0.02,0.0,-0.215,0.0,-0.665,-1.455,5.54,91.2,1026.605,2,5.555555556,2.0,216.1111111,0,10.28888889
2025-01-03 07:00:00+00:00,4313.0,4145.965,383.135,1640.645,0.0,221.735,98.345,0.0,123.64,0.0,541.94,0.0,0.42000000000000004,13.73,0.175,0.0,0.0,0.0,0.0,0.66,545.5,381.0,0.0,0.025,0.0,-0.145,0.0,-0.605,-1.435,5.555,90.85,1026.575,2,5.277777778,2.0,231.1111111,0,9.774444444
2025-01-03 08:00:00+00:00,4448.0,4475.84,362.88,1750.78,0.0,199.765,101.73,0.0,122.44,0.0,554.3,0.0,0.43,13.615,0.175,0.0,0.0,0.0,0.0,0.665,561.5,358.5,0.0,0.045,0.0,-0.355,0.0,-0.815,-1.62,5.475,91.05,1026.555,2,5.277777778,2.0,232.2222222,0,9.774444444
2025-01-03 09:00:00+00:00,4595.5,4784.835,327.245,1766.89,0.0,187.845,106.72999999999999,0.0,132.975,0.0,499.055,0.0,0.415,13.5,0.16,0.0,0.0,0.0,0.0,0.655,501.0,322.5,0.0,0.005,0.0,-0.355,0.0,-0.785,-1.57,5.515,91.35,1026.67,2,5.388888889,2.0,200.0,0,9.980222222
2025-01-03 10:00:00+00:00,4750.5,4922.4400000000005,292.52,1773.635,0.0,281.625,114.75999999999999,0.0,144.735,0.0,453.07,0.0,0.43,14.415,0.16,0.0,0.0,0.0,0.0,0.655,448.75,289.5,0.0,0.01,0.0,0.705,0.0,0.19,-0.685,5.855,90.35,1026.725,2,4.944444444,2.0,210.5555556,0,9.157111111
2025-01-03 11:00:00+00:00,4876.0,4913.87,263.33,1752.1999999999998,0.0,289.85,112.32,0.0,144.81,0.0,388.09000000000003,24.48,0.41,14.76,0.16,0.0,0.0,0.0,0.0,0.665,379.25,258.25,0.0,0.01,0.0,1.86,0.0,1.225,0.15,6.215,88.0,1026.65,2,5.055555556,2.0,209.4444444,0,9.362888889
2025-01-03 12:00:00+00:00,4939.5,4878.74,266.765,1770.51,0.0,205.965,114.275,0.0,145.26999999999998,0.0,324.065,25.48,0.41,18.985,0.16,0.0,0.0,0.0,0.0,0.66,311.0,261.5,0.0,0.025,0.0,3.125,0.0,2.2,0.75,6.475,84.15,1026.07,2,4.722222222,2.0,196.1111111,0,8.745555556
2025-01-03 13:00:00+00:00,4951.5,4858.47,220.255,1764.4850000000001,0.0,170.745,113.68,0.0,145.265,0.0,270.105,44.29,0.415,15.785,0.175,0.0,0.0,0.0,0.0,0.64,263.25,213.0,0.0,0.01,0.0,4.045,0.0,2.86,1.035,6.61,80.6,1025.365,2,5.222222222,2.0,225.5555556,0,9.671555556
2025-01-03 14:00:00+00:00,4940.0,4822.584999999999,172.625,1769.665,0.0,315.505,112.91499999999999,0.0,145.265,0.0,210.04500000000002,20.79,0.41,15.1,0.16,0.0,0.0,0.0,0.0,0.635,206.0,170.0,0.0,0.03,0.0,4.335,0.0,3.09,1.1,6.63,79.35,1024.64,2,5.777777778,2.0,230.5555556,0,10.70044444
2025-01-03 15:00:00+00:00,4961.5,4877.03,156.075,1768.55,0.0,462.45,111.445,61.815,144.9,0.0,206.32999999999998,0.0,0.41,15.33,0.13,0.0,0.0,0.0,0.0,0.62,204.75,155.5,0.0,0.015,0.0,4.255,0.0,3.075,1.21,6.68,80.35,1024.125,2,5.111111111,2.0,232.2222222,0,9.465777778
2025-01-03 16:00:00+00:00,5126.5,5043.985000000001,150.42,1813.5,0.0,460.44,111.275,238.7,145.51,0.0,243.965,43.87,0.41,14.525,0.13,0.0,0.0,0.0,0.0,0.5900000000000001,249.0,149.0,0.0,0.01,0.0,3.14,0.0,2.22,0.695,6.44,83.75,1023.805,2,4.5,2.0,239.4444444,0,8.334
2025-01-03 17:00:00+00:00,5354.5,5404.205,139.565,1865.31,0.0,466.135,112.0,241.19,145.95,0.0,250.815,154.75,0.41,14.525,0.16,0.0,0.0,0.0,0.0,0.4,248.25,138.5,0.0,0.01,0.0,2.115,0.0,1.35,0.045,6.135,86.0,1023.6,2,4.333333333,2.0,210.5555556,0,8.025333333
2025-01-03 18:00:00+00:00,5334.0,5390.09,151.56,1835.915,0.0,456.24,108.685,232.655,158.85500000000002,0.0,257.45,150.95999999999998,0.41,14.41,0.16,0.0,0.0,0.0,0.0,0.405,259.25,154.5,0.0,0.01,0.0,1.59,0.0,0.92,-0.18,6.05,88.05,1023.445,2,4.055555556,2.0,203.3333333,0,7.510888889
2025-01-03 19:00:00+00:00,5150.5,5214.625,165.75,1787.0,0.0,465.295,111.13,239.43,147.54500000000002,0.0,295.94500000000005,101.67,0.41,14.64,0.14500000000000002,0.0,0.0,0.0,0.0,0.53,296.25,165.5,0.0,0.0,0.0,1.205,0.0,0.625,-0.325,5.985,89.45,1023.14,2,4.444444444,2.0,204.4444444,0,8.231111111
