DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe]
2024-12-31 23:00:00+00:00,312.39,0.0,164.03,41.06,19.92,92.74,0.0,1793.57,0.0,2.02,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2024-12-31 23:30:00+00:00,319.1,0.0,165.71,41.2,20.94,93.31,0.0,1942.27,0.0,1.73,8.48,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 00:00:00+00:00,310.79,0.0,164.37,41.13,19.99,92.79,0.0,1841.0,0.0,1.73,9.16,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-01 00:30:00+00:00,325.19,0.0,173.1,40.78,14.79,93.03,0.0,1987.43,0.0,1.73,8.7,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-01 01:00:00+00:00,314.96,0.0,164.37,41.2,0.0,92.59,0.0,2071.66,0.0,2.02,8.93,0.13,0.0,146.87,0.0,0.0,0.66
2025-01-01 01:30:00+00:00,313.68,0.0,164.37,41.06,0.0,93.73,0.0,1890.32,0.0,2.03,9.16,0.16,0.0,146.72,0.0,0.0,0.66
2025-01-01 02:00:00+00:00,314.59,0.0,164.7,41.06,0.0,93.71,0.0,1854.43,0.0,3.7,9.16,0.16,0.0,145.91,0.0,0.0,0.67
2025-01-01 02:30:00+00:00,309.52,0.0,164.37,41.13,0.0,92.92,0.0,1834.21,0.0,3.7,8.93,0.16,0.0,145.91,0.0,0.0,0.66
2025-01-01 03:00:00+00:00,325.75,0.0,171.43,41.06,0.0,93.23,0.0,1748.26,0.0,3.7,8.7,0.19,0.0,144.16,0.0,0.0,0.65
2025-01-01 03:30:00+00:00,316.87,0.0,164.37,41.2,0.0,93.16,0.0,1673.81,0.0,3.7,8.7,0.19,0.0,143.64,0.0,0.0,0.66
2025-01-01 04:00:00+00:00,316.33,0.0,164.03,41.06,0.0,93.27,0.0,1582.86,0.0,3.7,8.48,0.19,0.0,143.79,0.0,0.0,0.66
2025-01-01 04:30:00+00:00,314.43,0.0,164.37,40.99,0.0,92.59,0.0,1536.36,0.0,3.7,8.48,0.16,0.0,143.64,0.0,0.0,0.66
2025-01-01 05:00:00+00:00,310.58,0.0,164.7,41.13,0.0,92.62,0.0,1424.22,0.0,3.7,8.7,0.16,0.0,143.71,0.0,0.0,0.66
2025-01-01 05:30:00+00:00,311.9,0.0,164.37,40.99,0.0,93.57,0.0,1514.48,0.0,3.41,8.93,0.13,0.0,142.91,0.0,0.0,0.66
2025-01-01 06:00:00+00:00,324.35,0.0,170.06,41.06,0.0,93.65,0.0,1622.29,0.0,3.7,8.7,0.16,0.0,141.37,0.0,0.0,0.66
2025-01-01 06:30:00+00:00,321.97,0.0,168.39,41.34,0.0,93.93,0.0,1831.17,0.0,3.7,8.7,0.16,0.0,140.86,0.0,0.0,0.61
2025-01-01 07:00:00+00:00,315.3,0.0,165.71,41.06,0.0,93.21,0.0,1913.74,0.0,4.03,8.7,0.13,0.0,141.01,0.0,0.0,0.66
2025-01-01 07:30:00+00:00,311.93,0.0,164.37,40.92,0.0,92.56,0.0,1892.05,0.0,4.0,8.48,0.1,0.0,71.35,0.0,0.0,0.66
2025-01-01 08:00:00+00:00,310.42,0.0,164.03,40.99,5.2,92.89,0.0,1793.1,0.0,3.7,8.93,0.16,0.0,0.0,0.0,0.0,0.67
2025-01-01 08:30:00+00:00,317.68,0.0,165.37,41.06,5.12,94.71,0.0,1672.21,0.0,4.08,8.7,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-01 09:00:00+00:00,315.67,0.0,164.37,41.06,5.27,94.2,0.0,1583.04,0.0,4.04,9.16,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 09:30:00+00:00,315.32,0.0,164.7,41.06,4.98,105.53,0.0,1617.13,0.0,6.21,8.93,0.07,0.0,0.0,0.0,0.0,0.62
2025-01-01 10:00:00+00:00,322.77,0.0,165.37,41.13,4.98,113.34,0.0,1751.79,0.0,4.08,8.93,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-01 10:30:00+00:00,359.88,0.0,171.07,43.15,6.22,112.89,0.0,1738.01,0.0,4.08,8.93,0.07,0.0,0.0,0.0,0.0,0.66
2025-01-01 11:00:00+00:00,552.92,0.0,166.38,89.03,0.0,125.72,0.0,1516.77,0.0,10.78,8.93,0.13,0.0,0.0,0.0,0.0,0.61
2025-01-01 11:30:00+00:00,540.84,0.0,267.04,96.78,0.0,125.27,0.0,1437.95,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 12:00:00+00:00,698.11,0.0,434.43,90.22,0.0,125.13,0.0,1300.56,0.0,0.38,9.16,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 12:30:00+00:00,985.57,0.0,409.61,84.77,0.0,124.6,0.0,1129.35,0.0,0.38,8.7,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 13:00:00+00:00,1289.32,0.0,431.07,89.52,0.0,124.36,0.0,1014.49,0.0,0.38,8.93,0.13,0.0,0.0,0.0,0.0,0.67
2025-01-01 13:30:00+00:00,1418.15,0.0,415.97,92.45,0.0,124.29,0.0,901.51,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 14:00:00+00:00,1501.69,0.0,350.9,95.66,0.0,125.48,0.0,816.65,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 14:30:00+00:00,1583.24,0.0,246.55,96.15,0.0,124.6,0.0,865.56,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 15:00:00+00:00,1561.19,0.0,286.83,97.27,0.0,123.66,0.0,876.53,0.0,0.37,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 15:30:00+00:00,1586.52,0.0,202.28,97.27,5.71,124.69,0.0,821.04,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 16:00:00+00:00,1625.72,0.0,203.95,87.7,6.14,125.49,0.0,945.16,0.0,0.38,9.16,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 16:30:00+00:00,1644.96,0.0,169.73,90.98,165.89,125.3,0.0,938.3,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 17:00:00+00:00,1661.97,0.0,170.06,95.52,293.27,124.63,0.0,1047.39,0.0,0.38,9.16,0.07,0.0,0.0,0.0,0.0,0.66
2025-01-01 17:30:00+00:00,1732.88,0.0,188.18,98.45,292.54,125.44,0.0,983.15,0.0,0.38,8.02,0.1,0.0,0.0,0.0,0.0,0.67
2025-01-01 18:00:00+00:00,1704.56,0.0,214.03,93.57,290.42,124.46,0.0,970.56,0.0,0.37,8.48,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-01 18:30:00+00:00,1690.8,0.0,290.52,93.15,285.79,124.61,0.0,973.12,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 19:00:00+00:00,1727.01,0.0,253.28,100.48,280.6,125.65,0.0,902.24,0.0,0.38,8.7,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 19:30:00+00:00,1733.51,0.0,254.28,100.97,279.5,125.28,0.0,827.24,0.0,0.37,8.7,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 20:00:00+00:00,1710.53,0.0,246.22,99.29,275.18,125.02,0.0,772.95,0.0,0.44,9.16,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 20:30:00+00:00,1692.6,0.0,241.19,103.06,114.85,124.52,0.0,817.64,0.0,0.37,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 21:00:00+00:00,1710.84,0.0,194.9,103.77,118.07,125.19,0.0,754.35,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 21:30:00+00:00,1743.83,0.0,249.93,107.53,0.0,125.02,0.0,672.21,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.65
2025-01-01 22:00:00+00:00,1703.41,0.0,228.46,109.42,0.0,124.1,0.0,588.23,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 22:30:00+00:00,1632.66,0.0,164.03,95.8,0.0,125.3,0.0,608.96,0.0,0.38,8.93,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-01 23:00:00+00:00,1512.77,0.0,164.03,86.31,0.0,124.21,0.0,629.92,0.0,0.38,8.93,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-01 23:30:00+00:00,1610.58,0.0,164.37,89.24,0.0,124.53,0.0,644.16,0.0,0.38,8.93,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 00:00:00+00:00,1617.69,0.0,169.06,90.36,0.0,125.06,0.0,698.45,0.0,0.38,8.93,0.16,0.0,76.11,0.0,0.0,0.66
2025-01-02 00:30:00+00:00,1598.24,0.0,164.37,88.68,0.0,125.82,0.0,793.4,0.0,0.38,8.93,0.16,0.0,150.75,0.0,0.0,0.66
2025-01-02 01:00:00+00:00,1618.31,0.0,169.06,90.43,0.0,125.88,0.0,802.84,0.0,0.38,8.93,0.19,0.0,301.35,0.0,0.0,0.66
2025-01-02 01:30:00+00:00,1594.21,0.0,164.37,88.4,0.0,124.84,0.0,853.22,0.0,0.38,8.93,0.19,0.0,301.12,0.0,0.0,0.67
2025-01-02 02:00:00+00:00,1365.46,0.0,164.37,77.86,0.0,124.38,0.0,927.06,0.0,0.39,8.93,0.16,0.0,299.66,0.0,0.0,0.65
2025-01-02 02:30:00+00:00,1169.97,0.0,165.71,80.24,0.0,124.84,0.0,928.81,0.0,0.38,8.93,0.16,0.0,295.92,0.0,0.0,0.65
2025-01-02 03:00:00+00:00,1171.03,0.0,163.36,75.41,0.0,124.36,0.0,904.4,0.0,0.38,9.16,0.16,0.0,297.16,0.0,0.0,0.66
2025-01-02 03:30:00+00:00,1220.36,0.0,164.37,78.13,0.0,124.55,0.0,892.24,0.0,0.38,9.39,0.16,0.0,292.99,0.0,0.0,0.67
2025-01-02 04:00:00+00:00,1221.27,0.0,168.39,80.16,0.0,125.55,0.0,888.29,0.0,0.38,8.93,0.19,0.0,289.92,0.0,0.0,0.62
2025-01-02 04:30:00+00:00,1149.04,0.0,164.37,78.48,0.0,124.25,0.0,869.09,0.0,0.38,8.93,0.16,0.0,288.67,0.0,0.0,0.66
2025-01-02 05:00:00+00:00,1076.2,0.0,168.72,80.24,0.0,124.82,0.0,931.31,0.0,0.38,9.16,0.16,0.0,285.23,0.0,0.0,0.62
2025-01-02 05:30:00+00:00,1118.89,0.0,169.06,80.58,0.0,125.62,0.0,937.33,0.0,0.38,8.93,0.16,0.0,283.99,0.0,0.0,0.66
2025-01-02 06:00:00+00:00,1267.63,0.0,167.38,81.98,0.0,125.35,0.0,864.31,0.0,0.38,8.93,0.16,0.0,144.74,0.0,0.0,0.65
2025-01-02 06:30:00+00:00,1421.35,0.0,169.73,80.03,0.0,126.03,0.0,884.51,0.0,0.44,8.93,0.16,0.0,0.0,0.0,0.0,0.67
2025-01-02 07:00:00+00:00,1658.13,0.0,176.45,82.53,0.0,126.51,0.0,806.65,0.0,0.38,8.93,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-02 07:30:00+00:00,1686.59,0.0,244.54,85.68,0.0,124.18,0.0,766.19,0.0,0.38,9.16,0.19,0.0,0.0,0.0,0.0,0.66
2025-01-02 08:00:00+00:00,1749.26,0.0,292.19,92.87,0.0,124.35,0.0,695.13,0.0,0.38,9.16,0.22,0.0,0.0,0.0,0.0,0.66
2025-01-02 08:30:00+00:00,1739.92,0.0,244.54,93.01,0.0,125.0,0.0,767.27,0.0,0.38,9.16,0.16,0.0,0.0,0.0,0.0,0.62
2025-01-02 09:00:00+00:00,1764.43,0.0,367.01,96.5,0.0,124.2,0.0,722.66,0.0,0.38,9.39,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-02 09:30:00+00:00,1800.79,0.0,436.77,109.49,0.0,124.99,0.0,687.36,0.0,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 10:00:00+00:00,1814.96,0.0,441.15,107.67,0.0,125.03,0.0,667.42,0.0,0.38,9.16,0.16,0.0,0.0,0.0,0.0,0.62
2025-01-02 10:30:00+00:00,1754.51,0.0,400.56,105.44,0.0,124.86,0.0,574.72,0.0,0.38,9.16,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-02 11:00:00+00:00,1743.2,0.0,366.67,108.93,0.0,125.1,0.0,563.38,0.0,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 11:30:00+00:00,1746.5,0.0,368.35,112.0,0.0,125.48,0.0,482.34,0.0,0.38,9.62,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-02 12:00:00+00:00,1755.86,0.0,435.77,113.26,0.0,125.28,0.0,381.33,0.0,0.38,9.39,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-02 12:30:00+00:00,1719.84,0.0,438.47,110.33,0.0,124.86,0.0,422.48,0.0,0.38,9.62,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 14:00:00+00:00,1764.36,0.0,439.14,113.96,0.0,125.33,0.0,346.07,0.0,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 14:30:00+00:00,1796.52,0.0,472.0,113.82,0.0,125.29,0.0,333.08,0.0,0.38,9.62,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-02 15:00:00+00:00,1809.99,0.0,455.89,110.05,0.0,124.5,0.0,397.24,0.0,0.38,9.85,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 15:30:00+00:00,1807.86,0.0,471.33,113.96,0.0,125.2,0.0,401.8,0.0,0.38,9.16,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 16:00:00+00:00,1730.17,0.0,450.53,108.31,114.4,125.06,0.0,414.03,0.0,0.37,8.93,0.13,0.0,0.0,0.0,0.0,0.67
2025-01-02 16:30:00+00:00,1787.86,0.0,466.64,112.21,235.92,126.21,0.0,464.05,0.0,0.38,9.16,0.13,0.0,0.0,0.0,0.0,0.79
2025-01-02 17:00:00+00:00,1784.73,0.0,466.3,112.14,293.49,126.6,0.0,495.45,65.1,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.54
2025-01-02 17:30:00+00:00,1844.89,0.0,473.34,113.68,293.34,140.42,0.0,483.76,39.09,0.39,9.62,0.13,0.0,0.0,0.0,0.0,0.53
2025-01-02 18:00:00+00:00,1809.91,0.0,461.61,110.47,291.44,140.09,0.0,490.33,113.99,0.44,9.16,0.13,0.0,0.0,0.0,0.0,0.4
2025-01-02 18:30:00+00:00,1759.46,0.0,452.21,108.65,283.89,125.95,0.0,562.2,125.07,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.4
2025-01-02 19:00:00+00:00,1742.27,0.0,448.19,105.5,279.94,124.73,0.0,589.09,123.84,0.38,10.07,0.13,0.0,0.0,0.0,0.0,0.4
2025-01-02 19:30:00+00:00,1775.26,0.0,457.59,102.43,286.68,124.45,0.0,522.26,0.0,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 20:00:00+00:00,1740.89,0.0,457.26,103.48,229.33,125.01,0.0,477.06,0.0,0.38,9.85,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 20:30:00+00:00,1770.61,0.0,463.96,105.15,144.43,125.86,0.0,505.08,0.0,0.38,9.62,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-02 21:00:00+00:00,1825.43,0.0,463.96,106.49,14.78,125.2,0.0,435.3,0.0,0.38,9.62,0.1,0.0,0.0,0.0,0.0,0.66
2025-01-02 21:30:00+00:00,1794.29,0.0,457.59,103.27,0.0,125.24,0.0,389.96,0.0,0.38,9.62,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 22:00:00+00:00,1729.82,0.0,295.54,106.56,0.0,124.87,0.0,403.51,0.0,0.38,9.39,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-02 22:30:00+00:00,1685.58,0.0,164.37,108.58,0.0,124.76,0.0,386.38,0.0,0.38,9.62,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-02 23:00:00+00:00,1673.19,0.0,163.36,98.59,0.0,123.32,0.0,380.68,0.0,0.38,9.85,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-02 23:30:00+00:00,1747.56,0.0,163.03,100.27,0.0,123.31,0.0,360.66,0.0,0.38,9.62,0.16,0.0,0.0,0.0,0.0,0.67
2025-01-03 00:00:00+00:00,1555.86,0.0,163.7,96.5,0.0,123.16,0.0,425.92,0.0,0.41,9.85,0.19,0.0,84.82,0.0,0.0,0.66
2025-01-03 00:30:00+00:00,1566.82,0.0,164.03,96.85,0.0,122.9,0.0,365.43,0.0,0.38,9.85,0.16,0.0,156.75,0.0,0.0,0.66
2025-01-03 01:00:00+00:00,1531.64,0.0,164.03,97.55,0.0,122.74,0.0,433.48,0.0,0.44,10.07,0.19,0.0,232.34,0.0,0.0,0.66
2025-01-03 01:30:00+00:00,1551.52,0.0,164.37,98.73,0.0,123.53,0.0,463.71,0.0,0.37,9.85,0.16,0.0,301.35,0.0,0.0,0.66
2025-01-03 02:00:00+00:00,1551.52,0.0,164.7,98.87,0.0,123.0,0.0,448.22,0.0,0.38,9.62,0.19,0.0,299.29,0.0,0.0,0.65
2025-01-03 02:30:00+00:00,1573.67,0.0,172.77,101.74,0.0,123.59,0.0,455.74,0.0,0.38,9.85,0.19,0.0,296.52,0.0,0.0,0.66
2025-01-03 03:00:00+00:00,1520.27,0.0,171.07,101.52,0.0,123.5,0.0,461.81,0.0,0.38,9.85,0.16,0.0,294.1,0.0,0.0,0.67
2025-01-03 03:30:00+00:00,1440.7,0.0,303.92,100.27,0.0,124.17,0.0,442.96,0.0,0.38,9.62,0.19,0.0,292.78,0.0,0.0,0.66
2025-01-03 04:00:00+00:00,1362.25,0.0,294.54,98.59,0.0,123.96,0.0,522.38,0.0,0.38,10.07,0.19,0.0,292.27,0.0,0.0,0.66
2025-01-03 04:30:00+00:00,1379.18,0.0,233.82,99.92,0.0,124.57,0.0,561.41,0.0,0.41,10.07,0.13,0.0,287.94,0.0,0.0,0.66
2025-01-03 05:00:00+00:00,1459.01,0.0,234.49,100.62,0.0,124.14,0.0,565.76,0.0,0.38,10.07,0.19,0.0,286.41,0.0,0.0,0.65
2025-01-03 05:30:00+00:00,1611.88,0.0,233.15,100.34,0.0,124.19,0.0,543.09,0.0,0.41,10.07,0.13,0.0,284.72,0.0,0.0,0.66
2025-01-03 06:00:00+00:00,1694.7,0.0,233.15,102.36,0.0,124.74,0.0,553.05,0.0,0.38,16.01,0.22,0.0,244.73,0.0,0.0,0.66
2025-01-03 06:30:00+00:00,1700.74,0.0,229.46,100.2,0.0,123.94,0.0,541.86,0.0,0.38,13.27,0.19,0.0,0.0,0.0,0.0,0.65
2025-01-03 07:00:00+00:00,1642.52,0.0,222.74,98.45,0.0,123.6,0.0,532.89,0.0,0.38,13.96,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 07:30:00+00:00,1638.77,0.0,220.73,98.24,0.0,123.68,0.0,550.99,0.0,0.46,13.5,0.19,0.0,0.0,0.0,0.0,0.66
2025-01-03 08:00:00+00:00,1725.08,0.0,222.07,98.31,0.0,122.31,0.0,538.38,0.0,0.42,12.82,0.19,0.0,0.0,0.0,0.0,0.66
2025-01-03 08:30:00+00:00,1776.48,0.0,177.46,105.15,0.0,122.57,0.0,570.22,0.0,0.44,14.41,0.16,0.0,0.0,0.0,0.0,0.67
2025-01-03 09:00:00+00:00,1765.64,0.0,169.73,103.13,0.0,123.38,0.0,512.51,0.0,0.42,13.5,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 09:30:00+00:00,1768.14,0.0,205.96,110.33,0.0,142.57,0.0,485.6,0.0,0.41,13.5,0.16,0.0,0.0,0.0,0.0,0.65
2025-01-03 10:00:00+00:00,1780.59,0.0,233.48,115.56,0.0,143.63,0.0,482.64,0.0,0.42,13.73,0.16,0.0,0.0,0.0,0.0,0.65
2025-01-03 10:30:00+00:00,1766.68,0.0,329.77,113.96,0.0,145.84,0.0,423.5,0.0,0.44,15.1,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 11:00:00+00:00,1773.06,0.0,327.76,113.96,0.0,145.12,0.0,385.45,0.0,0.41,14.19,0.19,0.0,0.0,0.0,0.0,0.66
2025-01-03 11:30:00+00:00,1731.34,0.0,251.94,110.68,0.0,144.5,0.0,390.73,48.96,0.41,15.33,0.13,0.0,0.0,0.0,0.0,0.67
2025-01-03 12:00:00+00:00,1770.53,0.0,208.31,114.66,0.0,145.7,0.0,334.62,14.56,0.41,21.27,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 12:30:00+00:00,1770.49,0.0,203.62,113.89,0.0,144.84,0.0,313.51,36.4,0.41,16.7,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 13:00:00+00:00,1771.39,0.0,175.78,114.94,0.0,145.74,0.0,280.78,36.92,0.41,15.56,0.19,0.0,0.0,0.0,0.0,0.62
2025-01-03 13:30:00+00:00,1757.58,0.0,165.71,112.42,0.0,144.79,0.0,259.43,51.66,0.42,16.01,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-03 14:00:00+00:00,1777.25,0.0,234.49,114.8,0.0,144.75,0.0,225.68,41.58,0.41,14.87,0.16,0.0,0.0,0.0,0.0,0.65
2025-01-03 14:30:00+00:00,1762.08,0.0,396.52,111.03,0.0,145.78,0.0,194.41,0.0,0.41,15.33,0.16,0.0,0.0,0.0,0.0,0.62
2025-01-03 15:00:00+00:00,1755.1,0.0,459.27,110.47,0.0,144.61,0.0,211.88,0.0,0.41,15.33,0.16,0.0,0.0,0.0,0.0,0.62
2025-01-03 15:30:00+00:00,1782.0,0.0,465.63,112.42,123.63,145.19,0.0,200.78,0.0,0.41,15.33,0.1,0.0,0.0,0.0,0.0,0.62
2025-01-03 16:00:00+00:00,1809.2,0.0,459.27,110.89,237.16,145.44,0.0,228.57,0.0,0.41,14.41,0.13,0.0,0.0,0.0,0.0,0.78
2025-01-03 16:30:00+00:00,1817.8,0.0,461.61,111.66,240.24,145.58,0.0,259.36,87.74,0.41,14.64,0.13,0.0,0.0,0.0,0.0,0.4
2025-01-03 17:00:00+00:00,1844.52,0.0,461.95,111.72,239.36,146.02,0.0,254.15,154.21,0.41,14.41,0.16,0.0,0.0,0.0,0.0,0.4
2025-01-03 17:30:00+00:00,1886.1,0.0,470.32,112.28,243.02,145.88,0.0,247.48,155.29,0.41,14.64,0.16,0.0,0.0,0.0,0.0,0.4
2025-01-03 18:00:00+00:00,1841.79,0.0,459.6,108.79,232.91,158.75,0.0,258.82,150.91,0.41,14.41,0.16,0.0,0.0,0.0,0.0,0.41
2025-01-03 18:30:00+00:00,1830.04,0.0,452.88,108.58,232.4,158.96,0.0,256.08,151.01,0.41,14.41,0.16,0.0,0.0,0.0,0.0,0.4
2025-01-03 19:00:00+00:00,1776.98,0.0,458.93,108.93,234.82,153.58,0.0,286.1,151.87,0.41,14.87,0.16,0.0,0.0,0.0,0.0,0.41
2025-01-03 19:30:00+00:00,1797.02,0.0,471.66,113.33,244.04,141.51,0.0,305.79,51.47,0.41,14.41,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-03 20:00:00+00:00,1769.16,0.0,431.74,114.24,245.73,141.13,0.0,272.35,0.0,0.41,14.64,0.16,0.0,0.0,0.0,0.0,0.65
2025-01-03 20:30:00+00:00,1794.89,0.0,468.98,113.47,11.49,141.32,0.0,236.51,0.0,0.41,14.19,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-03 21:00:00+00:00,1762.74,0.0,471.66,113.82,0.0,141.05,0.0,256.76,0.0,0.41,14.41,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-03 21:30:00+00:00,1776.36,0.0,434.76,115.29,0.0,141.67,0.0,249.38,0.0,0.41,14.64,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-03 22:00:00+00:00,1780.29,0.0,419.01,111.8,0.0,140.23,0.0,274.85,0.0,0.41,14.19,0.13,0.0,0.0,0.0,0.0,0.66
2025-01-03 22:30:00+00:00,1843.15,0.0,466.64,100.06,0.0,140.95,0.0,295.45,0.0,0.41,14.64,0.19,0.0,0.0,0.0,0.0,0.66
2025-01-03 23:00:00+00:00,1819.13,0.0,456.92,97.96,0.0,141.07,0.0,269.81,0.0,0.41,14.41,0.13,0.0,0.0,0.0,0.0,0.65
2025-01-03 23:30:00+00:00,1801.82,0.0,455.22,109.49,0.0,126.17,0.0,284.95,0.0,0.41,14.41,0.16,0.0,0.0,0.0,0.0,0.66
2025-01-04 00:00:00+00:00,1772.62,0.0,452.21,109.21,0.0,126.66,0.0,318.21,0.0,0.41,14.64,0.22,0.0,75.89,0.0,0.0,0.65
2025-01-04 00:30:00+00:00,1804.96,0.0,460.27,111.31,0.0,126.72,0.0,322.65,0.0,0.41,14.87,0.22,0.0,225.83,0.0,0.0,0.65
2025-01-04 01:00:00+00:00,1821.15,0.0,464.29,112.49,0.0,127.57,0.0,315.62,0.0,0.41,14.64,0.19,0.0,224.66,0.0,0.0,0.66
2025-01-04 01:30:00+00:00,1791.42,0.0,425.04,110.47,0.0,126.64,0.0,306.96,0.0,0.42,14.87,0.19,0.0,224.43,0.0,0.0,0.66
2025-01-04 02:00:00+00:00,1806.24,0.0,438.13,113.89,0.0,128.06,0.0,300.48,0.0,0.4,14.41,0.19,0.0,222.23,0.0,0.0,0.66
2025-01-04 02:30:00+00:00,1829.21,0.0,435.77,112.84,0.0,126.67,0.0,322.51,0.0,0.41,14.19,0.19,0.0,221.58,0.0,0.0,0.65
2025-01-04 03:00:00+00:00,1808.53,0.0,427.05,110.47,0.0,126.8,0.0,363.53,0.0,0.42,14.64,0.22,0.0,220.85,0.0,0.0,0.66
2025-01-04 03:30:00+00:00,1788.26,0.0,421.36,110.05,0.0,126.9,0.0,352.44,0.0,0.41,14.41,0.16,0.0,220.05,0.0,0.0,0.66
2025-01-04 04:00:00+00:00,1808.11,0.0,356.93,111.03,0.0,126.8,0.0,354.7,0.0,0.41,14.19,0.19,0.0,218.5,0.0,0.0,0.66
2025-01-04 04:30:00+00:00,1823.47,0.0,303.92,112.21,0.0,126.87,0.0,351.94,0.0,0.41,14.19,0.19,0.0,216.89,0.0,0.0,0.66
2025-01-04 05:00:00+00:00,1823.69,0.0,300.9,112.42,0.0,127.22,0.0,350.87,0.0,0.4,14.19,0.19,0.0,215.72,0.0,0.0,0.66
2025-01-04 05:30:00+00:00,1847.22,0.0,311.65,114.66,0.0,127.02,0.0,376.93,0.0,0.41,14.19,0.19,0.0,213.82,0.0,0.0,0.66
2025-01-04 06:00:00+00:00,1831.4,0.0,303.25,112.63,0.0,126.38,0.0,365.49,0.0,0.41,13.96,0.19,0.0,213.45,0.0,0.0,0.66
