date,irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
02/01/2025 14:00,0,0.11,0,4.035,0,2.695,0.53,6.36,77.8,1025.34,2,6.611111111,2,257.2222222,1,12.24377778
02/01/2025 15:00,0,0.015,0,4,0,2.625,0.38,6.295,77.05,1025.42,2,6.5,2,291.1111111,1,12.038
02/01/2025 16:00,0,0,0,3.205,0,2.03,0.03,6.125,79.55,1025.915,2,6.277777778,2,281.6666667,1,11.62644444
02/01/2025 17:00,0,0.005,0,1.94,0,1.085,-0.415,5.925,84.3,1026.425,2,5.333333333,2,287.7777778,1,9.877333333
02/01/2025 18:00,0,0.01,0,1.19,0,0.54,-0.61,5.855,87.65,1026.9,2,4.833333333,2,266.1111111,1,8.951333333
02/01/2025 19:00,0,0,0,0.995,0,0.375,-0.7,5.815,88.4,1027.17,2,4.722222222,2,281.6666667,1,8.745555556
02/01/2025 20:00,0,0,0,0.6,0,0.05,-0.915,5.72,89.45,1027.54,2,4.611111111,2,263.8888889,1,8.539777778
02/01/2025 21:00,0,0,0,0.205,0,-0.325,-1.255,5.575,89.9,1027.695,2,4.888888889,2,258.8888889,1,9.054222222
02/01/2025 22:00,0,0,0,-0.105,0,-0.595,-1.465,5.49,90.45,1027.885,2,4.277777778,2,217.7777778,1,7.922444444
02/01/2025 23:00,0,0.02,0,-0.2,0,-0.67,-1.495,5.5,90.95,1028.01,2,4.611111111,2,247.7777778,1,8.539777778
03/01/2025 00:00,0,0.025,0,-0.515,0,-0.94,-1.7,5.41,91.6,1028.195,2,4.277777778,2,210.5555556,0,7.922444444
03/01/2025 01:00,0,0.01,0,-0.48,0,-0.9,-1.665,5.445,91.55,1027.915,2,4.166666667,2,215.5555556,0,7.716666667
03/01/2025 02:00,0,0.025,0,-0.57,0,-0.98,-1.715,5.445,91.7,1027.56,2,4.833333333,2,245,0,8.951333333
03/01/2025 03:00,0,0.01,0,-0.265,0,-0.74,-1.545,5.485,91.1,1027.48,2,4.666666667,2,252.7777778,0,8.642666667
03/01/2025 04:00,0,0.01,0,-0.17,0,-0.67,-1.535,5.49,90.4,1027.08,2,5.111111111,2,249.4444444,0,9.465777778
03/01/2025 05:00,0,0,0,-0.285,0,-0.77,-1.575,5.475,90.9,1026.815,2,5.555555556,2,217.7777778,0,10.28888889
03/01/2025 06:00,0,0.02,0,-0.215,0,-0.665,-1.455,5.54,91.2,1026.605,2,5.555555556,2,216.1111111,0,10.28888889
03/01/2025 07:00,0,0.025,0,-0.145,0,-0.605,-1.435,5.555,90.85,1026.575,2,5.277777778,2,231.1111111,0,9.774444444
03/01/2025 08:00,0,0.045,0,-0.355,0,-0.815,-1.62,5.475,91.05,1026.555,2,5.277777778,2,232.2222222,0,9.774444444
03/01/2025 09:00,0,0.005,0,-0.355,0,-0.785,-1.57,5.515,91.35,1026.67,2,5.388888889,2,200,0,9.980222222
03/01/2025 10:00,0,0.01,0,0.705,0,0.19,-0.685,5.855,90.35,1026.725,2,4.944444444,2,210.5555556,0,9.157111111
03/01/2025 11:00,0,0.01,0,1.86,0,1.225,0.15,6.215,88,1026.65,2,5.055555556,2,209.4444444,0,9.362888889
03/01/2025 12:00,0,0.025,0,3.125,0,2.2,0.75,6.475,84.15,1026.07,2,4.722222222,2,196.1111111,0,8.745555556
03/01/2025 13:00,0,0.01,0,4.045,0,2.86,1.035,6.61,80.6,1025.365,2,5.222222222,2,225.5555556,0,9.671555556
03/01/2025 14:00,0,0.03,0,4.335,0,3.09,1.1,6.63,79.35,1024.64,2,5.777777778,2,230.5555556,0,10.70044444
03/01/2025 15:00,0,0.015,0,4.255,0,3.075,1.21,6.68,80.35,1024.125,2,5.111111111,2,232.2222222,0,9.465777778
03/01/2025 16:00,0,0.01,0,3.14,0,2.22,0.695,6.44,83.75,1023.805,2,4.5,2,239.4444444,0,8.334
03/01/2025 17:00,0,0.01,0,2.115,0,1.35,0.045,6.135,86,1023.6,2,4.333333333,2,210.5555556,0,8.025333333
03/01/2025 18:00,0,0.01,0,1.59,0,0.92,-0.18,6.05,88.05,1023.445,2,4.055555556,2,203.3333333,0,7.510888889
03/01/2025 19:00,0,0,0,1.205,0,0.625,-0.325,5.985,89.45,1023.14,2,4.444444444,2,204.4444444,0,8.231111111
03/01/2025 20:00,0,0.04,0,1.045,0,0.545,-0.285,6.03,90.65,1022.78,2,5,2,207.7777778,0,9.26
03/01/2025 21:00,0,0,0,0.915,0,0.435,-0.345,5.985,91,1022.25,2,4.722222222,2,208.3333333,0,8.745555556
03/01/2025 22:00,0,0,0,0.785,0,0.325,-0.49,5.935,91.05,1021.87,2,4.5,2,186.1111111,0,8.334
03/01/2025 23:00,0,0.045,0,0.63,0,0.205,-0.525,5.915,91.65,1021.465,2,4.277777778,2,180,0,7.922444444
04/01/2025 00:00,0,0.03,0,0.725,0,0.205,-0.665,5.85,90.3,1020.98,2,4.444444444,2,167.7777778,0,8.231111111
04/01/2025 01:00,0,0.075,0,0.495,0,0.02,-0.795,5.8,90.8,1020.085,2,4.388888889,2,175.5555556,0,8.128222222
04/01/2025 02:00,0,0.005,0,0.385,0,-0.095,-0.97,5.72,90.3,1019.195,2,4.277777778,2,173.8888889,0,7.922444444
04/01/2025 03:00,0,0.035,0,0.345,0,-0.095,-0.88,5.76,91.3,1018.395,2,4,2,185.5555556,0,7.408
04/01/2025 04:00,0,0.01,0,0.325,0,-0.125,-0.88,5.76,91.4,1017.275,2,4.333333333,2,145.5555556,0,8.025333333
04/01/2025 05:00,0,0.15,0,0.385,0,-0.05,-0.835,5.78,91.6,1016.36,2,4.722222222,2,123.3333333,0,8.745555556
04/01/2025 06:00,0,0.12,0,0.26,0,-0.16,-0.905,5.765,91.7,1015.53,2,4.611111111,2,141.1111111,0,8.539777778
04/01/2025 07:00,0,0.135,0,0.385,0,-0.05,-0.76,5.835,91.9,1014.9,2,4.555555556,2,141.1111111,0,8.436888889
04/01/2025 08:00,0,0.05,0,0.415,0,-0.01,-0.76,5.83,91.8,1014.205,2,4.666666667,2,146.6666667,0,8.642666667
04/01/2025 09:00,0,0.15,0,0.35,0,-0.04,-0.72,5.84,92.15,1013.605,2,5.166666667,2,125,0,9.568666667
04/01/2025 10:00,0,0.18,0,0.595,0,0.165,-0.575,5.895,91.65,1012.87,2,5.222222222,2,132.7777778,0,9.671555556
04/01/2025 11:00,0,0.135,0,1.095,0,0.675,-0.055,6.135,91.7,1012.085,2,5.444444444,2,138.8888889,0,10.08311111
04/01/2025 12:00,0,0.295,0,1.55,0,1.065,0.265,6.275,90.9,1010.695,2,5.5,2,144.4444444,0,10.186
04/01/2025 13:00,0,0.3,0,1.93,0,1.37,0.495,6.375,90.1,1009.275,2,5.722222222,2,108.3333333,0,10.59755556
04/01/2025 14:00,0,0.28,0,2.185,0,1.56,0.525,6.385,88.55,1007.655,2,6.722222222,2,113.8888889,0,12.44955556
04/01/2025 15:00,0,0.45,0,2.225,0,1.555,0.395,6.335,87.5,1006.07,2,7.333333333,2,106.1111111,0,13.58133333
04/01/2025 16:00,0,0.295,0,2.125,0,1.53,0.515,6.39,88.9,1005.045,2,7.777777778,2,91.11111111,0,14.40444444
04/01/2025 17:00,0,0.33,0,2,0,1.445,0.5,6.385,89.6,1003.92,2,8.055555556,2,85.55555556,0,14.91888889
04/01/2025 18:00,0,0.6,0,1.85,0,1.36,0.495,6.38,90.5,1002.79,2,8.5,2,82.22222222,0,15.742
04/01/2025 19:00,0,0.71,0,1.91,0,1.425,0.585,6.42,90.6,1001.72,2,8.833333333,2,80.55555556,0,16.35933333
04/01/2025 20:00,0,0.695,0,1.81,0,1.395,0.655,6.445,91.75,1000.705,2,9.055555556,2,98.88888889,0,16.77088889
04/01/2025 21:00,0,0.9,0,1.695,0,1.315,0.705,6.46,92.7,999.415,2,9.5,2,77.22222222,0,17.594
04/01/2025 22:00,0,0.9,0,1.785,0,1.435,0.89,6.54,93.5,997.99,2,9.722222222,2,75,0,18.00555556
04/01/2025 23:00,0,0.95,0,1.725,0,1.425,0.935,6.585,94.15,996.58,2,9.722222222,2,66.66666667,0,18.00555556
05/01/2025 00:00,0,1.23,0,2.005,0,1.7,1.2,6.7,94.05,995.275,2,9.777777778,2,62.22222222,1,18.10844444
05/01/2025 01:00,0,1.03,0,1.89,0,1.57,1.06,6.6,93.75,993.88,2,9.888888889,2,56.11111111,1,18.31422222
05/01/2025 02:00,0,0.725,0,1.83,0,1.525,1.05,6.605,94.15,992.73,2,9.833333333,2,67.77777778,1,18.21133333
05/01/2025 03:00,0,0.695,0,1.955,0,1.605,1.055,6.615,93.4,991.67,2,10.55555556,2,65.55555556,1,19.54888889
05/01/2025 04:00,0,0.62,0,2.015,0,1.665,1.065,6.6,93.1,990.865,2,10.88888889,2,78.88888889,1,20.16622222
05/01/2025 05:00,0,0.52,0,2.135,0,1.69,0.98,6.565,91.9,990.215,2,10.94444444,2,77.77777778,1,20.26911111
05/01/2025 06:00,0,0.41,0,2.285,0,1.785,0.955,6.555,90.65,989.75,2,11.33333333,2,57.77777778,1,20.98933333
05/01/2025 07:00,0,0.345,0,2.335,0,1.765,0.84,6.505,89.65,989.505,2,11.44444444,2,57.22222222,1,21.19511111
05/01/2025 08:00,0,0.37,0,2.38,0,1.78,0.795,6.48,89.2,989.28,2,10.94444444,2,75,1,20.26911111
05/01/2025 09:00,0,0.445,0,2.435,0,1.835,0.85,6.505,89.05,989.015,2,11.33333333,2,55,1,20.98933333
05/01/2025 10:00,0,0.595,0,2.455,0,1.83,0.835,6.49,88.8,988.53,2,11.94444444,2,51.11111111,1,22.12111111
05/01/2025 11:00,0,0.745,0,2.645,0,2.01,0.955,6.565,88.45,988.245,2,12.33333333,2,50.55555556,1,22.84133333
05/01/2025 12:00,0,0.83,0,2.795,0,2.14,1.075,6.62,88.35,987.565,2,12,2,47.77777778,1,22.224
05/01/2025 13:00,0,0.775,0,2.76,0,2.085,1.03,6.6,88.25,986.88,2,11.83333333,2,63.88888889,1,21.91533333
05/01/2025 14:00,0,0.8,0,2.65,0,1.935,0.79,6.475,87.6,986.255,2,11.72222222,2,96.66666667,1,21.70955556
05/01/2025 15:00,0,0.86,0,2.66,0,1.925,0.75,6.46,87.3,986.13,2,11.94444444,2,113.3333333,1,22.12111111
05/01/2025 16:00,0,0.735,0,2.545,0,1.845,0.68,6.435,87.6,985.965,2,11.55555556,2,131.6666667,1,21.40088889
05/01/2025 17:00,0,0.665,0,2.615,0,1.84,0.59,6.38,86.55,985.825,2,12.05555556,2,129.4444444,1,22.32688889
05/01/2025 18:00,0,0.49,0,2.695,0,1.895,0.6,6.395,86,985.81,2,11.88888889,2,205.5555556,1,22.01822222
05/01/2025 19:00,0,0.38,0,2.755,0,1.93,0.56,6.355,85.4,986.02,2,11.66666667,2,241.1111111,1,21.60666667
05/01/2025 20:00,0,0.3,0,2.63,0,1.82,0.455,6.33,85.6,986.115,2,10.77777778,2,221.6666667,1,19.96044444
05/01/2025 21:00,0,0.245,0,2.72,0,1.905,0.535,6.38,85.7,986.155,2,10.61111111,2,253.8888889,1,19.65177778
05/01/2025 22:00,0,0.12,0,2.445,0,1.705,0.485,6.355,86.9,986.205,2,10.22222222,2,288.8888889,1,18.93155556
05/01/2025 23:00,0,0.055,0,2.24,0,1.565,0.4,6.325,87.6,986.085,2,9.722222222,2,281.6666667,1,18.00555556
06/01/2025 00:00,0,0.09,0,2.195,0,1.495,0.39,6.305,87.8,986.195,2,9.833333333,2,289.4444444,1,18.21133333
06/01/2025 01:00,0,0.09,0,1.975,0,1.295,0.185,6.215,87.9,986.11,2,9.666666667,2,289.4444444,1,17.90266667
06/01/2025 02:00,0,0.065,0,1.76,0,1.105,0.005,6.135,88.05,986.17,2,9.277777778,2,306.6666667,1,17.18244444
06/01/2025 03:00,0,0.225,0,1.515,0,0.95,0,6.15,89.45,986.35,2,9.444444444,2,301.6666667,1,17.49111111
06/01/2025 04:00,0,0.325,0,1.47,0,0.905,-0.025,6.135,89.65,986.585,2,9.944444444,2,315.5555556,1,18.41711111
06/01/2025 05:00,0,0.395,0,1.43,0,0.955,0.12,6.185,90.7,987.04,2,10.72222222,2,261.1111111,1,19.85755556
06/01/2025 06:00,0,0.345,0,1.775,0,1.16,0.18,6.2,89.05,987.445,2,11.61111111,2,303.8888889,1,21.50377778
06/01/2025 07:00,0,0.29,0,1.9,0,1.245,0.16,6.205,88.2,988.05,2,11.66666667,2,306.1111111,1,21.60666667
06/01/2025 08:00,0,0.385,0,1.955,0,1.355,0.335,6.285,89.15,988.825,2,10.66666667,2,300,1,19.75466667
06/01/2025 09:00,0,0.25,0,1.98,0,1.365,0.3,6.265,88.75,989.555,2,10.77777778,2,316.1111111,1,19.96044444
06/01/2025 10:00,0,0.215,0,2.225,0,1.64,0.655,6.41,89.1,990,2,12,2,306.6666667,1,22.224
06/01/2025 11:00,0,0.445,0,2.6,0,1.81,0.51,6.345,86.15,990.855,2,13.05555556,2,309.4444444,1,24.17888889
06/01/2025 12:00,0,0.29,0,2.89,0,2.035,0.67,6.41,85.3,991.505,2,14.27777778,2,308.3333333,1,26.44244444
06/01/2025 13:00,0,0.27,0,3.11,0,2.12,0.44,6.335,82.95,991.995,2,14.33333333,2,292.2222222,1,26.54533333
06/01/2025 14:00,0,0.195,0,3.245,0,2.105,0.185,6.2,80.65,992.45,2,13.33333333,2,313.8888889,1,24.69333333
06/01/2025 15:00,0,0.225,0,3.09,0,1.9,-0.165,6.055,79.4,992.875,2,12.77777778,2,285.5555556,1,23.66444444
06/01/2025 16:00,0,0.105,0,2.76,0,1.655,-0.29,5.995,80.1,993.46,2,12.44444444,2,283.8888889,1,23.04711111
06/01/2025 17:00,0,0.01,0,2.35,0,1.24,-0.765,5.8,79.75,993.92,2,12.05555556,2,298.8888889,1,22.32688889
06/01/2025 18:00,0,0.1,0,2.15,0,1.03,-0.985,5.7,80.05,994.295,2,11.27777778,2,285.5555556,1,20.88644444
06/01/2025 19:00,0,0.065,0,2.3,0,1.16,-0.89,5.745,79.65,994.64,2,11.88888889,2,285,1,22.01822222
06/01/2025 20:00,0,0.235,0,1.95,0,1.06,-0.495,5.93,83.85,994.73,2,13.05555556,2,262.2222222,1,24.17888889
06/01/2025 21:00,0,0.27,0,1.97,0,1.15,-0.265,6.015,84.9,994.73,2,12.33333333,2,285,1,22.84133333
06/01/2025 22:00,0,0.42,0,2.23,0,1.475,0.185,6.215,86,994.95,2,13.5,2,267.7777778,1,25.002
06/01/2025 23:00,0,0.34,0,2.515,0,1.745,0.45,6.335,86.05,995.37,2,13.83333333,2,270,1,25.61933333
07/01/2025 00:00,0,0.295,0,2.25,0,1.605,0.565,6.36,88.5,996.325,2,13.38888889,2,302.7777778,1,24.79622222
07/01/2025 01:00,0,0.15,0,2.515,0,1.815,0.675,6.43,87.55,996.96,2,11.27777778,2,253.3333333,1,20.88644444
07/01/2025 02:00,0,0.19,0,2.67,0,1.9,0.61,6.385,86.35,997.76,2,11,2,291.6666667,1,20.372
07/01/2025 03:00,0,0.06,0,2.55,0,1.82,0.625,6.39,87.2,998.51,2,10.33333333,2,285.5555556,1,19.13733333
07/01/2025 04:00,0,0.06,0,2.415,0,1.705,0.53,6.355,87.3,999.065,2,8.944444444,2,310,1,16.56511111
07/01/2025 05:00,0,0.095,0,2.22,0,1.565,0.48,6.34,87.95,999.395,2,8.777777778,2,287.2222222,1,16.25644444
07/01/2025 06:00,0,0.105,0,2.135,0,1.45,0.28,6.23,87.35,999.77,2,7.833333333,2,280,1,14.50733333
07/01/2025 07:00,0,0.03,0,2,0,1.27,0,6.11,86.55,1000.25,2,7.5,2,267.7777778,1,13.89
07/01/2025 08:00,0,0.005,0,1.875,0,1.105,-0.24,6,85.85,1000.91,2,8.555555556,2,282.2222222,1,15.84488889
07/01/2025 09:00,0,0.095,0,1.665,0,0.97,-0.23,6.025,87.1,1001.535,2,8.111111111,2,265.5555556,1,15.02177778
07/01/2025 10:00,0,0.085,0,2,0,1.195,-0.175,6.03,85.45,1001.85,2,7.611111111,2,245,1,14.09577778
07/01/2025 11:00,0,0.065,0,2.905,0,1.91,0.27,6.24,82.8,1002.045,2,8.111111111,2,265,1,15.02177778
07/01/2025 12:00,0,0.125,0,3.625,0,2.405,0.41,6.295,79.35,1002.05,2,8.333333333,2,271.1111111,1,15.43333333
07/01/2025 13:00,0,0.195,0,3.895,0,2.63,0.565,6.375,78.9,1002.05,2,9.5,2,274.4444444,1,17.594
07/01/2025 14:00,0,0.025,0,4.2,0,2.845,0.715,6.425,78.05,1002.445,2,8.944444444,2,277.2222222,1,16.56511111
07/01/2025 15:00,0,0.045,0,3.87,0,2.585,0.52,6.355,78.9,1002.825,2,8.555555556,2,300.5555556,1,15.84488889
07/01/2025 16:00,0,0.045,0,3.16,0,2.095,0.345,6.275,81.7,1003.16,2,7.333333333,2,279.4444444,1,13.58133333
07/01/2025 17:00,0,0.025,0,2.445,0,1.505,-0.11,6.06,83.05,1003.46,2,6.555555556,2,282.7777778,1,12.14088889
07/01/2025 18:00,0,0.06,0,1.805,0,1.065,-0.225,6.015,86.15,1003.98,2,5.611111111,2,269.4444444,1,10.39177778
07/01/2025 19:00,0,0.01,0,1.1,0,0.475,-0.625,5.845,88.3,1004.315,2,5.333333333,2,255.5555556,1,9.877333333
07/01/2025 20:00,0,0.05,0,0.665,0,0.12,-0.835,5.765,89.45,1004.84,2,5.333333333,2,248.8888889,1,9.877333333
07/01/2025 21:00,0,0.01,0,0.485,0,-0.06,-0.985,5.7,89.75,1005.015,2,4.888888889,2,248.3333333,1,9.054222222
07/01/2025 22:00,0,0.07,0,0.115,0,-0.385,-1.255,5.595,90.35,1005.24,2,4.777777778,2,265,1,8.848444444
07/01/2025 23:00,0,0.07,0,-0.335,0,-0.73,-1.5,5.5,91.6,1005.525,2,4.166666667,2,247.2222222,1,7.716666667
08/01/2025 00:00,0,0,0,-0.61,0,-0.985,-1.665,5.43,92.15,1005.185,2,4.055555556,2,213.3333333,1,7.510888889
08/01/2025 01:00,0,0.01,0,-0.72,0,-1.09,-1.8,5.39,92.05,1005.185,2,4.166666667,2,208.8888889,1,7.716666667
08/01/2025 02:00,0,0,0,-0.995,0,-1.37,-2.08,5.275,92.2,1004.83,2,3.888888889,2,229.4444444,1,7.202222222
08/01/2025 03:00,0,0,0,-1.18,0,-1.575,-2.265,5.195,92.1,1004.365,2,3.833333333,2,176.6666667,1,7.099333333
08/01/2025 04:00,0,0.005,0,-1.48,0,-1.87,-2.625,5.05,91.65,1003.835,2,3.666666667,2,167.2222222,1,6.790666667
08/01/2025 05:00,0,0.01,0,-1.67,0,-2.095,-2.925,4.975,91.25,1003.215,2,4.333333333,2,163.3333333,1,8.025333333
08/01/2025 06:00,0,0.005,0,-1.75,0,-2.175,-3.015,4.94,91.25,1002.705,2,4.444444444,2,150.5555556,1,8.231111111
08/01/2025 07:00,0,0.05,0,-1.57,0,-1.955,-2.73,5.045,91.75,1002.41,2,4.944444444,2,147.7777778,1,9.157111111
08/01/2025 08:00,0,0.01,0,-1.555,0,-1.935,-2.73,5.065,91.7,1002.56,2,4.666666667,2,138.3333333,1,8.642666667
08/01/2025 09:00,0,0.005,0,-1.67,0,-2.065,-2.85,5.01,91.75,1002.67,2,4.333333333,2,172.2222222,1,8.025333333
08/01/2025 10:00,0,0.005,0,-1.245,0,-1.65,-2.385,5.195,92,1002.17,2,4.833333333,2,143.8888889,1,8.951333333
08/01/2025 11:00,0,0,0,-0.79,0,-1.23,-2.045,5.295,91.2,1001.95,2,5.055555556,2,167.7777778,1,9.362888889
08/01/2025 12:00,0,0.005,0,-0.16,0,-0.65,-1.48,5.515,91.1,1001.705,2,5.222222222,2,165,1,9.671555556
08/01/2025 13:00,0,0.02,0,0.33,0,-0.17,-1.07,5.675,90.6,1001.365,2,4.666666667,2,161.1111111,1,8.642666667
08/01/2025 14:00,0,0.005,0,0.88,0,0.345,-0.575,5.88,90.25,1001.045,2,4.777777778,2,178.8888889,1,8.848444444
08/01/2025 15:00,0,0.085,0,0.945,0,0.365,-0.635,5.855,89.3,1001.165,2,5.444444444,2,197.7777778,1,10.08311111
08/01/2025 16:00,0,0.005,0,0.745,0,0.175,-0.815,5.785,89.35,1001.23,2,5.333333333,2,198.8888889,1,9.877333333
08/01/2025 17:00,0,0.04,0,0.045,0,-0.46,-1.365,5.555,90.2,1001.515,2,5.277777778,2,236.6666667,1,9.774444444
08/01/2025 18:00,0,0.015,0,-0.49,0,-0.985,-1.89,5.355,90.25,1001.9,2,5.5,2,190.5555556,1,10.186
08/01/2025 19:00,0,0.01,0,-0.835,0,-1.29,-2.13,5.275,90.75,1002.375,2,4.722222222,2,217.7777778,1,8.745555556
08/01/2025 20:00,0,0,0,-1.26,0,-1.65,-2.415,5.15,91.45,1002.865,2,4.5,2,203.3333333,1,8.334
08/01/2025 21:00,0,0.09,0,-1.655,0,-2.03,-2.745,5.03,91.75,1003.41,2,4.055555556,2,265.5555556,1,7.510888889
08/01/2025 22:00,0,0.08,0,-1.775,0,-2.11,-2.77,5.035,92.65,1003.975,2,4.777777778,2,245.5555556,1,8.848444444
08/01/2025 23:00,0,0.075,0,-1.835,0,-2.19,-2.895,4.995,92.15,1004.61,2,5,2,257.2222222,1,9.26
09/01/2025 00:00,0,0.06,0,-1.925,0,-2.27,-2.97,4.98,92.15,1005.39,2,4.722222222,2,259.4444444,1,8.745555556
09/01/2025 01:00,0,0.055,0,-1.585,0,-1.975,-2.755,5.065,91.5,1005.97,2,4.944444444,2,268.3333333,1,9.157111111
09/01/2025 02:00,0,0.08,0,-1.8,0,-2.19,-2.945,5.02,91.65,1006.535,2,5.333333333,2,241.1111111,1,9.877333333
