date,irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
01/01/2024 00:00,0,0.135,0,6.325,0,5.085,3.385,7.81,81.4,996.295,2,14.22222222,2,272.7777778,1,26.33955556
01/01/2024 01:00,0,0.115,0,6.235,0,4.905,3.055,7.615,80.1,996.89,2,12.38888889,2,268.3333333,1,22.94422222
01/01/2024 02:00,0,0.095,0,5.885,0,4.53,2.57,7.365,79.1,997.195,2,11.72222222,2,263.8888889,1,21.70955556
01/01/2024 03:00,0,0.16,0,5.57,0,4.35,2.61,7.405,81.3,997.58,2,11,2,252.2222222,1,20.372
01/01/2024 04:00,0,0.19,0,5.245,0,4.055,2.31,7.23,81.3,997.81,2,10.27777778,2,246.1111111,1,19.03444444
01/01/2024 05:00,0,0.05,0,5.075,0,3.945,2.305,7.235,82.2,997.835,2,8.944444444,2,232.7777778,1,16.56511111
01/01/2024 06:00,0,0.06,0,4.95,0,3.85,2.26,7.215,82.7,997.815,2,8.722222222,2,219.4444444,1,16.15355556
01/01/2024 07:00,0,0.025,0,4.695,0,3.71,2.275,7.245,84.3,997.65,2,8,2,215.5555556,1,14.816
01/01/2024 08:00,0,0.065,0,4.395,0,3.53,2.23,7.225,85.7,997.435,2,7,2,208.8888889,1,12.964
01/01/2024 09:00,0,0.095,0,4.075,0,3.4,2.4,7.365,88.65,997.095,2,6.555555556,2,176.6666667,1,12.14088889
01/01/2024 10:00,0,0.135,0,4.38,0,3.8,2.93,7.665,89.95,996.265,2,7.055555556,2,152.7777778,1,13.06688889
01/01/2024 11:00,0,0.245,0,5.385,0,4.765,3.875,8.185,89.9,995.235,2,8.277777778,2,144.4444444,1,15.33044444
01/01/2024 12:00,0,0.17,0,6.09,0,5.46,4.62,8.64,90.15,993.43,2,9.166666667,2,140,1,16.97666667
01/01/2024 13:00,0,0.49,0,6.425,0,5.94,5.285,9.03,92.15,991.335,2,11.16666667,2,137.2222222,1,20.68066667
01/01/2024 14:00,0,1.365,0,6.69,0,6.3,5.78,9.335,93.55,988.785,2,12.27777778,2,131.6666667,1,22.73844444
01/01/2024 15:00,0,1.45,0,7.195,0,6.82,6.345,9.7,93.95,986.5,2,13.5,2,134.4444444,1,25.002
01/01/2024 16:00,0,1.735,0,7.62,0,7.275,6.82,10.03,94.35,984.3,2,13.55555556,2,137.7777778,1,25.10488889
01/01/2024 17:00,0,1.84,0,7.99,0,7.645,7.2,10.295,94.4,982.5,2,13.44444444,2,139.4444444,1,24.89911111
01/01/2024 18:00,0,1.715,0,8.485,0,8.115,7.73,10.65,94.6,981.295,2,12.77777778,2,146.1111111,1,23.66444444
01/01/2024 19:00,0,0.76,0,8.925,0,8.445,7.91,10.735,92.95,980.66,2,12.61111111,2,171.1111111,1,23.35577778
01/01/2024 20:00,0,0.35,0,9.385,0,8.71,8.01,10.785,90.8,980.73,2,13,2,196.1111111,1,24.076
01/01/2024 21:00,0,0.195,0,9.87,0,9.06,8.19,10.9,89.1,981.105,2,14.33333333,2,211.1111111,1,26.54533333
01/01/2024 22:00,0,0.1,0,9.915,0,9.03,8.1,10.82,88.15,981.53,2,15.22222222,2,221.6666667,1,28.19155556
01/01/2024 23:00,0,0.13,0,10.03,0,9.05,7.975,10.745,86.75,981.81,2,14.77777778,2,229.4444444,1,27.36844444
02/01/2024 00:00,0,0.04,0,9.945,0,8.895,7.75,10.57,85.7,982.055,2,14.66666667,2,227.7777778,1,27.16266667
02/01/2024 01:00,0,0.06,0,9.91,0,8.9,7.775,10.6,86.25,982.11,2,14.55555556,2,223.3333333,1,26.95688889
02/01/2024 02:00,0,0.025,0,9.775,0,8.805,7.75,10.59,86.75,981.925,2,13.55555556,2,219.4444444,1,25.10488889
02/01/2024 03:00,0,0.05,0,9.695,0,8.8,7.835,10.64,88.05,981.46,2,12,2,216.1111111,1,22.224
02/01/2024 04:00,0,0.295,0,9.625,0,8.86,8.01,10.78,89.4,980.97,2,11.11111111,2,210.5555556,1,20.57777778
02/01/2024 05:00,0,0.2,0,9.6,0,8.91,8.15,10.875,90.25,980.08,2,10.5,2,207.7777778,1,19.446
02/01/2024 06:00,0,0.145,0,9.455,0,8.81,8.095,10.815,90.9,979.425,2,9.722222222,2,203.3333333,1,18.00555556
02/01/2024 07:00,0,0.315,0,9.285,0,8.71,8.025,10.775,91.6,978.955,2,8.555555556,2,199.4444444,1,15.84488889
02/01/2024 08:00,0,0.43,0,9.07,0,8.56,7.985,10.725,92.55,978.57,2,7.611111111,2,195,1,14.09577778
02/01/2024 09:00,0,0.48,0,9.02,0,8.505,7.96,10.71,92.7,978.295,2,6.944444444,2,211.1111111,1,12.86111111
02/01/2024 10:00,0,0.425,0,8.975,0,8.505,8.01,10.75,93.35,978.22,2,7.055555556,2,212.7777778,1,13.06688889
02/01/2024 11:00,0,0.47,0,9.1,0,8.555,7.945,10.695,92.1,978.43,2,8.277777778,2,221.6666667,1,15.33044444
02/01/2024 12:00,0,0.535,0,9.235,0,8.625,7.935,10.695,91.35,978.525,2,9.833333333,2,231.6666667,1,18.21133333
02/01/2024 13:00,0,0.625,0,9.265,0,8.53,7.71,10.525,89.75,978.73,2,10.44444444,2,237.7777778,1,19.34311111
02/01/2024 14:00,0,0.4,0,9.135,0,8.375,7.54,10.41,89.5,979.01,2,11.27777778,2,244.4444444,1,20.88644444
02/01/2024 15:00,0,0.565,0,9.07,0,8.245,7.335,10.26,88.55,979.4,2,11.22222222,2,241.1111111,1,20.78355556
02/01/2024 16:00,0,0.215,0,8.8,0,7.985,7.055,10.07,88.55,980.045,2,11.61111111,2,242.7777778,1,21.50377778
02/01/2024 17:00,0,0.2,0,8.435,0,7.735,6.92,9.97,89.95,980.645,2,10.55555556,2,240.5555556,1,19.54888889
02/01/2024 18:00,0,0.075,0,8.185,0,7.56,6.83,9.92,90.75,981.125,2,9.722222222,2,237.2222222,1,18.00555556
02/01/2024 19:00,0,0.275,0,7.93,0,7.33,6.625,9.775,91.15,981.395,2,8.777777778,2,226.6666667,1,16.25644444
02/01/2024 20:00,0,0.085,0,7.705,0,7.165,6.535,9.72,92.05,981.605,2,8.5,2,221.1111111,1,15.742
02/01/2024 21:00,0,0.1,0,7.675,0,7.145,6.55,9.73,92.2,981.685,2,8.333333333,2,217.7777778,1,15.43333333
02/01/2024 22:00,0,0.14,0,7.38,0,6.9,6.305,9.58,92.5,981.695,2,8.777777778,2,212.7777778,1,16.25644444
02/01/2024 23:00,0,0.065,0,7.29,0,6.81,6.22,9.515,92.55,981.745,2,8.388888889,2,207.7777778,1,15.53622222
03/01/2024 00:00,0,0.21,0,7.185,0,6.71,6.14,9.465,92.55,982.125,2,8.111111111,2,216.1111111,0,15.02177778
03/01/2024 01:00,0,0.14,0,7.1,0,6.665,6.135,9.46,93.25,982.195,2,7,2,216.6666667,0,12.964
03/01/2024 02:00,0,0.11,0,7.14,0,6.7,6.19,9.495,93.3,982.33,2,7.166666667,2,202.7777778,0,13.27266667
03/01/2024 03:00,0,0.085,0,7.215,0,6.755,6.21,9.51,93.1,982.615,2,7.111111111,2,217.7777778,0,13.16977778
03/01/2024 04:00,0,0.125,0,6.985,0,6.555,6.055,9.405,93.6,982.82,2,6.666666667,2,222.7777778,0,12.34666667
03/01/2024 05:00,0,0.09,0,7.005,0,6.58,6.095,9.43,93.75,983.27,2,6.5,2,220,0,12.038
03/01/2024 06:00,0,0.12,0,7.025,0,6.655,6.22,9.505,94.3,983.945,2,6.666666667,2,227.7777778,0,12.34666667
03/01/2024 07:00,0,0.095,0,6.92,0,6.58,6.19,9.51,94.85,984.645,2,6.5,2,227.7777778,0,12.038
03/01/2024 08:00,0,0.15,0,6.805,0,6.48,6.11,9.435,94.95,985.55,2,6.666666667,2,236.6666667,0,12.34666667
03/01/2024 09:00,0,0.115,0,6.665,0,6.32,5.87,9.28,94.35,986.49,2,6.666666667,2,238.3333333,0,12.34666667
03/01/2024 10:00,0,0.03,0,7.13,0,6.735,6.27,9.535,93.85,987.275,2,7.388888889,2,252.2222222,0,13.68422222
03/01/2024 11:00,0,0.045,0,7.865,0,7.395,6.825,9.905,92.9,988.32,2,7.888888889,2,249.4444444,0,14.61022222
03/01/2024 12:00,0,0.075,0,8.455,0,7.84,7.13,10.115,91,988.965,2,8.666666667,2,251.1111111,0,16.05066667
03/01/2024 13:00,0,0.135,0,8.97,0,8.17,7.26,10.21,88.75,989.37,2,9.666666667,2,257.7777778,0,17.90266667
03/01/2024 14:00,0,0.165,0,9.005,0,8.07,6.995,10.02,86.95,989.83,2,10.33333333,2,261.6666667,0,19.13733333
03/01/2024 15:00,0,0.17,0,8.84,0,7.895,6.835,9.91,87.1,990.475,2,10.44444444,2,255,0,19.34311111
03/01/2024 16:00,0,0.1,0,8.38,0,7.555,6.595,9.755,88.15,991.215,2,10.27777778,2,250.5555556,0,19.03444444
03/01/2024 17:00,0,0.12,0,7.92,0,7.155,6.265,9.54,88.95,992.195,2,10.11111111,2,248.3333333,0,18.72577778
03/01/2024 18:00,0,0.125,0,7.72,0,6.985,6.09,9.415,89.2,993.02,2,9.611111111,2,245,0,17.79977778
03/01/2024 19:00,0,0.065,0,7.68,0,6.955,6.04,9.4,89.15,993.775,2,10.5,2,243.3333333,0,19.446
03/01/2024 20:00,0,0.04,0,7.62,0,6.845,5.875,9.29,88.5,994.48,2,10.61111111,2,244.4444444,0,19.65177778
03/01/2024 21:00,0,0.075,0,7.495,0,6.735,5.81,9.255,88.8,995.055,2,10.66666667,2,241.6666667,0,19.75466667
03/01/2024 22:00,0,0.135,0,7.43,0,6.6,5.575,9.105,87.85,995.615,2,10.61111111,2,245,0,19.65177778
03/01/2024 23:00,0,0.125,0,7.405,0,6.535,5.46,9.025,87.4,995.95,2,10.5,2,239.4444444,0,19.446
04/01/2024 00:00,0,0.32,0,7.195,0,6.375,5.335,8.95,87.8,996.37,2,11,2,245,0,20.372
04/01/2024 01:00,0,0.105,0,7.185,0,6.25,5.04,8.775,86.15,996.665,2,11,2,247.7777778,0,20.372
04/01/2024 02:00,0,0.185,0,6.72,0,5.875,4.78,8.63,87.35,996.975,2,10.11111111,2,247.2222222,0,18.72577778
04/01/2024 03:00,0,0.09,0,6.465,0,5.63,4.51,8.47,87.15,997.385,2,9.388888889,2,231.1111111,0,17.38822222
04/01/2024 04:00,0,0.135,0,6.225,0,5.31,4.115,8.225,86.2,997.67,2,8.833333333,2,242.2222222,0,16.35933333
04/01/2024 05:00,0,0.08,0,5.835,0,5.02,3.935,8.14,87.45,997.71,2,8.611111111,2,225,0,15.94777778
04/01/2024 06:00,0,0.115,0,5.42,0,4.63,3.565,7.92,87.6,997.73,2,8,2,230.5555556,0,14.816
04/01/2024 07:00,0,0.08,0,5,0,4.275,3.275,7.775,88.4,998.035,2,7.5,2,232.2222222,0,13.89
04/01/2024 08:00,0,0.07,0,4.49,0,3.815,2.855,7.525,88.85,998.21,2,6.666666667,2,215.5555556,0,12.34666667
04/01/2024 09:00,0,0.04,0,4.12,0,3.48,2.615,7.39,89.7,998.41,2,5.833333333,2,208.3333333,0,10.80333333
04/01/2024 10:00,0,0.045,0,4.665,0,4.045,3.185,7.7,90,998.43,2,5.833333333,2,205,0,10.80333333
04/01/2024 11:00,0,0.015,0,5.835,0,4.99,3.82,8.06,86.55,998.58,2,6,2,211.6666667,0,11.112
04/01/2024 12:00,0,0.01,0,6.9,0,5.825,4.39,8.39,83.7,998.285,2,6.166666667,2,203.3333333,0,11.42066667
04/01/2024 13:00,0,0.1,0,7.545,0,6.24,4.52,8.45,80.85,997.94,2,5.944444444,2,228.8888889,0,11.00911111
04/01/2024 14:00,0,0.02,0,7.905,0,6.535,4.78,8.605,80.4,997.815,2,6.5,2,240.5555556,0,12.038
04/01/2024 15:00,0,0.035,0,7.595,0,6.315,4.675,8.54,81.3,997.91,2,6.444444444,2,245.5555556,0,11.93511111
04/01/2024 16:00,0,0.005,0,6.94,0,5.9,4.535,8.455,84.35,998.22,2,5.611111111,2,251.6666667,0,10.39177778
04/01/2024 17:00,0,0.045,0,5.96,0,5.265,4.315,8.335,88.85,998.6,2,5.222222222,2,246.1111111,0,9.671555556
04/01/2024 18:00,0,0.075,0,5.365,0,4.81,4.01,8.16,90.65,999.145,2,4.944444444,2,241.1111111,0,9.157111111
04/01/2024 19:00,0,0.14,0,5.04,0,4.495,3.76,8.03,91.3,999.665,2,5.277777778,2,272.7777778,0,9.774444444
04/01/2024 20:00,0,0.04,0,4.79,0,4.32,3.67,7.985,92.25,1000.115,2,5.055555556,2,255,0,9.362888889
04/01/2024 21:00,0,0.03,0,4.845,0,4.365,3.715,8.015,92.3,1000.65,2,5.388888889,2,267.2222222,0,9.980222222
04/01/2024 22:00,0,0.035,0,4.94,0,4.445,3.76,8.035,91.9,1001.115,2,5.555555556,2,270,0,10.28888889
04/01/2024 23:00,0,0.045,0,5.045,0,4.51,3.8,8.045,91.55,1001.59,2,5.888888889,2,281.1111111,0,10.90622222
05/01/2024 00:00,0,0.045,0,5.265,0,4.705,3.965,8.135,91.15,1001.975,2,6.444444444,2,298.8888889,1,11.93511111
05/01/2024 01:00,0,0.02,0,5.17,0,4.645,3.945,8.125,91.5,1002.335,2,6.5,2,301.6666667,1,12.038
05/01/2024 02:00,0,0.025,0,5.18,0,4.6,3.83,8.04,90.8,1002.745,2,6.777777778,2,283.3333333,1,12.55244444
05/01/2024 03:00,0,0.01,0,5.08,0,4.47,3.645,7.94,90.3,1003.21,2,6.5,2,280.5555556,1,12.038
05/01/2024 04:00,0,0.01,0,5,0,4.285,3.305,7.76,88.9,1003.545,2,6.833333333,2,291.1111111,1,12.65533333
05/01/2024 05:00,0,0.035,0,4.75,0,4.08,3.14,7.665,89.4,1004.025,2,6.722222222,2,297.2222222,1,12.44955556
05/01/2024 06:00,0,0.06,0,4.6,0,3.92,2.965,7.595,89,1004.575,2,7.222222222,2,302.2222222,1,13.37555556
05/01/2024 07:00,0,0.07,0,4.56,0,3.815,2.8,7.5,88.45,1005.355,2,7.444444444,2,281.6666667,1,13.78711111
05/01/2024 08:00,0,0.03,0,4.715,0,3.89,2.765,7.47,87.35,1006.275,2,7.222222222,2,302.7777778,1,13.37555556
05/01/2024 09:00,0,0.02,0,4.635,0,3.815,2.655,7.42,87.2,1007.195,2,7.111111111,2,288.3333333,1,13.16977778
05/01/2024 10:00,0,0.03,0,5.19,0,4.27,3.025,7.6,86,1008.025,2,7,2,283.3333333,1,12.964
05/01/2024 11:00,0,0.03,0,6.29,0,5.2,3.76,7.995,83.6,1008.81,2,7.611111111,2,297.7777778,1,14.09577778
05/01/2024 12:00,0,0.04,0,7.105,0,5.79,4.06,8.17,80.75,1009.1,2,8.5,2,294.4444444,1,15.742
05/01/2024 13:00,0,0.165,0,7.495,0,6.1,4.275,8.285,79.65,1009.35,2,8.722222222,2,306.1111111,1,16.15355556
05/01/2024 14:00,0,0.055,0,7.755,0,6.15,4.045,8.15,77,1009.655,2,9.388888889,2,310,1,17.38822222
05/01/2024 15:00,0,0.07,0,7.495,0,5.99,4.03,8.15,78.35,1010.315,2,9.444444444,2,306.6666667,1,17.49111111
05/01/2024 16:00,0,0.04,0,6.615,0,5.355,3.65,7.94,81.05,1011.1,2,9.166666667,2,306.6666667,1,16.97666667
05/01/2024 17:00,0,0.025,0,5.725,0,4.71,3.295,7.75,84.15,1011.92,2,7.888888889,2,303.3333333,1,14.61022222
05/01/2024 18:00,0,0.1,0,5.115,0,4.23,2.995,7.59,86.1,1012.595,2,7,2,282.7777778,1,12.964
05/01/2024 19:00,0,0.055,0,4.735,0,3.9,2.695,7.43,86.4,1013.36,2,6.777777778,2,276.6666667,1,12.55244444
05/01/2024 20:00,0,0.025,0,4.435,0,3.64,2.48,7.305,86.9,1013.97,2,6.555555556,2,271.1111111,1,12.14088889
05/01/2024 21:00,0,0.055,0,3.995,0,3.26,2.185,7.17,87.9,1014.55,2,5.722222222,2,297.7777778,1,10.59755556
05/01/2024 22:00,0,0.005,0,3.915,0,3.18,2.13,7.145,88.1,1015.045,2,5.888888889,2,294.4444444,1,10.90622222
05/01/2024 23:00,0,0.01,0,3.79,0,3.09,2.045,7.105,88.4,1015.51,2,6.222222222,2,276.1111111,1,11.52355556
06/01/2024 00:00,0,0.005,0,3.65,0,2.995,2.04,7.105,88.95,1016.07,2,5.777777778,2,277.7777778,1,10.70044444
06/01/2024 01:00,0,0.02,0,3.325,0,2.675,1.715,6.965,89.1,1016.545,2,5.5,2,261.6666667,1,10.186
06/01/2024 02:00,0,0.03,0,3.045,0,2.465,1.6,6.89,90.1,1016.99,2,5.388888889,2,260.5555556,1,9.980222222
06/01/2024 03:00,0,0.025,0,2.635,0,2.11,1.31,6.75,90.8,1017.69,2,5.166666667,2,291.1111111,1,9.568666667
06/01/2024 04:00,0,0.085,0,2.515,0,2,1.235,6.735,91.1,1018.07,2,4.833333333,2,239.4444444,1,8.951333333
06/01/2024 05:00,0,0.015,0,2.715,0,2.205,1.44,6.82,91.25,1018.6,2,4.722222222,2,253.8888889,1,8.745555556
06/01/2024 06:00,0,0.045,0,2.62,0,2.1,1.295,6.76,90.85,1019.08,2,4.777777778,2,267.2222222,1,8.848444444
06/01/2024 07:00,0,0.005,0,2.34,0,1.885,1.195,6.69,92.05,1019.825,2,4.833333333,2,254.4444444,1,8.951333333
06/01/2024 08:00,0,0.025,0,2.2,0,1.76,1.095,6.66,92.15,1020.685,2,4.277777778,2,243.8888889,1,7.922444444
06/01/2024 09:00,0,0.015,0,2.12,0,1.695,1.02,6.62,92.45,1021.535,2,4,2,236.1111111,1,7.408
06/01/2024 10:00,0,0.005,0,2.47,0,2.085,1.485,6.82,92.95,1022.29,2,3.5,2,245,1,6.482
06/01/2024 11:00,0,0.04,0,4.255,0,3.68,2.845,7.515,90.35,1022.725,2,3.666666667,2,234.4444444,1,6.790666667
06/01/2024 12:00,0,0.01,0,6.03,0,5.07,3.79,8.04,85.3,1022.93,2,3.555555556,2,257.7777778,1,6.584888889
06/01/2024 13:00,0,0.04,0,6.855,0,5.655,4.07,8.19,82.05,1022.98,2,4.388888889,2,268.8888889,1,8.128222222
06/01/2024 14:00,0,0.02,0,7.46,0,6.075,4.235,8.28,79.65,1022.98,2,4.222222222,2,267.7777778,1,7.819555556
06/01/2024 15:00,0,0.01,0,7.46,0,5.975,4.015,8.14,78.4,1023.395,2,4.722222222,2,289.4444444,1,8.745555556
06/01/2024 16:00,0,0,0,6.58,0,5.35,3.73,7.995,81.6,1024.05,2,4.166666667,2,273.3333333,1,7.716666667
06/01/2024 17:00,0,0.015,0,4.66,0,3.9,2.815,7.49,87.55,1024.685,2,3.611111111,2,268.8888889,1,6.687777778
06/01/2024 18:00,0,0,0,3.76,0,3.21,2.385,7.275,90.5,1025.05,2,3.277777778,2,250,1,6.070444444
06/01/2024 19:00,0,0.01,0,3.075,0,2.58,1.84,7.02,91.5,1025.435,2,3.388888889,2,249.4444444,1,6.276222222
06/01/2024 20:00,0,0,0,2.48,0,2.045,1.415,6.8,92.6,1025.915,2,3.388888889,2,161.6666667,1,6.276222222
06/01/2024 21:00,0,0.01,0,2.04,0,1.68,1.135,6.67,93.55,1026.31,2,3.166666667,2,168.8888889,1,5.864666667
06/01/2024 22:00,0,0,0,1.69,0,1.355,0.84,6.54,93.75,1026.53,2,3,2,182.2222222,1,5.556
06/01/2024 23:00,0,0,0,1.52,0,1.185,0.685,6.46,93.85,1026.9,2,2.944444444,2,223.8888889,1,5.453111111
07/01/2024 00:00,0,0.005,0,1.335,0,1.08,0.64,6.445,95,1027.315,2,3.222222222,2,241.6666667,1,5.967555556
07/01/2024 01:00,0,0.005,0,1.15,0,0.9,0.54,6.38,95.25,1027.665,2,3.277777778,2,193.8888889,1,6.070444444
07/01/2024 02:00,0,0,0,0.585,0,0.335,-0.05,6.13,95.25,1027.835,2,3,2,211.6666667,1,5.556
07/01/2024 03:00,0,0.005,0,0.33,0,0.1,-0.28,6.04,95.3,1028.285,2,3.222222222,2,176.6666667,1,5.967555556
07/01/2024 04:00,0,0.005,0,0.22,0,-5.55E-17,-0.405,5.985,95.2,1028.6,2,3.111111111,2,181.1111111,1,5.761777778
07/01/2024 05:00,0,0.01,0,0.17,0,-0.085,-0.51,5.945,94.85,1028.915,2,3.111111111,2,188.8888889,1,5.761777778
07/01/2024 06:00,0,0.005,0,-0.085,0,-0.345,-0.79,5.825,94.75,1029.26,2,3.222222222,2,208.8888889,1,5.967555556
07/01/2024 07:00,0,0.01,0,-0.355,0,-0.63,-1.085,5.685,94.45,1029.66,2,2.944444444,2,205.5555556,1,5.453111111
07/01/2024 08:00,0,0.005,0,-0.73,0,-0.975,-1.415,5.55,94.8,1030.185,2,3.277777778,2,186.1111111,1,6.070444444
07/01/2024 09:00,0,0,0,-0.93,0,-1.125,-1.525,5.525,95.25,1030.695,2,3.555555556,2,186.6666667,1,6.584888889
07/01/2024 10:00,0,0,0,-0.4,0,-0.625,-1.03,5.715,94.85,1031.04,2,3.388888889,2,201.6666667,1,6.276222222
07/01/2024 11:00,0,0,0,1.01,0,0.685,0.17,6.24,94,1031.44,2,3.5,2,201.1111111,1,6.482
07/01/2024 12:00,0,0.015,0,2.56,0,2.02,1.225,6.74,90.8,1031.525,2,3.222222222,2,161.1111111,1,5.967555556
07/01/2024 13:00,0,0,0,3.415,0,2.74,1.795,7.025,89.4,1031.435,2,3,2,188.3333333,1,5.556
07/01/2024 14:00,0,0.015,0,4.15,0,3.285,2.1,7.16,87.05,1031.255,2,3.055555556,2,182.7777778,1,5.658888889
07/01/2024 15:00,0,0,0,4.295,0,3.33,1.995,7.095,85.45,1031.375,2,3.222222222,2,177.2222222,1,5.967555556
07/01/2024 16:00,0,0,0,3.315,0,2.605,1.6,6.895,88.5,1031.665,2,3.222222222,2,160.5555556,1,5.967555556
07/01/2024 17:00,0,0,0,1.695,0,1.235,0.51,6.38,91.5,1031.99,2,3.333333333,2,157.7777778,1,6.173333333
07/01/2024 18:00,0,0,0,0.91,0,0.545,-0.07,6.14,92.95,1032.245,2,3.666666667,2,125,1,6.790666667
07/01/2024 19:00,0,0,0,0.64,0,0.315,-0.22,6.07,93.75,1032.51,2,4.111111111,2,122.7777778,1,7.613777778
07/01/2024 20:00,0,0,0,0.285,0,-0.055,-0.6,5.905,93.55,1032.815,2,4.222222222,2,144.4444444,1,7.819555556
07/01/2024 21:00,0,0,0,0.39,0,0.045,-0.535,5.955,93.3,1032.945,2,4.555555556,2,115.5555556,1,8.436888889
07/01/2024 22:00,0,0.005,0,-0.04,0,-0.36,-0.925,5.775,93.55,1033.01,2,4.277777778,2,114.4444444,1,7.922444444
07/01/2024 23:00,0,0.05,0,0.245,0,-0.125,-0.705,5.89,93.25,1033.1,2,4.555555556,2,108.8888889,1,8.436888889
08/01/2024 00:00,0,0.035,0,0.58,0,0.18,-0.48,5.98,92.6,1033.225,2,4.888888889,2,137.7777778,1,9.054222222
08/01/2024 01:00,0,0.03,0,0.635,0,0.25,-0.4,6,92.8,1033.285,2,5.055555556,2,134.4444444,1,9.362888889
08/01/2024 02:00,0,0.015,0,0.695,0,0.275,-0.385,6.025,92.6,1033.23,2,5.166666667,2,127.2222222,1,9.568666667
08/01/2024 03:00,0,0.015,0,0.48,0,0.065,-0.615,5.915,92.35,1033.29,2,5.666666667,2,117.2222222,1,10.49466667
08/01/2024 04:00,0,0.075,0,0.435,0,0.005,-0.69,5.87,92.2,1033.195,2,5.611111111,2,141.1111111,1,10.39177778
08/01/2024 05:00,0,0.035,0,0.38,0,-0.1,-0.9,5.785,91.35,1033.195,2,5.833333333,2,111.6666667,1,10.80333333
08/01/2024 06:00,0,0,0,0.335,0,-0.205,-1.11,5.7,90.45,1033.325,2,6.111111111,2,122.2222222,1,11.31777778
08/01/2024 07:00,0,0,0,0.615,0,0.02,-1,5.71,89.25,1033.5,2,7,2,89.44444444,1,12.964
08/01/2024 08:00,0,0,0,0.935,0,0.225,-1.05,5.69,87.45,1033.635,2,6.666666667,2,110.5555556,1,12.34666667
08/01/2024 09:00,0,0,0,1.03,0,0.24,-1.11,5.655,86.4,1034.08,2,6.611111111,2,117.7777778,1,12.24377778
08/01/2024 10:00,0,0,0,1.445,0,0.615,-0.825,5.765,85.65,1034.365,2,6.555555556,2,112.7777778,1,12.14088889
08/01/2024 11:00,0,0.01,0,2.51,0,1.625,0.09,6.17,84.85,1034.625,2,7.333333333,2,107.7777778,1,13.58133333
08/01/2024 12:00,0,0.005,0,3.43,0,2.265,0.295,6.265,80.35,1034.52,2,7.888888889,2,102.2222222,1,14.61022222
08/01/2024 13:00,0,0.005,0,4,0,2.615,0.345,6.285,77.3,1034.32,2,8.166666667,2,118.8888889,1,15.12466667
08/01/2024 14:00,0,0,0,4.195,0,2.64,0.05,6.15,74.5,1034.08,2,8.5,2,106.1111111,1,15.742
08/01/2024 15:00,0,0,0,4.065,0,2.4,-0.49,5.915,72.2,1033.93,2,8.555555556,2,98.88888889,1,15.84488889
08/01/2024 16:00,0,0,0,3.375,0,1.815,-0.91,5.735,73.4,1033.95,2,8.055555556,2,95,1,14.91888889
08/01/2024 17:00,0,0,0,2.8,0,1.335,-1.35,5.56,74.5,1034.075,2,8.055555556,2,91.66666667,1,14.91888889
08/01/2024 18:00,0,0,0,2.6,0,1.17,-1.41,5.515,75.05,1034.125,2,7.5,2,84.44444444,1,13.89
08/01/2024 19:00,0,0,0,2.71,0,1.185,-1.61,5.44,73.4,1034.305,2,8.222222222,2,87.22222222,1,15.22755556
08/01/2024 20:00,0,0,0,2.71,0,1.17,-1.655,5.42,72.9,1034.405,2,7.944444444,2,85.55555556,1,14.71311111
08/01/2024 21:00,0,0,0,2.785,0,1.095,-2.025,5.26,70.6,1034.43,2,8.833333333,2,86.66666667,1,16.35933333
08/01/2024 22:00,0,0,0,2.715,0,1.035,-2.09,5.265,70.7,1034.36,2,8.888888889,2,90.55555556,1,16.46222222
08/01/2024 23:00,0,0,0,2.715,0,0.965,-2.365,5.15,69.05,1034.235,2,8.722222222,2,86.11111111,1,16.15355556
09/01/2024 00:00,0,0.015,0,2.415,0,0.885,-2.01,5.275,72.35,1034.17,2,8.611111111,2,85,1,15.94777778
09/01/2024 01:00,0,0.01,0,2.315,0,0.78,-2.07,5.27,72.75,1034.015,2,8.166666667,2,80,1,15.12466667
09/01/2024 02:00,0,0.01,0,2.17,0,0.7,-2.065,5.255,73.35,1033.695,2,8.166666667,2,76.66666667,1,15.12466667
09/01/2024 03:00,0,0,0,2.095,0,0.695,-1.925,5.315,74.75,1033.575,2,8.666666667,2,70,1,16.05066667
09/01/2024 04:00,0,0.005,0,2.13,0,0.7,-2,5.285,74.15,1033.41,2,8.888888889,2,70,1,16.46222222
09/01/2024 05:00,0,0.005,0,2.28,0,0.775,-2.015,5.285,73.25,1033.31,2,9.055555556,2,67.77777778,1,16.77088889
09/01/2024 06:00,0,0.005,0,2.31,0,0.84,-1.905,5.315,73.6,1033.26,2,9.222222222,2,69.44444444,1,17.07955556
09/01/2024 07:00,0,0.005,0,2.535,0,0.945,-2.055,5.26,71.6,1033.435,2,9.277777778,2,68.88888889,1,17.18244444
09/01/2024 08:00,0,0.005,0,2.645,0,1.02,-1.98,5.28,71.25,1033.695,2,9.666666667,2,71.11111111,1,17.90266667
09/01/2024 09:00,0,0.055,0,2.565,0,1.01,-1.935,5.31,72.05,1034.015,2,8.944444444,2,75,1,16.56511111
